timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T09:55:06.912299,1,1,0,0,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:09.142706,1,1,0,0,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:11.353741,1,1,0,0,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:13.609411,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:15.836080,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:18.047592,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:20.268919,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:22.534173,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:24.766620,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:26.992848,1,1,55,42,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:29.231460,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:31.456590,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:33.666951,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:35.880976,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:38.093844,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:40.334194,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:42.548615,1,1,49,44,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:44.851332,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:47.056891,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:49.273792,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:51.467395,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:53.710363,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:55.933923,1,1,73,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:55:58.140541,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:00.383998,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:02.609747,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:04.817738,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:07.041808,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:09.289948,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:11.487113,1,1,76,50,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:13.713745,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:15.930455,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:18.140104,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:20.334546,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:22.557551,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:24.781731,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:27.005728,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:29.199238,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:31.397764,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:33.599955,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:35.804602,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:38.020838,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:40.231988,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:42.441813,1,1,63,52,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:44.678678,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:46.926017,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:49.143441,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:51.337052,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:53.567188,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:55.784045,1,1,72,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:56:58.013741,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:00.253126,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:02.449713,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:04.702620,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:06.905746,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:09.089721,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:11.288935,1,1,69,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:13.473403,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:15.674901,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:17.883642,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:20.100587,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:22.345766,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:24.576331,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:26.794494,1,1,67,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
2025-09-06T09:57:29.022248,1,1,59,51,"fibonacci-nodejs-a3-00001-deployment-584d7b774d-82lv8:Ready"
