timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-28T16:20:16.009540,1,121,39
2025-08-28T16:20:18.248712,1,121,39
2025-08-28T16:20:20.509756,1,121,39
2025-08-28T16:20:22.769776,1,121,39
2025-08-28T16:20:25.065837,1,121,39
2025-08-28T16:20:27.353858,1,121,39
2025-08-28T16:20:29.713898,1,124,41
2025-08-28T16:20:32.045817,1,124,41
2025-08-28T16:20:34.333781,1,124,41
2025-08-28T16:20:36.839698,1,124,41
2025-08-28T16:20:39.201780,1,124,41
2025-08-28T16:20:41.585770,1,124,41
2025-08-28T16:20:43.957834,1,670,58
2025-08-28T16:20:46.262049,1,670,58
2025-08-28T16:20:48.642520,1,670,58
2025-08-28T16:20:50.903931,1,670,58
2025-08-28T16:20:53.296454,1,670,58
2025-08-28T16:20:55.656108,1,670,58
2025-08-28T16:20:58.053755,1,658,58
2025-08-28T16:21:00.437366,1,658,58
2025-08-28T16:21:02.873740,1,658,58
2025-08-28T16:21:05.173760,1,658,58
2025-08-28T16:21:07.454796,1,658,58
2025-08-28T16:21:09.715785,1,658,58
2025-08-28T16:21:12.063526,1,658,58
2025-08-28T16:21:14.354964,1,900,60
2025-08-28T16:21:16.739266,1,900,60
2025-08-28T16:21:19.176559,1,900,60
2025-08-28T16:21:21.440021,1,900,60
2025-08-28T16:21:23.781924,1,900,60
2025-08-28T16:21:26.204765,1,900,60
2025-08-28T16:21:28.525764,1,802,59
2025-08-28T16:21:30.797776,1,802,59
2025-08-28T16:21:33.099819,1,802,59
2025-08-28T16:21:35.385975,1,802,59
2025-08-28T16:21:37.671465,1,802,59
2025-08-28T16:21:39.968412,1,802,59
2025-08-28T16:21:42.251977,1,802,59
2025-08-28T16:21:44.673752,1,798,59
2025-08-28T16:21:47.000996,1,798,59
2025-08-28T16:21:49.589778,1,798,59
2025-08-28T16:21:51.863336,1,798,59
2025-08-28T16:21:54.241717,1,798,59
2025-08-28T16:21:56.651509,1,798,59
2025-08-28T16:21:59.081798,1,535,61
2025-08-28T16:22:01.341964,1,535,61
2025-08-28T16:22:03.662746,1,535,61
2025-08-28T16:22:06.058496,1,535,61
2025-08-28T16:22:08.401767,1,535,61
2025-08-28T16:22:10.757743,1,535,61
2025-08-28T16:22:13.158196,1,529,61
2025-08-28T16:22:15.572238,1,529,61
2025-08-28T16:22:17.879449,1,529,61
2025-08-28T16:22:20.123877,1,529,61
2025-08-28T16:22:22.373778,1,529,61
2025-08-28T16:22:24.704853,1,529,61
2025-08-28T16:22:27.049311,1,529,61
2025-08-28T16:22:29.364928,1,725,62
