run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
A1,1,1000m,1Gi,1,20.0,20.0,19.99,1200.0,24196.423055555555,24.196423055555556,23404.5,23.4045,38898.98333333333,38.89898333333333,50153.36333333332,50.15336333333332
A1,1,1000m,1Gi,1,39.91666666666666,39.91666666666666,39.91666666666666,2395.0,24850.2375782881,24.850237578288098,23576.0,23.576,45220.2,45.2202,66250.63999999998,66.25063999999999
A1,1,1000m,1Gi,1,39.98333333333333,39.98333333333333,39.98333333333333,2399.0,23336.68445185494,23.33668445185494,22952.0,22.952,43533.350000000006,43.533350000000006,55617.32999999999,55.61732999999999
A1,1,1000m,1Gi,1,62.23333333333333,62.23333333333333,62.23333333333333,3734.0,21915.588644884843,21.915588644884842,21146.5,21.1465,47310.59999999999,47.310599999999994,62861.79000000002,62.86179000000002
A1,1,1000m,1Gi,1,62.266666666666666,62.266666666666666,62.266666666666666,3736.0,26280.756156316915,26.280756156316915,24842.5,24.8425,52216.25,52.21625,76432.35000000005,76.43235000000006
A1,1,1000m,1Gi,1,62.31666666666667,62.31666666666667,62.31666666666667,3739.0,24527.053222786843,24.527053222786844,23889.0,23.889,50601.2,50.6012,69528.92,69.52892
A1,1,1000m,1Gi,1,82.41666666666667,82.41666666666667,82.41666666666667,4945.0,27350.012942366026,27.350012942366025,24549.0,24.549,61221.4,61.2214,96907.00000000022,96.90700000000022
A1,1,1000m,1Gi,1,82.53333333333333,82.53333333333333,82.53333333333333,4952.0,26613.544022617123,26.613544022617123,23905.0,23.905,59905.99999999999,59.90599999999999,86507.31999999986,86.50731999999986
A1,1,1000m,1Gi,1,82.63333333333334,82.63333333333334,82.63333333333334,4958.0,26570.273699072208,26.570273699072207,23851.0,23.851,60150.5,60.1505,95583.6100000001,95.5836100000001
A1,1,1000m,1Gi,1,98.65,98.65,98.65,5919.0,32218.624767697245,32.21862476769724,27089.0,27.089,74873.79999999996,74.87379999999996,144305.73999999996,144.30573999999996
A1,1,1000m,1Gi,1,98.71666666666668,98.71666666666668,98.71666666666668,5923.0,39446.471551578594,39.4464715515786,27316.0,27.316,112825.6,112.82560000000001,299697.53999999946,299.69753999999944
A1,1,1000m,1Gi,1,99.08333333333331,99.08333333333331,99.08333333333331,5945.0,30792.853153910848,30.792853153910848,24430.0,24.43,84136.0,84.136,134053.9600000002,134.0539600000002
A1,1,1000m,1Gi,1,116.63333333333334,116.63333333333334,116.63333333333334,6998.0,11565484.298799656,11565.484298799656,11335807.0,11335.807,21204796.899999995,21204.796899999994,24035526.15,24035.526149999998
A1,1,1000m,1Gi,1,117.65,117.65,117.65,7059.0,14837695.621617792,14837.695621617791,14181270.0,14181.27,29452877.1,29452.8771,30006154.16,30006.154160000002
A1,1,1000m,1Gi,1,119.91666666666669,119.91666666666669,119.91666666666669,7195.0,263892.579152189,263.892579152189,133126.0,133.126,966047.0,966.047,1131731.3399999994,1131.7313399999994
A1,1,1000m,1Gi,1,119.93333333333334,119.93333333333334,119.93333333333334,7196.0,14263999.516814897,14263.999516814896,12903296.0,12903.296,29855606.75,29855.60675,30004380.25,30004.38025
A1,1,1000m,1Gi,1,120.91666666666669,120.91666666666669,120.91666666666669,7255.0,10132155.513163336,10132.155513163336,9526742.0,9526.742,19673225.09999999,19673.22509999999,22962396.62,22962.39662
A1,1,1000m,1Gi,1,120.96666666666668,120.96666666666668,120.96666666666668,7258.0,165604.74069991734,165.60474069991733,81231.5,81.2315,627542.3499999993,627.5423499999993,779697.7000000001,779.6977
A1,1,1000m,1Gi,1,122.01666666666668,122.01666666666668,122.01666666666668,7321.0,11086322.936893867,11086.322936893866,10958385.0,10958.385,19011711.0,19011.711,22535454.40000001,22535.45440000001
A1,1,1000m,1Gi,1,122.23333333333332,122.23333333333332,122.23333333333332,7334.0,103261.40564494136,103.26140564494136,61639.5,61.6395,370834.24999999953,370.83424999999954,525535.0900000001,525.5350900000001
A1,1,1000m,1Gi,1,122.6,122.6,122.6,7356.0,6795956.561446439,6795.956561446438,6247483.0,6247.483,13192273.5,13192.2735,14363337.5,14363.3375
A1,1,1000m,1Gi,1,123.4,123.4,123.4,7404.0,14085627.62182604,14085.62762182604,14150900.0,14150.9,27683437.25,27683.43725,28547253.540000007,28547.253540000005
A1,1,1000m,1Gi,1,123.83333333333331,123.83333333333331,123.83333333333331,7430.0,10015924.769179003,10015.924769179004,9969085.0,9969.085,20301168.85,20301.168850000002,21695700.08,21695.70008
A1,1,1000m,1Gi,1,124.0,124.0,124.0,7440.0,13994988.415591398,13994.988415591399,14406714.5,14406.7145,27410663.099999983,27410.663099999983,29013675.58,29013.67558
A1,1,1000m,1Gi,1,124.28333333333332,124.28333333333332,124.28333333333332,7457.0,14105792.706986723,14105.792706986724,14137857.0,14137.857,27993528.2,27993.5282,30005051.2,30005.051199999998
A1,1,1000m,1Gi,1,124.73333333333332,124.73333333333332,124.73333333333332,7484.0,13592977.076830572,13592.977076830572,14083593.0,14083.593,27265716.35,27265.716350000002,30003150.65,30003.15065
A1,1,1000m,1Gi,1,124.76666666666668,124.76666666666668,124.76666666666668,7486.0,6689055.478493188,6689.055478493187,6872044.5,6872.0445,13564163.75,13564.16375,15266349.4,15266.349400000001
A1,1,1000m,1Gi,1,124.85,124.85,124.85,7491.0,3325002.649712989,3325.0026497129893,2929762.0,2929.762,6033119.5,6033.1195,6566642.3,6566.6422999999995
A1,1,1000m,1Gi,1,125.63333333333334,125.63333333333334,125.63333333333334,7538.0,4565809.983019369,4565.809983019369,5039351.5,5039.3515,8643467.575,8643.467574999999,9877787.93,9877.78793
A1,1,1000m,1Gi,1,126.83333333333331,126.83333333333331,126.83333333333331,7610.0,9697335.170827858,9697.335170827859,9821489.0,9821.489,19295318.95,19295.31895,20254612.02,20254.61202
A1,1,1000m,1Gi,1,128.41666666666666,128.41666666666666,128.41666666666666,7705.0,9660587.228423102,9660.587228423103,9175344.0,9175.344,19554868.2,19554.8682,21994974.04,21994.974039999997
A1,1,1000m,1Gi,1,132.23333333333332,132.23333333333332,132.23333333333332,7934.0,1755937.179354676,1755.9371793546761,1753426.0,1753.426,3275151.1499999994,3275.1511499999992,4216304.73,4216.304730000001
A1,1,1000m,1Gi,1,148.4,148.4,148.4,8904.0,19004981.45496406,19004.98145496406,20769057.0,20769.057,30011194.5,30011.1945,30037450.89,30037.45089
A1,1,1000m,1Gi,1,148.8,148.8,148.8,8928.0,19590176.868839607,19590.176868839608,22489741.0,22489.741,30016059.4,30016.0594,30056699.33,30056.69933
A1,1,1000m,1Gi,1,149.05,149.05,149.05,8943.0,19485527.92619926,19485.527926199262,21985659.0,21985.659,30010598.2,30010.5982,30026573.38,30026.573379999998
A1,1,1000m,1Gi,1,149.4,149.4,149.4,8964.0,19936797.662985276,19936.797662985275,23036891.5,23036.8915,30011760.25,30011.76025,30027882.4,30027.8824
A1,1,1000m,1Gi,1,149.46666666666667,149.46666666666667,149.46666666666667,8968.0,19947414.34366637,19947.414343666373,22872240.5,22872.2405,30010146.7,30010.146699999998,30028714.63,30028.71463
A1,1,1000m,1Gi,1,149.61666666666667,149.61666666666667,149.61666666666667,8977.0,19997115.61846942,19997.11561846942,23015672.0,23015.672,30012726.4,30012.7264,30026720.4,30026.7204
A1,1,1000m,1Gi,1,150.03333333333333,150.03333333333333,150.03333333333333,9002.0,19214917.388691403,19214.917388691403,21970968.5,21970.9685,30010617.0,30010.617,30025010.99,30025.01099
A1,1,1000m,1Gi,1,150.5,150.5,150.5,9030.0,18888457.602436323,18888.457602436323,20873143.0,20873.143,30009305.65,30009.30565,30020940.63,30020.940629999997
