rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_c2,3,1200.0,0.0,1200,1200,6055.333333333333,195.1725732097964,5849,6237,546352.6666666666,208975.25096607333,316399,724667,13708.14,3627.6654835998984,10420.759166666667,17600.119166666667,8641.333333333334,439.4682392771215,8186.0,9063.0,20549.383333333328,4817.669107133999,16241.449999999995,25751.49999999999,144911.6466666667,131176.2994679917,65797.41,296329.95,20.0,0.0,20.0,20.0,1200.0,6055.333333333333,546352.6666666666,13708.14,8641.333333333334,20549.383333333328,144911.6466666667,20.0
40,60,fibonacci_nodejs_c2,3,2400.0,0.0,2400,2400,5196.666666666667,25.69695182961071,5167,5212,539860.3333333334,205317.4404193013,319650,726030,15288.7525,3141.767269736686,11906.40125,18115.919583333332,7624.666666666667,130.92109583002022,7480.0,7735.0,38293.6999999999,13133.966150691112,23561.799999999894,48778.849999999846,196069.1033333325,67879.7097889062,118772.64999999998,245968.93999999837,40.0,0.0,40.0,40.0,2400.0,5196.666666666667,539860.3333333334,15288.7525,7624.666666666667,38293.6999999999,196069.1033333325,40.0
60,60,fibonacci_nodejs_c2,3,3748.6666666666665,0.5773502691896258,3748,3749,4754.0,145.8046638485889,4591,4872,815280.0,178155.52824147782,631762,987539,46519.465929346836,2773.2896314199834,43349.79407842091,48499.296345692186,13023.5,2736.0971748094034,10906.5,16113.0,183946.84999999977,16959.658804277064,167197.79999999993,201109.5499999995,393430.9499999986,48434.37690062376,359722.07999999996,448933.44999999594,62.47666666666667,0.005773502691895109,62.47,62.48,3748.6666666666665,4754.0,815280.0,46519.465929346836,13023.5,183946.84999999977,393430.9499999986,62.47666666666667
80,60,fibonacci_nodejs_c2,3,4982.0,10.816653826391969,4970,4991,4648.0,112.01339205648581,4537,4761,702616.6666666666,142807.75205265763,541509,813622,75631.27277956193,6689.926743038169,68281.95391705069,81366.45496489468,48790.0,4106.379061898694,44193.0,52095.0,243570.3833333334,25916.759282187202,214978.0,265517.40000000014,432838.28000000055,54026.28383238172,379004.10000000184,487054.63999999943,83.03,0.180277563773203,82.83,83.18,4982.0,4648.0,702616.6666666666,75631.27277956193,48790.0,243570.3833333334,432838.28000000055,83.03
100,60,fibonacci_nodejs_c2,3,5966.333333333333,3.7859388972001824,5962,5969,4735.0,176.32073048850495,4620,4938,1585409.3333333333,353113.1558613093,1210581,1911808,99716.0380234208,4227.046702327763,94878.87784852547,102699.71536397182,69055.33333333333,5455.940737703566,65082.0,75276.0,296393.7666666666,13650.494734654534,288510.04999999993,312155.9999999998,530597.7999999999,80045.8426812135,467587.1999999999,620665.7599999998,99.44,0.06082762530298061,99.37,99.48,5966.333333333333,4735.0,1585409.3333333333,99716.0380234208,69055.33333333333,296393.7666666666,530597.7999999999,99.44
120,60,fibonacci_nodejs_c2,3,7388.666666666667,8.082903768654761,7384,7398,4615.0,85.07055894961546,4532,4702,1581184.3333333333,435788.4486196638,1281024,2081035,162868.47313358143,21095.615268830334,149584.21979956664,187193.1178223185,108464.5,6468.574823715036,102310.0,115207.0,504476.8833333331,79991.76548053771,455795.94999999966,596797.5499999999,981473.1366666667,461912.1420398992,659463.2900000002,1510710.420000001,123.14666666666666,0.1327905619136162,123.07,123.3,7388.666666666667,4615.0,1581184.3333333333,162868.47313358143,108464.5,504476.8833333331,981473.1366666667,123.14666666666666
140,60,fibonacci_nodejs_c2,3,8349.0,61.0,8284,8405,4776.666666666667,342.0019493121835,4458,5138,2134621.0,444605.12351636257,1622084,2416445,223071.06855168333,14242.040312574522,210863.78427853555,238717.8951814396,161222.5,10272.586298006943,152693.0,172626.0,662413.2833333327,28611.434623517896,640311.899999999,694730.3999999994,1051662.8500000003,74183.16197660887,967878.5199999996,1108991.3700000008,139.15,1.0133607452432825,138.07,140.08,8349.0,4776.666666666667,2134621.0,223071.06855168333,161222.5,662413.2833333327,1051662.8500000003,139.15
160,60,fibonacci_nodejs_c2,3,9652.0,24.269322199023193,9624,9667,5215.333333333333,239.82563110170966,4951,5419,2507522.0,758719.7153092833,1973512,3376009,334826.77356913453,79650.34847720686,263173.76776662876,420588.865804449,242257.16666666666,56398.77545287072,188172.0,300715.0,930693.5999999997,206941.475353468,757176.2999999996,1159732.1999999997,1623883.6066666702,401803.7337290102,1319661.720000003,2079364.0000000054,160.86333333333334,0.4015387071420846,160.4,161.11,9652.0,5215.333333333333,2507522.0,334826.77356913453,242257.16666666666,930693.5999999997,1623883.6066666702,160.86333333333334
180,60,fibonacci_nodejs_c2,3,11169.0,132.2157328006013,11018,11264,5108.0,277.9982014330309,4871,5414,5888484.333333333,4648676.2092833845,2766291,11230999,1377331.859322378,924582.3670932575,754572.1556285511,2439697.940824106,1358278.3333333333,985379.4383689632,663242.0,2485967.0,2872788.849999998,1950143.9168185818,1744455.7999999986,5124619.349999996,4001247.313333333,3180967.5940461364,2155482.4000000004,7674296.81,186.14666666666668,2.2035955466766897,183.63,187.73,11169.0,5108.0,5888484.333333333,1377331.859322378,1358278.3333333333,2872788.849999998,4001247.313333333,186.14666666666668
200,60,fibonacci_nodejs_c2,3,11372.666666666666,126.90284998113059,11252,11505,5805.333333333333,344.20972289192144,5539,6194,2652580.0,330368.2571722047,2368466,3015097,746957.7242064247,334680.6336435187,549004.6744124637,1133374.797902595,699817.0,395105.7412503645,467850.0,1156024.0,1525403.2166666666,364257.91069692763,1298344.9999999995,1945554.65,1890164.3499999996,420880.9015949846,1637682.0,2376030.649999999,189.40333333333334,2.320459724566083,187.11,191.75,11372.666666666666,5805.333333333333,2652580.0,746957.7242064247,699817.0,1525403.2166666666,1890164.3499999996,189.40333333333334
220,60,fibonacci_nodejs_c2,3,12032.0,116.97435616407556,11938,12163,12152.666666666666,4053.329166664525,7966,16058,15950736.0,1457255.5523146926,14331480,17156724,4615097.018909399,67972.21555693004,4562471.696292033,4691839.370404335,4837303.333333333,447311.70284750353,4362975.0,5251519.0,8668405.65,26537.71784399551,8644664.95,8697055.0,9369903.343333332,187599.4590397576,9153391.099999998,9484108.7,200.53,1.9551726266496232,198.96,202.72,12032.0,12152.666666666666,15950736.0,4615097.018909399,4837303.333333333,8668405.65,9369903.343333332,200.53
240,60,fibonacci_nodejs_c2,3,12635.666666666666,340.2959496281631,12395,13025,7387.666666666667,1547.4644853221457,5602,8337,13380723.333333334,4993692.647553745,8264263,18241852,3433368.9421555027,786890.0287372986,2528350.296353167,3955891.5165792657,3317684.3333333335,501573.335657243,2751866.0,3707659.0,6464270.933333333,1877503.6558280718,4297363.799999999,7606077.6,6942746.733333333,1790175.5734448126,4878824.000000001,8074185.719999999,210.57333333333335,5.6833206255967434,206.58,217.08,12635.666666666666,7387.666666666667,13380723.333333334,3433368.9421555027,3317684.3333333335,6464270.933333333,6942746.733333333,210.57333333333335
