min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4502,52741,6922.604166666667,6313.0,10051.15,16547.64,2602.1408841213747,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4545,22961,6558.265,6126.0,9527.699999999999,15216.31,1819.6743480931782,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4702,33510,7019.993333333333,6366.0,10672.399999999994,17838.46,2360.9470426692947,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4038,28267,6290.241666666667,5765.5,9554.69999999999,16443.52999999994,2120.043524694062,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
4012,33283,6327.122083333334,5834.5,9314.599999999997,15211.889999999932,1988.131590760278,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
4037,27599,6169.148812005002,5710.0,9001.099999999997,14912.9,1802.931337581725,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
3785,37586,6473.028556178276,5741.0,10931.099999999995,19053.499999999993,2780.243959145148,62.45,62.45,3747,target_rps60.00_iter01_rps62.45_lat.csv
3413,40554,6140.715048025613,5525.5,9757.799999999988,17569.0,2501.6564212468625,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter02_rps62.47_lat.csv
3685,56620,6103.328620965591,5430.0,9645.199999999999,18357.479999999996,2669.380091492496,62.483333333333334,62.483333333333334,3749,target_rps60.00_iter03_rps62.48_lat.csv
3317,42726,5867.492689765672,5275.0,9383.999999999998,16342.959999999995,2302.974776489365,83.21666666666667,83.21666666666667,4993,target_rps80.00_iter01_rps83.22_lat.csv
3560,48206,5862.359159159159,5309.0,8935.3,16490.68000000001,2191.8506877456466,83.25,83.25,4995,target_rps80.00_iter02_rps83.25_lat.csv
3065,59047,6176.996193910257,5468.0,10465.349999999995,18333.66000000001,2744.963395868329,83.2,83.2,4992,target_rps80.00_iter03_rps83.20_lat.csv
3200,149133,6318.919050008362,5425.0,11369.599999999991,19720.820000000007,3978.256380106811,99.65,99.65,5979,target_rps100.00_iter01_rps99.65_lat.csv
3514,51012,6180.812719665272,5405.0,10870.800000000001,18234.640000000003,2696.399186189966,99.58333333333333,99.58333333333333,5975,target_rps100.00_iter02_rps99.58_lat.csv
3395,152649,6314.044016736401,5303.0,11368.100000000002,20741.800000000017,5085.046907760977,99.58333333333333,99.58333333333333,5975,target_rps100.00_iter03_rps99.58_lat.csv
3225,668648,6213.334594594595,5067.5,11205.249999999996,19164.180000000004,11165.434979892572,123.33333333333333,123.33333333333333,7400,target_rps120.00_iter01_rps123.33_lat.csv
3361,105371,6026.466344864575,5206.0,10266.15,18738.180000000008,3632.635080681557,124.3,124.3,7458,target_rps120.00_iter02_rps124.30_lat.csv
3334,162254,6299.0484303729545,5373.0,10814.05,19352.030000000013,4921.358437989446,124.23333333333333,124.23333333333333,7454,target_rps120.00_iter03_rps124.23_lat.csv
3332,74730,6050.104804521903,5243.0,10647.05,18391.180000000015,2861.264064321103,141.53333333333333,141.53333333333333,8492,target_rps140.00_iter01_rps141.53_lat.csv
3365,77495,6028.217437470505,5194.0,10618.5,19046.75,3104.42278678437,141.26666666666668,141.26666666666668,8476,target_rps140.00_iter02_rps141.25_lat.csv
3141,54126,6042.486040758628,5272.0,10752.399999999998,18493.720000000067,2787.7703148955816,141.48333333333332,141.48333333333332,8489,target_rps140.00_iter03_rps141.48_lat.csv
