rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_a5,3,1199.3333333333333,1.1547005383792515,1198,1200,5503.0,321.43584118763107,5152,5783,260186.0,273510.80465495324,74189,574232,26071.904240400665,3308.9396045293183,23711.632721202004,29854.139166666668,22825.666666666668,1004.4905839943615,21705.0,23645.0,40316.96666666665,3102.77140244544,37983.95,43838.24999999997,143812.05333333332,158832.74981912776,48793.02999999999,327175.82999999996,19.98888888888889,0.019245008972988482,19.966666666666665,20.0,1199.3333333333333,5503.0,260186.0,26071.904240400665,22825.666666666668,40316.96666666665,143812.05333333332,19.98888888888889
40,60,fibonacci_nodejs_a5,3,2398.6666666666665,0.5773502691896258,2398,2399,4808.0,505.1247370699637,4227,5143,110108.66666666667,14848.458045646805,92966,118951,24315.58855533935,1766.2107159617303,22326.83277731443,25701.295122967902,23471.333333333332,999.7871440128309,22458.0,24457.0,43812.41666666666,1628.7266900352918,42073.65,45302.49999999999,57787.15000000002,3386.9774486848396,53998.25000000007,60521.11999999998,39.97777777777778,0.009622504486493216,39.96666666666667,39.983333333333334,2398.6666666666665,4808.0,110108.66666666667,24315.58855533935,23471.333333333332,43812.41666666666,57787.15000000002,39.97777777777778
60,60,fibonacci_nodejs_a5,3,3737.6666666666665,4.163331998932266,3733,3741,4180.666666666667,358.70926017226446,3792,4499,590544.6666666666,376854.8286772153,176440,913388,31232.281504792947,4878.762807275754,25658.290719443703,34726.59335654969,24424.333333333332,1130.3319571406153,23343.0,25598.0,57874.73333333333,4556.60776162853,53269.399999999994,62381.0,329167.87999999727,263273.86926851014,75093.28,600765.5599999932,62.294444444444444,0.06938886664887113,62.21666666666667,62.35,3737.6666666666665,4180.666666666667,590544.6666666666,31232.281504792947,24424.333333333332,57874.73333333333,329167.87999999727,62.294444444444444
80,60,fibonacci_nodejs_a5,3,4971.666666666667,11.718930554164631,4963,4985,3754.6666666666665,279.78622791934083,3451,4002,361251.3333333333,266364.15676725976,158274,662865,31193.19696258989,6486.180119794148,27345.88383329978,38681.84847874269,24539.333333333332,1275.0597371626686,23074.0,25396.0,73376.53333333333,19774.761316469354,60189.40000000001,96113.69999999998,210448.10666666707,188602.09025855677,90673.19999999995,427851.3600000012,82.86111111111111,0.19531550923607416,82.71666666666667,83.08333333333333,4971.666666666667,3754.6666666666665,361251.3333333333,31193.19696258989,24539.333333333332,73376.53333333333,210448.10666666707,82.86111111111111
100,60,fibonacci_nodejs_a5,3,5948.333333333333,6.429100507328637,5941,5953,3822.3333333333335,232.3990820406426,3663,4089,1177949.0,843320.2914100905,262229,1922657,54419.686556858185,18617.343885555776,33057.16546036021,67183.61670307511,29485.333333333332,1397.6356225187355,28064.0,30858.0,191143.43333333335,125256.51153478342,77447.0,325412.8,568366.4799999999,407783.83583787514,128973.00000000016,934650.0,99.1388888888889,0.10715167512214595,99.01666666666667,99.21666666666667,5948.333333333333,3822.3333333333335,1177949.0,54419.686556858185,29485.333333333332,191143.43333333335,568366.4799999999,99.1388888888889
120,60,fibonacci_nodejs_a5,3,7183.0,105.95753866525968,7061,7252,4150.666666666667,396.65644244526436,3786,4573,4136510.0,1457608.8227508091,2520454,5351841,756127.0369050052,341005.0416112645,435863.4558742416,1114647.0009673852,570759.1666666666,434682.9082947515,285840.0,1071080.5,2047448.8666666665,854256.9247189357,1064895.5999999999,2614202.0,2292990.793333333,860410.543247157,1300107.5299999996,2820147.5999999996,119.71666666666665,1.7659589777543223,117.68333333333334,120.86666666666666,7183.0,4150.666666666667,4136510.0,756127.0369050052,570759.1666666666,2047448.8666666665,2292990.793333333,119.71666666666665
140,60,fibonacci_nodejs_a5,3,7595.333333333333,156.72055810688443,7496,7776,8260.0,739.4545286898986,7417,8799,10263078.333333334,1200038.8050427092,9452070,11641615,2652455.2829459663,529690.6949933004,2061890.3279320989,3085567.3936766274,2172152.3333333335,279092.0328343024,1851863.0,2363174.5,5106830.983333333,932041.6388582384,4138221.75,5997397.5,5981617.493333332,520562.9887482706,5627569.25,6579323.45,126.58888888888889,2.612009301781402,124.93333333333334,129.6,7595.333333333333,8260.0,10263078.333333334,2652455.2829459663,2172152.3333333335,5106830.983333333,5981617.493333332,126.58888888888889
160,60,fibonacci_nodejs_a5,3,7405.0,286.92681993846446,7227,7736,7180.333333333333,1201.6261204440145,5809,8049,24103553.0,2118558.6901674448,21876111,26093155,7183436.602404271,746418.9584453139,6341183.991468459,7762990.071122181,7330260.5,721092.0381454437,6497781.5,7760914.0,13619082.716666667,1101499.7267615572,12409993.0,14565502.1,14972422.466666667,1578642.819423048,13152517.299999995,15972219.58,123.41666666666667,4.782113665641077,120.45,128.93333333333334,7405.0,7180.333333333333,24103553.0,7183436.602404271,7330260.5,13619082.716666667,14972422.466666667,123.41666666666667
180,60,fibonacci_nodejs_a5,3,7194.666666666667,228.38636853659486,6931,7331,9398.333333333334,1247.5260852316208,8293,10751,30027766.0,16123.311198386018,30011156,30043354,11394799.375623584,804880.5946258471,10899816.565146135,12323522.595007936,11615336.166666666,1155745.0820968626,10818142.5,12940814.0,21185054.95,774727.4771298512,20394833.349999998,21943298.0,23207059.076666664,1681511.419294613,22108493.93,25142828.799999997,119.91111111111111,3.8064394756099156,115.51666666666667,122.18333333333334,7194.666666666667,9398.333333333334,30027766.0,11394799.375623584,11615336.166666666,21185054.95,23207059.076666664,119.91111111111111
200,60,fibonacci_nodejs_a5,3,7199.666666666667,164.1716581305474,7040,7368,7692.0,1482.747787049436,6016,8833,30008868.666666668,5580.691026506784,30002447,30012544,10952698.433313787,357287.115353413,10606368.701004343,11320017.542755682,10516185.833333334,578245.1715787027,9856733.0,10936515.5,20797222.583333332,1029767.0769969794,19874015.249999993,21907815.0,23381733.7,1290180.293679331,21960536.200000003,24479260.66,119.99444444444445,2.7361943021757913,117.33333333333333,122.8,7199.666666666667,7692.0,30008868.666666668,10952698.433313787,10516185.833333334,20797222.583333332,23381733.7,119.99444444444445
220,60,fibonacci_nodejs_a5,3,7299.0,134.7145129523913,7145,7395,7679.333333333333,565.1657573962999,7099,8228,30026881.0,4655.082061575285,30022269,30031578,14921062.779598864,531147.2168523299,14314745.8803359,15304235.160649087,15502354.666666666,300368.6087199082,15246258.0,15832967.0,29071542.466666665,991368.1442930155,28028670.999999996,30001787.6,29946363.726666663,102404.60834835602,29828125.24,30006686.72,121.64999999999999,2.245241882539856,119.08333333333333,123.25,7299.0,7679.333333333333,30026881.0,14921062.779598864,15502354.666666666,29071542.466666665,29946363.726666663,121.64999999999999
