min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5497,160529,22312.5875,21492.5,36943.2,57264.119999999966,11377.736957863974,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5483,107447,24105.091743119265,23502.0,38207.79999999999,50126.999999999985,8468.148763917063,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter02_rps19.98_lat.csv
5020,100066,24881.854166666668,24334.0,37972.45,50240.759999999995,8574.351662637004,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4354,407822,26018.52754590985,24138.0,43815.5,59785.8,19999.69578538648,39.93333333333333,39.93333333333333,2396,target_rps40.00_iter01_rps39.93_lat.csv
4250,116596,24810.997079682937,23957.0,43119.99999999999,57314.439999999995,11465.34405832978,39.95,39.95,2397,target_rps40.00_iter02_rps39.95_lat.csv
5061,125420,23969.10304547351,23684.0,42594.0,55112.23999999996,11528.004321695473,39.95,39.95,2397,target_rps40.00_iter03_rps39.95_lat.csv
4517,242893,28355.793011469726,26732.0,52459.399999999994,75122.79999999999,16389.6347709016,62.483333333333334,62.483333333333334,3749,target_rps60.00_iter01_rps62.48_lat.csv
4329,138107,22800.039367970006,22697.5,46509.849999999984,63457.35000000001,13771.25276711965,62.233333333333334,62.233333333333334,3734,target_rps60.00_iter02_rps62.23_lat.csv
4527,187331,24817.803690826426,24499.0,47951.09999999999,66298.07999999997,14773.000833392125,62.31666666666667,62.31666666666667,3739,target_rps60.00_iter03_rps62.31_lat.csv
3345,280024,25548.769945465563,24115.0,54564.0,80678.5,17535.902835747824,82.51666666666667,82.51666666666667,4951,target_rps80.00_iter01_rps82.52_lat.csv
4033,630784,28468.971953188055,24876.5,54422.5,101236.09999999995,36968.989420144986,82.6,82.6,4956,target_rps80.00_iter02_rps82.60_lat.csv
4205,103972,23883.65888038663,22588.0,51142.5,67062.50000000001,14810.765108158123,82.76666666666667,82.76666666666667,4966,target_rps80.00_iter03_rps82.77_lat.csv
3848,276251,26284.324360927712,23601.0,58763.09999999998,88844.43999999997,19570.307938618273,98.45,98.45,5907,target_rps100.00_iter01_rps98.45_lat.csv
3951,605540,27760.08494859262,22402.0,57665.8,155171.88000000053,39518.97531471467,98.88333333333334,98.88333333333334,5933,target_rps100.00_iter02_rps98.88_lat.csv
3981,197163,21853.72467182767,17729.5,51988.19999999997,73732.92000000006,16878.21097492753,99.03333333333333,99.03333333333333,5942,target_rps100.00_iter03_rps99.03_lat.csv
4282,462233,36151.61708253359,30440.5,79280.44999999997,141119.54999999967,31506.436762799436,121.56666666666666,121.56666666666666,7294,target_rps120.00_iter01_rps121.57_lat.csv
3845,299205,29108.28986495703,24554.0,69300.5,110166.0999999999,23546.90292747207,122.18333333333334,122.18333333333334,7331,target_rps120.00_iter02_rps122.18_lat.csv
4071,292442,33136.67729626601,28865.0,74481.45,118892.03000000001,24608.151486747036,122.3,122.3,7338,target_rps120.00_iter03_rps122.28_lat.csv
3714,440294,36376.719641791045,29132.0,89518.79999999987,191885.88000000018,36057.64587747513,139.58333333333334,139.58333333333334,8375,target_rps140.00_iter01_rps139.58_lat.csv
3851,371790,34896.270108760604,27887.0,84067.4,181767.60000000015,32820.25478373115,139.45,139.45,8367,target_rps140.00_iter02_rps139.45_lat.csv
3890,224632,33565.5337085379,29016.0,78254.5,119190.5,24384.502570384917,139.18333333333334,139.18333333333334,8351,target_rps140.00_iter03_rps139.16_lat.csv
3995,295882,44202.42846783384,38621.0,99945.79999999999,149891.83999999985,30444.477378150918,160.88333333333333,160.88333333333333,9653,target_rps160.00_iter01_rps160.88_lat.csv
3450,371485,45966.30366161616,38333.0,110149.5,192806.65999999995,36850.17904431436,158.4,158.4,9504,target_rps160.00_iter02_rps158.40_lat.csv
3957,440168,44169.523893621445,36230.0,103964.75,214999.75,38233.82832213004,160.43333333333334,160.43333333333334,9626,target_rps160.00_iter03_rps160.43_lat.csv
3988,457279,57015.21321055428,49121.5,125343.30000000009,210450.38999999972,42250.68733587081,188.23333333333332,188.23333333333332,11294,target_rps180.00_iter01_rps188.22_lat.csv
4482,328382,55494.78231050147,49033.0,119128.5,176114.03999999986,34763.361187808274,187.11666666666667,187.11666666666667,11227,target_rps180.00_iter02_rps187.12_lat.csv
4419,308004,58437.89222925457,51180.5,129395.0,194806.25,37731.092991941674,189.6,189.6,11376,target_rps180.00_iter03_rps189.59_lat.csv
3856,311713,56098.37598512353,49905.0,120505.99999999999,174823.12,36144.87759960324,188.21666666666667,188.21666666666667,11293,target_rps200.00_iter01_rps188.21_lat.csv
3404,584212,64364.07531380753,53042.0,153848.39999999988,298848.36000000034,54753.20842431237,187.21666666666667,187.21666666666667,11233,target_rps200.00_iter02_rps187.16_lat.csv
4007,499341,55779.48548789174,47855.0,124428.54999999992,221242.61000000004,41964.08551638064,187.2,187.2,11232,target_rps200.00_iter03_rps187.18_lat.csv
4073,394164,77681.56970096746,66901.0,184650.49999999988,262921.08999999985,52264.54392019152,227.4,227.4,13644,target_rps220.00_iter01_rps227.40_lat.csv
4670,623039,106678.73176436193,86605.5,266607.74999999994,426800.3200000005,80289.03747197897,228.03333333333333,228.03333333333333,13682,target_rps220.00_iter02_rps228.02_lat.csv
4751,535506,81082.90443010122,71686.0,174400.79999999987,276305.76000000007,52266.72820956715,227.23333333333332,227.23333333333332,13634,target_rps220.00_iter03_rps227.24_lat.csv
4055,373020,80269.6983663944,71557.0,175574.05,255946.65999999983,49937.91860951017,228.53333333333333,228.53333333333333,13712,target_rps240.00_iter01_rps228.53_lat.csv
5237,705880,86160.0363941361,74802.0,180146.0,374888.2999999997,63582.07477508583,228.51666666666668,228.51666666666668,13711,target_rps240.00_iter02_rps228.52_lat.csv
4416,421609,83253.05954900387,72892.0,187527.59999999998,270620.94,53241.153276887606,228.38333333333333,228.38333333333333,13703,target_rps240.00_iter03_rps228.38_lat.csv
4584,757710,131483.0876789818,112983.0,281143.0,421884.5999999998,82110.49730545608,282.85,282.85,16971,target_rps260.00_iter01_rps282.85_lat.csv
7114,708149,145606.9389911186,129230.0,299651.5,406590.0800000014,81969.62083374735,287.1166666666667,287.1166666666667,17227,target_rps260.00_iter02_rps287.12_lat.csv
7826,779029,187827.6181409036,150730.0,461592.0,583983.5000000005,126803.04823377293,288.85,288.85,17331,target_rps260.00_iter03_rps288.83_lat.csv
5325,800083,161543.81851400732,140878.0,352522.0,478856.79999999946,98323.89418111857,287.35,287.35,17241,target_rps280.00_iter01_rps287.34_lat.csv
5632,886144,164710.32926190892,133539.0,401803.6,527713.7199999999,109930.34005719754,286.55,286.55,17193,target_rps280.00_iter02_rps286.55_lat.csv
6119,565354,139905.59946517847,124689.0,290409.35,387616.24000000046,77447.6462395893,286.7,286.7,17202,target_rps280.00_iter03_rps286.70_lat.csv
7481,673291,132159.3006456116,119265.0,258633.59999999995,355142.0399999998,70875.41706255023,286.55,286.55,17193,target_rps300.00_iter01_rps286.55_lat.csv
6504,703734,158169.3056949469,135598.0,352392.3999999999,475855.4400000006,96528.57399511428,285.6333333333333,285.6333333333333,17138,target_rps300.00_iter02_rps285.63_lat.csv
6705,570021,134892.9551482289,118331.0,283560.79999999993,382013.2200000002,76283.90245824105,282.78333333333336,282.78333333333336,16967,target_rps300.00_iter03_rps282.76_lat.csv
6931,570206,146282.82478075373,126134.0,318058.25,422354.5,86031.40158203174,281.26666666666665,281.26666666666665,16876,target_rps320.00_iter01_rps281.26_lat.csv
7040,1434750,235896.59560246262,157762.0,832652.1999999998,985125.6399999997,228248.15942739116,284.25,284.25,17055,target_rps320.00_iter02_rps284.25_lat.csv
7410,763036,170681.54135649296,148200.0,381747.25,509974.25,101501.85353742065,282.1,282.1,16926,target_rps320.00_iter03_rps282.12_lat.csv
