rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_b1,3,1199.3333333333333,0.5773502691896258,1199,1200,5410.0,488.6419957392119,5011,5955,112010.33333333333,28586.696299735882,93185,144905,23233.803973913444,1488.1803403021472,21834.29691409508,24797.105833333335,22444.166666666668,1148.6387958506944,21242.0,23530.5,36673.06666666666,1954.9408234863083,34478.7,38228.899999999994,50102.2133333333,825.2643952900034,49364.59999999993,50993.51999999999,19.98888888888889,0.009622504486493216,19.983333333333334,20.0,1199.3333333333333,5410.0,112010.33333333333,23233.803973913444,22444.166666666668,36673.06666666666,50102.2133333333,19.98888888888889
40,60,fibonacci_nodejs_b1,3,2391.6666666666665,0.5773502691896258,2391,2392,4467.666666666667,163.39318631244493,4279,4563,255679.33333333334,233919.3779282369,118323,525773,25665.292361218933,1392.0250404393128,24390.38795986622,27150.505016722407,23662.333333333332,421.3586160663305,23290.5,24120.0,44032.44999999999,1618.1258843180308,42210.899999999994,45303.5,72771.18333333339,16648.64491444993,57967.86000000001,90794.69000000032,39.861111111111114,0.009622504486493216,39.85,39.86666666666667,2391.6666666666665,4467.666666666667,255679.33333333334,25665.292361218933,23662.333333333332,44032.44999999999,72771.18333333339,39.861111111111114
60,60,fibonacci_nodejs_b1,3,3717.0,15.620499351813308,3707,3735,3579.3333333333335,347.91713572822675,3317,3974,475781.6666666667,526226.9574720904,106183,1078268,23609.622120155032,959.9950343406066,22697.300669344044,24611.07418397626,22892.666666666668,178.00374527895005,22714.0,23070.0,46348.76666666666,2306.3047941096825,43886.299999999996,48458.19999999998,68407.87333333337,9020.147163019792,58927.51999999999,76883.72000000006,61.949999999999996,0.2603416558635549,61.78333333333333,62.25,3717.0,3579.3333333333335,475781.6666666667,23609.622120155032,22892.666666666668,46348.76666666666,68407.87333333337,61.949999999999996
80,60,fibonacci_nodejs_b1,3,4918.0,5.0,4913,4923,3787.3333333333335,184.07697665197932,3579,3928,175192.66666666666,82479.23268516344,109012,267595,25857.987808920956,2720.1567925743493,24258.197435375536,28998.770871419867,23998.166666666668,2067.0877057670614,22265.0,26286.0,54244.86666666667,4541.223757241358,50344.6,59230.399999999994,91122.84999999993,19258.437715523494,73385.02999999997,111607.03999999986,81.96666666666667,0.0833333333333286,81.88333333333334,82.05,4918.0,3787.3333333333335,175192.66666666666,25857.987808920956,23998.166666666668,54244.86666666667,91122.84999999993,81.96666666666667
100,60,fibonacci_nodejs_b1,3,5873.333333333333,9.018499505645789,5864,5882,3782.6666666666665,456.9215833524756,3394,4286,314002.6666666667,214315.96924712198,149805,556447,26144.566818529263,3465.7227158669457,23602.714188267393,30092.3332199932,23104.0,2465.4622791679453,21025.5,25828.0,57950.1,3647.6846999158306,55278.399999999994,62105.9,95685.63333333326,16840.381398888563,85667.51999999996,115128.20999999989,97.88888888888887,0.15030832509409528,97.73333333333333,98.03333333333333,5873.333333333333,3782.6666666666665,314002.6666666667,26144.566818529263,23104.0,57950.1,95685.63333333326,97.88888888888887
120,60,fibonacci_nodejs_b1,3,7267.333333333333,15.30795000427338,7250,7279,3613.3333333333335,205.04714904951334,3459,3846,214955.33333333334,57893.64302178032,158387,274089,27272.0678661064,1703.7402124460637,25649.375360923965,29046.68068965517,23662.666666666668,1789.1518474778304,21957.0,25525.0,63669.066666666586,3091.952674821015,61652.79999999998,67228.89999999982,103979.39000000006,9170.65321137492,94118.4,112252.27000000012,121.12222222222222,0.25513250007122457,120.83333333333333,121.31666666666666,7267.333333333333,3613.3333333333335,214955.33333333334,27272.0678661064,23662.666666666668,63669.066666666586,103979.39000000006,121.12222222222222
140,60,fibonacci_nodejs_b1,3,8202.333333333334,12.013880860626733,8190,8214,3535.6666666666665,530.4736876917963,3134,4137,280427.0,44474.79110687312,233225,321549,30099.083864186996,1139.7858187005477,28938.260805860806,31216.59788166545,25041.5,1586.7850358507922,23750.5,26813.0,72740.28333333333,2145.412134260759,70273.15,74168.09999999998,118287.65333333309,7031.312320828573,111589.68999999968,125610.59,136.70555555555555,0.20023134767711503,136.5,136.9,8202.333333333334,3535.6666666666665,280427.0,30099.083864186996,25041.5,72740.28333333333,118287.65333333309,136.70555555555555
160,60,fibonacci_nodejs_b1,3,9411.0,12.288205727444508,9402,9425,3490.0,77.59510293826537,3421,3574,356226.6666666667,22898.673003764503,332626,378352,38917.41026229293,830.2739757134369,37987.10652519894,39583.2013401404,32833.5,500.97629684447145,32395.0,33379.5,92320.8833333333,5912.311499391177,86339.99999999997,98162.14999999994,148835.63333333333,16864.286915897985,136196.60000000003,167984.6199999998,156.85000000000002,0.20480342879074864,156.7,157.08333333333334,9411.0,3490.0,356226.6666666667,38917.41026229293,32833.5,92320.8833333333,148835.63333333333,156.85000000000002
180,60,fibonacci_nodejs_b1,3,11023.333333333334,75.79138033664074,10944,11095,3600.0,354.5095203235027,3247,3956,413373.6666666667,150066.7602446769,266164,566143,50422.283862573306,3898.3989882668193,46132.57528782522,53748.79585398828,41700.833333333336,1957.4367380156464,39853.0,43752.0,117597.28333333334,11655.806084344114,104234.0,125666.29999999994,219962.88,65832.64458070288,150372.20000000056,281249.53999999986,183.7222222222222,1.2631896722773381,182.4,184.91666666666666,11023.333333333334,3600.0,413373.6666666667,50422.283862573306,41700.833333333336,117597.28333333334,219962.88,183.7222222222222
200,60,fibonacci_nodejs_b1,3,11024.0,133.22537295875736,10907,11169,3287.3333333333335,226.606119364269,3097,3538,558920.3333333334,226545.9462125362,390535,816485,52636.01843710701,6134.704024878389,46923.99883606411,59120.280920509766,42330.0,1759.8019774963318,40316.0,43571.0,128555.39999999998,25644.891090234698,108175.20000000001,157350.49999999997,247538.48999999967,85200.01958123453,177471.75999999983,342380.16000000015,183.73333333333335,2.2204228826459587,181.78333333333333,186.15,11024.0,3287.3333333333335,558920.3333333334,52636.01843710701,42330.0,128555.39999999998,247538.48999999967,183.73333333333335
220,60,fibonacci_nodejs_b1,3,13335.666666666666,106.50978045857259,13230,13443,4091.6666666666665,473.0088089384101,3723,4625,373493.0,88135.3021439196,272255,433111,61684.010758479424,6347.042893564495,54804.94004314513,67313.00793650794,53725.333333333336,5291.873234813295,47739.0,57780.0,137930.2666666666,14435.28358366517,124250.69999999998,153018.04999999996,203685.86666666667,24661.513284130233,185318.9,231715.59999999995,222.2611111111111,1.7751630076428824,220.5,224.05,13335.666666666666,4091.6666666666665,373493.0,61684.010758479424,53725.333333333336,137930.2666666666,203685.86666666667,222.2611111111111
240,60,fibonacci_nodejs_b1,3,13220.0,87.42997197757758,13158,13320,3935.6666666666665,258.3763405061178,3784,4234,573533.0,196061.4588235026,384523,775957,65836.32822233764,1192.3571994900037,64869.4087247302,67168.61993627674,55086.333333333336,2041.7263120539278,52937.0,57000.0,148498.06666666662,13853.412024870648,140319.9,164493.24999999983,280718.13333333354,61915.30100855723,209235.48000000007,317544.44999999995,220.33333333333334,1.4571661996262912,219.3,222.0,13220.0,3935.6666666666665,573533.0,65836.32822233764,55086.333333333336,148498.06666666662,280718.13333333354,220.33333333333334
260,60,fibonacci_nodejs_b1,3,16681.333333333332,41.30778780488412,16656,16729,4821.666666666667,281.8267789500021,4548,5111,636445.0,76017.61405753274,578183,722434,101137.81118537478,4739.774955774568,97045.1706292027,106331.06434960081,84350.0,1251.7587627015039,83030.0,85520.0,237856.04999999993,17895.333918580447,223680.75,257964.3999999998,374092.5333333335,72471.27095719299,330193.3600000008,457740.83999999985,278.02222222222224,0.688463130081399,277.6,278.81666666666666,16681.333333333332,4821.666666666667,636445.0,101137.81118537478,84350.0,237856.04999999993,374092.5333333335,278.02222222222224
