rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_go_c1,3,1199.3333333333333,1.1547005383792515,1198,1200,3638.6666666666665,14.189197769195175,3626,3654,102037.0,138708.98595260512,20629,262197,5872.013318493787,546.1243225777009,5508.0858333333335,6499.980833333333,5186.166666666667,77.38916806203135,5128.0,5274.0,8470.749999999998,827.6793264906413,7637.649999999998,9292.9,16144.439999999993,3123.449932830685,13284.239999999993,19477.269999999997,19.98888888888889,0.019245008972988482,19.966666666666665,20.0,1199.3333333333333,3638.6666666666665,102037.0,5872.013318493787,5186.166666666667,8470.749999999998,16144.439999999993,19.98888888888889
40,60,fibonacci_go_c1,3,2398.6666666666665,1.5275252316519465,2397,2400,2937.3333333333335,123.13542680046768,2811,3057,45200.666666666664,16410.655146377714,33497,63959,5426.360319692376,272.58498149601536,5179.106666666667,5718.663746349604,4883.333333333333,148.74250681406892,4720.0,5011.0,8513.316666666662,947.4241451606202,7652.149999999994,9528.199999999993,15839.559999999978,1131.595005467946,15106.65999999996,17142.83999999998,39.97777777777778,0.02545875386086433,39.95,40.0,2398.6666666666665,2937.3333333333335,45200.666666666664,5426.360319692376,4883.333333333333,8513.316666666662,15839.559999999978,39.97777777777778
60,60,fibonacci_go_c1,3,3748.0,1.7320508075688772,3746,3749,2958.6666666666665,68.50060826980541,2910,3037,57824.666666666664,20460.617349760818,42150,80971,5439.639822467222,225.6755849527636,5222.56148306215,5673.027762947144,4806.166666666667,126.75205455271063,4679.0,4932.5,9216.799999999997,765.7396685558366,8455.599999999997,9987.0,16367.730000000032,1292.0758073349084,15604.08,17859.5500000001,62.46666666666666,0.028867513459483747,62.43333333333333,62.483333333333334,3748.0,2958.6666666666665,57824.666666666664,5439.639822467222,4806.166666666667,9216.799999999997,16367.730000000032,62.46666666666666
80,60,fibonacci_go_c1,3,4991.666666666667,6.110100926607786,4985,4997,2875.6666666666665,61.10100926607787,2809,2929,50125.0,13220.0552570706,34860,57826,5248.332766145156,90.4990802426266,5159.893336001601,5340.759679037112,4599.666666666667,39.068316233660916,4565.0,4642.0,8891.800000000001,526.2865759260826,8287.4,9248.800000000001,16443.50666666666,944.1380088383892,15642.16,17484.319999999985,83.19444444444444,0.10183501544346507,83.08333333333333,83.28333333333333,4991.666666666667,2875.6666666666665,50125.0,5248.332766145156,4599.666666666667,8891.800000000001,16443.50666666666,83.19444444444444
100,60,fibonacci_go_c1,3,5968.333333333333,11.015141094572204,5961,5981,2740.0,86.53900854527974,2655,2828,90035.33333333333,49878.177095131825,51454,146359,5264.34921098281,146.92757797407708,5098.14896829391,5376.959036950343,4516.0,84.78797084492588,4421.0,4584.0,9383.699999999997,430.8210417331048,8887.0,9656.0,17320.60666666665,1047.319477587125,16124.99999999996,18075.79999999998,99.47222222222223,0.1835856849095392,99.35,99.68333333333334,5968.333333333333,2740.0,90035.33333333333,5264.34921098281,4516.0,9383.699999999997,17320.60666666665,99.47222222222223
120,60,fibonacci_go_c1,3,7439.666666666667,20.207259421636902,7418,7458,2709.3333333333335,50.84617324178225,2678,2768,67389.0,2276.7821591008656,65717,69982,5168.712526438038,86.33771488815303,5069.235049611156,5224.141143165273,4362.666666666667,31.77000681985028,4326.0,4382.0,9460.283333333327,436.1154443875279,8966.449999999999,9792.599999999999,17941.246666666662,730.7669927776752,17292.58,18732.959999999992,123.99444444444445,0.3367876570272766,123.63333333333334,124.3,7439.666666666667,2709.3333333333335,67389.0,5168.712526438038,4362.666666666667,9460.283333333327,17941.246666666662,123.99444444444445
140,60,fibonacci_go_c1,3,8472.333333333334,58.34666514320534,8405,8508,2733.0,105.16178012947479,2620,2828,112807.66666666667,122809.91869687615,40289,254604,5221.370319640223,216.02273434521,4980.829374412041,5398.832242712671,4363.0,65.55150646628954,4299.0,4430.0,9833.666666666659,714.776540838695,9052.899999999992,10455.799999999988,19246.343333333312,3029.369444394864,16492.09999999998,22490.999999999956,141.20555555555555,0.9724444190534168,140.08333333333334,141.8,8472.333333333334,2733.0,112807.66666666667,5221.370319640223,4363.0,9833.666666666659,19246.343333333312,141.20555555555555
160,60,fibonacci_go_c1,3,9862.333333333334,2.3094010767585034,9861,9865,2575.3333333333335,56.659803505954144,2510,2611,60383.0,14849.906161319674,43792,72430,5185.3929016505635,186.79778507747972,4969.697617840851,5293.506845147551,4305.0,72.64296249465602,4222.0,4357.0,10367.533333333333,957.7696243530252,9261.599999999999,10923.0,18583.493333333314,1326.439339786514,17063.880000000005,19509.19999999999,164.37222222222223,0.038490017945972864,164.35,164.41666666666666,9862.333333333334,2575.3333333333335,60383.0,5185.3929016505635,4305.0,10367.533333333333,18583.493333333314,164.37222222222223
180,60,fibonacci_go_c1,3,11762.333333333334,43.003875794320365,11719,11805,2518.3333333333335,56.08327142146162,2457,2567,70977.0,15433.967636353265,53525,82830,5245.154535591124,194.6832101404047,5069.222448115205,5454.312484000341,4221.666666666667,9.60902353693305,4213.0,4232.0,10927.866666666669,977.6267198339895,9977.799999999985,11930.900000000018,20205.94666666658,2578.294953051983,17797.11999999996,22925.539999999943,196.0388888888889,0.7167312632386748,195.31666666666666,196.75,11762.333333333334,2518.3333333333335,70977.0,5245.154535591124,4221.666666666667,10927.866666666669,20205.94666666658,196.0388888888889
200,60,fibonacci_go_c1,3,11787.333333333334,22.854612955229264,11761,11802,2506.0,43.31281565541543,2466,2552,64608.666666666664,10432.34884066543,57747,76614,5143.63888509994,29.033548583486052,5122.986951364175,5176.83557928638,4201.5,73.74110115803805,4119.0,4261.0,10173.566666666664,223.45156820513833,9919.599999999991,10340.0,18827.826666666657,995.2841042301968,18035.100000000002,19944.799999999974,196.45555555555555,0.3809102159204779,196.01666666666668,196.7,11787.333333333334,2506.0,64608.666666666664,5143.63888509994,4201.5,10173.566666666664,18827.826666666657,196.45555555555555
