timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T16:51:00.917777,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:03.197738,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:05.424285,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:07.644762,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:09.880633,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:12.103577,4,4,99,212,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:14.347953,4,4,85,213,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:16.668434,4,4,85,213,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:18.901329,4,4,85,213,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:21.114942,4,4,85,213,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
