timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T10:50:19.813501,1,1,0,0,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:22.032721,1,1,0,0,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:24.248832,1,1,0,0,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:26.561754,1,1,0,0,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:28.782956,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:31.030026,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:33.244764,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:35.469672,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:37.667615,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:39.867910,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:42.067651,1,1,13,11,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:44.281028,1,1,42,19,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:46.555886,1,1,42,19,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:48.771833,1,1,42,19,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:51.052131,1,1,42,19,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
2025-09-06T10:50:53.251684,1,1,42,19,"fibonacci-go-a4-00001-deployment-c464b89cf-6b8ps:Ready"
