min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5197,89476,20915.581666666665,20328.0,33859.34999999999,45684.7,7959.677955482697,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4898,380228,22358.04431438127,22041.5,35099.5,47169.04999999997,16018.445029854105,19.933333333333334,19.933333333333334,1196,target_rps20.00_iter02_rps19.93_lat.csv
4985,93322,23749.462885738114,22909.0,35547.599999999984,42008.25999999999,6983.317654212195,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter03_rps19.98_lat.csv
4836,84250,23232.371559633026,22704.5,41976.75,53666.78000000004,10613.596082689435,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter01_rps39.97_lat.csv
4484,144355,25226.867389491243,23790.5,46432.100000000006,66830.06,13294.666289520792,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter02_rps39.97_lat.csv
4375,88582,24141.206335973322,23459.0,42517.299999999996,55561.15999999999,10801.121469509982,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
4284,97901,25369.69494246722,24289.0,49749.39999999992,65798.39999999997,13630.822259760538,62.28333333333333,62.28333333333333,3737,target_rps60.00_iter01_rps62.28_lat.csv
4529,148801,26111.4990659194,24370.0,53176.299999999996,77129.63999999996,15947.783262365521,62.45,62.45,3747,target_rps60.00_iter02_rps62.45_lat.csv
4486,115202,24128.74358974359,23126.5,51045.4,68275.24000000008,14904.748326999628,62.4,62.4,3744,target_rps60.00_iter03_rps62.40_lat.csv
4168,231193,30463.18722378465,26988.0,65533.59999999998,101088.70999999961,20824.883846264962,82.96666666666667,82.96666666666667,4978,target_rps80.00_iter01_rps82.97_lat.csv
4227,199913,28352.543863179075,24546.5,64997.80000000002,116695.09000000001,21797.77015979901,82.83333333333333,82.83333333333333,4970,target_rps80.00_iter02_rps82.83_lat.csv
3479,152686,27482.691658291456,25180.0,57530.60000000002,84086.04000000004,17602.735973814408,82.91666666666667,82.91666666666667,4975,target_rps80.00_iter03_rps82.92_lat.csv
3983,400934,37235.72643097643,27965.0,102769.25000000003,242581.7599999996,41760.69866225909,99.0,99.0,5940,target_rps100.00_iter01_rps99.00_lat.csv
3454,265456,33218.45605780541,26951.0,87865.0,154189.5,29657.123799222158,99.18333333333334,99.18333333333334,5951,target_rps100.00_iter02_rps99.17_lat.csv
