min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
3751,52099,6883.035,6139.0,10656.199999999999,22312.649999999994,3204.5608964060893,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4337,26463,6745.355833333333,6256.5,9848.999999999993,16201.529999999999,1993.647652975814,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
3846,35344,6663.6033333333335,5987.0,10468.149999999996,19839.209999999995,2747.33547751069,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4243,52755,6894.10125,6089.5,11888.699999999953,19081.969999999976,3080.401105808317,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
3921,111621,6743.587572977482,5965.0,11267.35,18688.33000000008,3547.8327982397814,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter02_rps39.97_lat.csv
3735,53964,6452.506044185077,5814.0,10311.0,16617.26,2555.2576420392165,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
3444,43561,6052.934631803629,5463.5,9796.3,16682.989999999878,2422.2844447805955,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter01_rps62.47_lat.csv
3355,32758,5986.496794871795,5356.0,9642.55,17519.840000000004,2471.933208519779,62.4,62.4,3744,target_rps60.00_iter02_rps62.40_lat.csv
3349,191357,6223.935699039488,5390.5,9590.049999999994,17982.299999999996,6174.579236558025,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter03_rps62.47_lat.csv
3364,40323,6062.628056112225,5383.5,10047.2,17900.539999999964,2533.7867544385745,83.16666666666667,83.16666666666667,4990,target_rps80.00_iter01_rps83.17_lat.csv
3559,67647,6305.090453269154,5562.5,10463.75,18489.499999999916,2826.0121725639574,83.1,83.1,4986,target_rps80.00_iter02_rps83.10_lat.csv
3531,65863,6315.200961731116,5556.0,10576.0,18751.300000000047,2967.1705944034297,83.18333333333334,83.18333333333334,4991,target_rps80.00_iter03_rps83.18_lat.csv
3231,33002,5844.577276524645,5268.0,9452.2,16423.919999999995,2210.966514839749,99.75,99.75,5985,target_rps100.00_iter01_rps99.75_lat.csv
3414,58657,6172.044481605351,5411.0,10205.150000000001,18419.180000000008,2871.6403114403006,99.66666666666667,99.66666666666667,5980,target_rps100.00_iter02_rps99.66_lat.csv
3458,42505,6532.75309882747,5670.5,11579.300000000005,20555.970000000114,3071.289143071089,99.5,99.5,5970,target_rps100.00_iter03_rps99.50_lat.csv
2934,65704,6124.8088452749025,5220.0,11235.499999999985,20923.879999999997,3290.7565604549313,123.98333333333333,123.98333333333333,7439,target_rps120.00_iter01_rps123.98_lat.csv
3189,47171,6149.343569800188,5370.0,10697.4,18579.079999999965,2849.6726067461777,124.28333333333333,124.28333333333333,7457,target_rps120.00_iter02_rps124.28_lat.csv
3230,97759,6322.983740929858,5376.0,11874.95,21202.49,3753.0069906391286,124.03333333333333,124.03333333333333,7442,target_rps120.00_iter03_rps124.03_lat.csv
2831,65636,6104.537214530825,5056.0,12188.5,22560.5,3643.178810834815,140.85,140.85,8451,target_rps140.00_iter01_rps140.85_lat.csv
2763,77236,6179.305418138987,5183.0,11942.649999999998,21227.100000000006,3571.6372248379516,141.5,141.5,8490,target_rps140.00_iter02_rps141.50_lat.csv
3102,49990,6086.158765811561,5208.0,11309.199999999999,19944.36,3094.242363406037,140.98333333333332,140.98333333333332,8459,target_rps140.00_iter03_rps140.98_lat.csv
3087,44905,6016.779652403699,5018.0,11812.400000000001,20800.340000000004,3281.8193583548577,163.98333333333332,163.98333333333332,9839,target_rps160.00_iter01_rps163.98_lat.csv
