rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_c4,3,1200.0,0.0,1200,1200,4794.0,367.1021656160584,4524,5212,54054.333333333336,52773.514657764965,20811,114905,7151.283055555556,483.67901687750776,6821.7025,7706.5575,6538.166666666667,216.6808328702226,6401.5,6788.0,10273.533333333331,1164.8054669485948,9272.05,11551.8,16896.72333333333,2326.1322373917887,14448.439999999999,19077.589999999997,20.0,0.0,20.0,20.0,1200.0,4794.0,54054.333333333336,7151.283055555556,6538.166666666667,10273.533333333331,16896.72333333333,20.0
40,60,fibonacci_nodejs_c4,3,2400.0,0.0,2400,2400,4217.666666666667,185.5837636576361,4007,4357,48103.333333333336,21971.723699640257,33285,73347,6618.011805555555,246.6306484265226,6437.462916666666,6899.017083333333,6079.833333333333,203.87516605347824,5930.0,6312.0,9864.183333333327,494.4813882577758,9552.749999999996,10434.349999999999,16506.173333333296,1126.0805758174397,15521.619999999984,17734.009999999977,40.0,0.0,40.0,40.0,2400.0,4217.666666666667,48103.333333333336,6618.011805555555,6079.833333333333,9864.183333333327,16506.173333333296,40.0
60,60,fibonacci_nodejs_c4,3,3747.0,3.0,3744,3750,3842.3333333333335,31.64385143014885,3815,3877,43692.0,5314.410315359551,38135,48725,6528.157816512241,139.05711775439843,6372.706133333333,6640.7112713675215,5800.666666666667,90.39404478909732,5699.5,5873.5,10666.516666666663,336.6491212424786,10286.599999999997,10927.749999999996,18676.23333333331,281.78113232322653,18367.179999999924,18918.880000000012,62.449999999999996,0.05000000000000071,62.4,62.5,3747.0,3842.3333333333335,43692.0,6528.157816512241,5800.666666666667,10666.516666666663,18676.23333333331,62.449999999999996
80,60,fibonacci_nodejs_c4,3,4990.333333333333,2.8867513459481287,4987,4992,3761.6666666666665,124.5966826738711,3640,3889,258347.33333333334,327864.25688893464,39160,635266,7224.900412145295,1670.5163867946771,6196.581530448718,9152.405248397436,5616.166666666667,55.50750699980439,5564.0,5674.5,10504.95,673.7697585228958,9779.699999999999,11111.45,21690.21333333341,7292.78459056863,16930.63,30086.19000000023,83.17222222222222,0.04811252243247428,83.11666666666666,83.2,4990.333333333333,3761.6666666666665,258347.33333333334,7224.900412145295,5616.166666666667,10504.95,21690.21333333341,83.17222222222222
100,60,fibonacci_nodejs_c4,3,5970.0,6.082762530298219,5963,5974,3527.3333333333335,75.37461995481857,3448,3598,50253.666666666664,20672.97195212467,33213,73251,6273.827539993315,84.49262178923273,6215.135669964783,6370.6675594241715,5509.0,18.0,5491.0,5527.0,10676.783333333326,270.8541412519429,10463.9,10981.64999999998,18821.903333333295,975.1469193066406,18116.34000000001,19934.649999999907,99.5,0.10137937550496456,99.38333333333334,99.56666666666666,5970.0,3527.3333333333335,50253.666666666664,6273.827539993315,5509.0,10676.783333333326,18821.903333333295,99.5
120,60,fibonacci_nodejs_c4,3,7451.333333333333,7.767453465154029,7445,7460,3296.3333333333335,77.05409355338192,3221,3375,119011.33333333333,87927.53320964561,47184,217069,6278.858135736095,152.1411045303241,6164.953953550812,6451.638952316991,5366.333333333333,44.071910933533765,5316.0,5398.0,10684.59999999999,195.29495641209806,10554.79999999997,10909.199999999997,19392.386666666658,1626.6639630032103,18085.639999999996,21214.239999999983,124.18888888888888,0.12945755775256557,124.08333333333333,124.33333333333333,7451.333333333333,3296.3333333333335,119011.33333333333,6278.858135736095,5366.333333333333,10684.59999999999,19392.386666666658,124.18888888888888
140,60,fibonacci_nodejs_c4,3,8471.333333333334,13.576941236277534,8463,8487,3461.6666666666665,141.5356256683572,3322,3605,62009.0,24188.483189319664,38291,86642,6357.0548538917965,117.91605853258028,6238.088502894954,6473.8917769376185,5420.666666666667,65.06407098647712,5354.0,5484.0,11864.699999999992,508.59867282563107,11522.199999999997,12449.099999999986,20143.023333333367,251.08075599964704,19855.379999999997,20318.270000000135,141.1888888888889,0.22628235393794988,141.05,141.45,8471.333333333334,3461.6666666666665,62009.0,6357.0548538917965,5420.666666666667,11864.699999999992,20143.023333333367,141.1888888888889
160,60,fibonacci_nodejs_c4,3,9882.0,23.895606290697042,9861,9908,3295.3333333333335,186.5270311063073,3165,3509,153035.33333333334,135925.7996457381,43738,305236,6385.023648357329,415.216027047303,6135.015139281389,6864.324612108306,5339.0,36.29049462324811,5311.0,5380.0,11515.58333333333,1083.2779702520197,10783.549999999997,12760.0,20618.68333333332,3867.9200121555027,18241.359999999942,25081.799999999937,164.70000000000002,0.3982601048449483,164.35,165.13333333333333,9882.0,3295.3333333333335,153035.33333333334,6385.023648357329,5339.0,11515.58333333333,20618.68333333332,164.70000000000002
180,60,fibonacci_nodejs_c4,3,11772.0,22.06807649071391,11749,11793,3272.3333333333335,77.52633961005338,3186,3336,164116.0,100166.24321097402,48653,227721,6632.751688474927,142.62922007707311,6536.165691511914,6796.571538003234,5489.666666666667,113.97514348897892,5360.0,5574.0,12502.25,770.8206325079811,11862.399999999996,13358.000000000002,21379.853333333347,1625.8890748551564,19954.319999999992,23150.640000000014,196.19999999999996,0.3678012748452386,195.81666666666666,196.55,11772.0,3272.3333333333335,164116.0,6632.751688474927,5489.666666666667,12502.25,21379.853333333347,196.19999999999996
200,60,fibonacci_nodejs_c4,3,11760.0,32.2335229225724,11738,11797,3362.0,112.69427669584645,3232,3432,125147.66666666667,71359.69473262434,70599,205906,6470.810816155744,94.93584072799536,6403.373520647084,6579.375788038848,5475.666666666667,38.279672586548244,5435.0,5511.0,12205.766666666661,449.6104573220423,11941.199999999997,12724.899999999998,20091.53666666664,875.3416795933312,19430.68,21084.289999999935,196.0,0.5372253820428802,195.63333333333333,196.61666666666667,11760.0,3362.0,125147.66666666667,6470.810816155744,5475.666666666667,12205.766666666661,20091.53666666664,196.0
