min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
5781,686151,15327.93,8005.5,21980.349999999977,239588.5399999998,45067.3696891121,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5527,389031,10370.995833333332,8038.5,16372.699999999993,87332.41,15725.788339300596,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5362,384145,10337.205,7783.0,17467.849999999995,40363.93999999963,17321.096996860262,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4975,407998,10174.934139224677,7327.0,15728.599999999955,85715.67999999963,18624.2791658277,40.0,39.98,2399,target_rps40.00_iter01_rps39.98_lat.csv
4632,688241,10613.5675,7095.5,15653.449999999992,87958.67999999993,27729.894590112977,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
4969,391326,9663.398333333333,7229.5,16056.649999999996,66747.06999999979,16447.55671846624,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
4280,667263,12046.66978109984,6906.0,21219.25,127394.45000000013,33103.16742496919,60.0,62.43,3746,target_rps60.00_iter01_rps62.43_lat.csv
4533,803581,11876.673344017094,6828.0,22377.29999999997,133635.55000000008,29924.97178409217,60.0,62.4,3744,target_rps60.00_iter02_rps62.40_lat.csv
4701,1201561,16990.756403415155,6849.5,41205.99999999994,247652.97999999745,64476.247157537815,60.0,62.47,3748,target_rps60.00_iter03_rps62.47_lat.csv
4528,608654,12563.414790996785,6943.5,36800.75,134012.0,24095.150967109286,80.0,82.93,4976,target_rps80.00_iter01_rps82.93_lat.csv
4337,784481,19739.368051374673,6986.0,73080.49999999985,308197.8200000027,55780.28005604169,80.0,83.05,4983,target_rps80.00_iter02_rps83.05_lat.csv
4267,761488,16755.180979133227,6772.5,64487.69999999869,203935.01000000024,43611.065030550075,80.0,83.07,4984,target_rps80.00_iter03_rps83.07_lat.csv
4375,815073,18337.54621567314,6736.0,71567.59999999999,264308.5399999999,49707.45976792026,100.0,99.53,5972,target_rps100.00_iter01_rps99.53_lat.csv
4445,990606,24099.67967833808,7035.0,99206.79999999993,317792.51999999856,62899.71427320466,100.0,99.48,5969,target_rps100.00_iter02_rps99.48_lat.csv
4213,922115,20686.3803053179,7120.0,87327.0,215338.19999999923,41747.72751973507,100.0,99.35,5961,target_rps100.00_iter03_rps99.35_lat.csv
4249,1197245,51245.394086674765,17647.0,190791.99999999997,515243.2199999999,92166.61166541076,120.0,123.45,7407,target_rps120.00_iter01_rps123.45_lat.csv
4325,1266835,51957.95618174464,18601.0,191889.39999999985,544679.040000002,97956.07028528438,120.0,123.6,7417,target_rps120.00_iter02_rps123.60_lat.csv
4083,706600,45060.025807323334,17965.0,160905.0,367321.0,70631.87221756378,120.0,123.35,7401,target_rps120.00_iter03_rps123.35_lat.csv
4142,938930,63379.73211948114,33990.0,213553.3,506006.3799999999,92424.19726576023,140.0,140.05,8403,target_rps140.00_iter01_rps140.05_lat.csv
4304,1117929,62541.025372245385,34032.0,209412.1999999995,486055.739999999,92497.71490002066,140.0,139.92,8395,target_rps140.00_iter02_rps139.92_lat.csv
4171,1223315,62572.270192995,34012.0,206465.79999999993,448452.22999999713,93894.26005520854,140.0,139.9,8394,target_rps140.00_iter03_rps139.90_lat.csv
4076,1292411,75726.11111111111,46317.0,248542.5,531502.0999999997,111450.0762230067,160.0,161.85,9711,target_rps160.00_iter01_rps161.85_lat.csv
4292,1138608,79192.04789311408,50131.0,262171.3499999998,519934.47,102230.00036677954,160.0,162.16,9730,target_rps160.00_iter02_rps162.16_lat.csv
4255,976524,81359.78393607213,50506.0,283956.0,554770.3999999994,106116.47971560972,160.0,162.68,9761,target_rps160.00_iter03_rps162.68_lat.csv
4214,873472,88541.92326346786,59849.5,284753.5,549300.2,102662.60964785717,180.0,192.43,11546,target_rps180.00_iter01_rps192.43_lat.csv
4297,916969,85755.98252173913,62189.0,249304.64999999964,436880.60000000015,87425.36240422478,180.0,191.67,11500,target_rps180.00_iter02_rps191.67_lat.csv
4129,951988,80723.81841186737,59545.5,224164.1,399369.77999999974,84622.31547141938,180.0,191.0,11460,target_rps180.00_iter03_rps191.00_lat.csv
4086,893144,86188.83476005188,61959.0,258198.99999999994,448417.24000000063,89379.82584643022,200.0,192.74,11565,target_rps200.00_iter01_rps192.74_lat.csv
4476,1019711,88968.24887737479,62108.0,271820.69999999995,495881.2299999999,97789.09898604044,200.0,193.0,11580,target_rps200.00_iter02_rps193.00_lat.csv
4121,991676,84524.898989899,58791.5,250427.00000000012,561557.13,99996.71997374234,200.0,191.4,11484,target_rps200.00_iter03_rps191.40_lat.csv
3995,855357,106675.46276185806,75569.0,317407.8,513266.2400000002,105192.050058016,220.0,237.88,14273,target_rps220.00_iter01_rps237.88_lat.csv
4287,1683523,127709.84767977329,84960.0,392366.09999999986,688227.6000000001,136344.5942728051,220.0,235.25,14115,target_rps220.00_iter02_rps235.25_lat.csv
3999,1183856,114207.45869735067,78722.0,349514.4999999994,586298.1199999998,115283.22316688884,220.0,234.65,14079,target_rps220.00_iter03_rps234.65_lat.csv
3993,2132630,119259.12809680653,81075.5,356795.5,584961.7000000016,123970.75734136681,240.0,232.76,13966,target_rps240.00_iter01_rps232.76_lat.csv
4193,1265197,117407.78763517359,83199.0,329000.0,569415.2000000022,119444.86855932811,240.0,234.12,14056,target_rps240.00_iter02_rps234.12_lat.csv
4349,1029550,114519.11009502035,82870.0,321524.9999999999,529689.8399999987,107739.4032839867,240.0,233.27,13997,target_rps240.00_iter03_rps233.27_lat.csv
4097,1490614,174103.87710456358,139830.5,454830.0,750378.9500000029,147868.11414234148,260.0,300.93,18056,target_rps260.00_iter01_rps300.93_lat.csv
4436,1493995,179575.26770954678,141189.0,486455.8000000002,745784.2800000007,151898.4963554317,260.0,300.45,18027,target_rps260.00_iter02_rps300.45_lat.csv
4519,1218997,172540.64423340835,131582.0,479138.6000000001,724396.24,150611.03085461367,260.0,303.62,18217,target_rps260.00_iter03_rps303.62_lat.csv
4493,1476135,175650.00623973727,139609.5,458205.29999999993,691480.1900000015,146222.21244763533,280.0,304.5,18270,target_rps280.00_iter01_rps304.50_lat.csv
3952,1893456,171153.41188086226,134065.0,453510.0,732557.6000000003,155448.20377821804,280.0,303.85,18231,target_rps280.00_iter02_rps303.85_lat.csv
4307,1984375,162377.50043539784,129465.0,436292.0499999999,666693.8200000004,136198.45227193984,280.0,306.23,18374,target_rps280.00_iter03_rps306.23_lat.csv
