min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
5537,504093,12620.124166666666,8213.5,19345.39999999999,148367.0999999999,27303.34876629146,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5487,90524,9046.0775,7536.5,15678.05,39149.9,7226.143380565718,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5287,178551,9800.105,7587.5,16633.149999999994,74611.21,11928.270893510717,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4582,271627,9035.810337640683,7145.0,15464.599999999995,38982.95999999999,11824.861903769865,40.0,39.98,2399,target_rps40.00_iter01_rps39.98_lat.csv
4839,560377,9644.826666666666,7201.0,14932.599999999942,59200.50999999987,20308.47650506119,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
5131,709493,10216.326105087574,7299.5,18005.150000000012,59048.780000000144,23387.44880957008,40.0,39.96,2398,target_rps40.00_iter03_rps39.96_lat.csv
4702,507439,11057.568601230276,7403.0,20695.1,79097.31999999995,22104.252522012015,60.0,62.32,3739,target_rps60.00_iter01_rps62.32_lat.csv
4963,499350,10217.66097170315,7119.0,17522.0,93580.95000000038,19353.21547723904,60.0,62.43,3746,target_rps60.00_iter02_rps62.43_lat.csv
4943,843724,10980.18500669344,7126.0,17560.799999999996,97636.11999999991,27980.00989702338,60.0,62.25,3735,target_rps60.00_iter03_rps62.25_lat.csv
4666,718756,10864.749849185602,6908.0,18858.599999999995,100673.11999999976,26519.52783170189,80.0,82.88,4973,target_rps80.00_iter01_rps82.88_lat.csv
4683,495928,10435.711311311312,6619.0,16527.200000000004,101243.36000000153,25702.793462885274,80.0,83.25,4995,target_rps80.00_iter02_rps83.25_lat.csv
4751,494820,9708.8805371818,6870.0,16746.199999999975,75666.51999999967,17956.072448452163,80.0,83.15,4989,target_rps80.00_iter03_rps83.15_lat.csv
4359,516641,9818.232686517229,6691.0,15891.74999999999,84572.05999999991,20746.945369688907,100.0,99.63,5978,target_rps100.00_iter01_rps99.63_lat.csv
4651,936618,10919.058201945656,6871.0,18035.59999999997,97515.18000000008,28924.247527910225,100.0,99.37,5962,target_rps100.00_iter02_rps99.37_lat.csv
4455,817442,10655.599966538397,6742.0,17420.999999999993,95198.27999999965,30057.392876180285,100.0,99.62,5977,target_rps100.00_iter03_rps99.62_lat.csv
4303,337347,9455.832235515527,6415.0,16428.0,82031.72,17519.0010848039,120.0,123.96,7439,target_rps120.00_iter01_rps123.96_lat.csv
4453,721620,9606.082537975535,6541.0,16047.699999999997,72557.03999999998,22858.365303766608,120.0,123.98,7439,target_rps120.00_iter02_rps123.98_lat.csv
4440,612849,10916.70946857297,6804.0,19318.99999999999,103646.8199999999,24790.70609226982,120.0,123.56,7414,target_rps120.00_iter03_rps123.56_lat.csv
4331,1496387,14718.899646226415,6661.5,22011.849999999988,204010.92999999935,59339.56724369548,140.0,141.33,8480,target_rps140.00_iter01_rps141.33_lat.csv
4348,506505,11915.841949603691,6779.0,23078.999999999996,131190.03999999995,28290.468929368486,140.0,140.87,8453,target_rps140.00_iter02_rps140.87_lat.csv
4174,697898,10927.440879172544,6628.5,19088.65,105496.56000000029,26323.072417417883,140.0,141.8,8508,target_rps140.00_iter03_rps141.80_lat.csv
