min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4805,66725,22502.071666666667,22413.5,38338.899999999994,49590.23,9162.205782717603,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5153,121411,24536.661666666667,23785.0,38575.4,47925.53,8987.127719718384,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4864,120634,23771.34361968307,23852.0,40389.79999999998,55346.77999999999,10826.660279191583,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter03_rps19.98_lat.csv
3666,200666,24922.960751565763,23792.0,47039.399999999994,68109.55999999992,15034.612914840403,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter01_rps39.92_lat.csv
4031,133661,22343.821786310516,22301.0,42639.0,55654.600000000064,12647.898462441755,39.93333333333333,39.93333333333333,2396,target_rps40.00_iter02_rps39.93_lat.csv
4484,92032,22397.079331941546,22583.0,39952.19999999997,54007.91999999997,10517.21351375521,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter03_rps39.92_lat.csv
3720,134371,21525.845534995977,21569.0,44207.2,59137.23999999998,13133.738767753219,62.15,62.15,3729,target_rps60.00_iter01_rps62.15_lat.csv
3808,129578,22218.44886515354,22273.0,45832.39999999997,61444.75999999999,13631.017584263425,62.416666666666664,62.416666666666664,3745,target_rps60.00_iter02_rps62.42_lat.csv
4171,112903,23797.541554959786,22582.5,50297.44999999995,67139.78,14661.681247406521,62.166666666666664,62.166666666666664,3730,target_rps60.00_iter03_rps62.17_lat.csv
3627,173043,22677.88620342397,20345.0,52568.80000000001,83016.63999999956,17238.40093556967,82.75,82.75,4965,target_rps80.00_iter01_rps82.75_lat.csv
3334,195232,23353.36084142395,20296.0,56775.899999999994,96559.04999999999,19649.65292074638,82.4,82.4,4944,target_rps80.00_iter02_rps82.40_lat.csv
3421,230279,25401.0890052356,23024.5,56114.25,101601.50000000007,19354.857223474715,82.76666666666667,82.76666666666667,4966,target_rps80.00_iter03_rps82.77_lat.csv
3686,209690,29768.2245971162,23675.0,78213.9,131772.74000000002,25822.47809700236,98.25,98.25,5895,target_rps100.00_iter01_rps98.25_lat.csv
3553,252678,29779.50033932813,22836.5,85624.49999999999,155710.10999999993,29081.32308773689,98.23333333333333,98.23333333333333,5894,target_rps100.00_iter02_rps98.23_lat.csv
4175,151827,26483.19847586791,23638.0,61147.000000000015,86223.64,18084.059330353357,98.41666666666667,98.41666666666667,5905,target_rps100.00_iter03_rps98.41_lat.csv
3435,716519,125463.5705411375,59634.0,423523.6,585908.02,141629.58922044965,120.73333333333333,120.73333333333333,7244,target_rps120.00_iter01_rps120.73_lat.csv
3629,1706708,210873.80712904118,89850.0,800008.6999999998,1138791.3,263912.5623670407,120.63333333333334,120.63333333333334,7238,target_rps120.00_iter02_rps120.63_lat.csv
3723,1223539,102292.92800110132,42247.5,455664.24999999994,619740.7799999999,144398.4169661974,121.06666666666666,121.06666666666666,7264,target_rps120.00_iter03_rps121.06_lat.csv
5062,5664721,1276270.5293892154,1032493.0,2769574.0,3571055.0,981155.6198187683,130.43333333333334,130.43333333333334,7826,target_rps140.00_iter01_rps130.43_lat.csv
5328,5997346,1491399.2489043567,1323017.5,3584711.9,4091255.4400000004,1022044.4737688218,129.3,129.3,7758,target_rps140.00_iter02_rps129.30_lat.csv
6450,10041695,3009760.734446539,2474647.5,6186505.0,7719318.75,1733616.575559257,123.76666666666667,123.76666666666667,7426,target_rps140.00_iter03_rps123.77_lat.csv
7756,21522232,5135793.711043101,5011744.5,10841881.7,12140741.13,2949359.2030767803,130.7,130.7,7842,target_rps160.00_iter01_rps130.70_lat.csv
6727,22780332,6070578.182393324,5924310.0,13886383.999999998,14420929.320000002,4249389.817842443,123.81666666666666,123.81666666666666,7429,target_rps160.00_iter02_rps123.79_lat.csv
7314,20991015,5626870.01345469,5401023.0,10787363.0,13128485.999999998,3403922.0160090774,126.35,126.35,7581,target_rps160.00_iter03_rps126.35_lat.csv
10238,30008109,9986129.505474705,10114587.0,19019934.2,20236460.32,5821660.695560505,120.25,120.25,7215,target_rps180.00_iter01_rps120.18_lat.csv
7305,30011446,9753182.429891523,9563825.0,17895248.0,20463743.780000005,5373995.118310192,124.45,124.45,7467,target_rps180.00_iter02_rps124.38_lat.csv
6150,30011655,10506568.096378908,10211515.0,20396991.2,21864885.18,6398524.163664476,121.05,121.05,7263,target_rps180.00_iter03_rps120.92_lat.csv
7466,30021482,10362229.927883292,10740642.5,19647799.0,21566377.000000004,6401432.248151613,121.1,121.1,7266,target_rps200.00_iter01_rps120.90_lat.csv
5855,30006208,9259597.231329199,8851934.0,19252307.299999997,21324281.18,5736098.63605566,123.63333333333334,123.63333333333334,7418,target_rps200.00_iter02_rps123.55_lat.csv
8175,30003068,9139464.831997827,10060952.0,18489187.099999998,21814279.7,5557608.416236627,122.71666666666667,122.71666666666667,7363,target_rps200.00_iter03_rps122.68_lat.csv
7476,30028371,12175257.34211556,11874640.0,24117438.9,26444696.840000004,7630172.604483543,127.78333333333333,127.78333333333333,7667,target_rps220.00_iter01_rps127.24_lat.csv
6157,30036986,12619292.143825976,12068149.0,24410961.2,25957027.92,7591620.872466522,130.25,130.25,7815,target_rps220.00_iter02_rps129.70_lat.csv
7375,30044325,12712438.182517575,12619348.0,25087810.699999996,27350846.299999993,7564365.825307697,125.65,125.65,7539,target_rps220.00_iter03_rps125.03_lat.csv
8501,30015673,13237018.623884514,12720033.0,26194790.75,26930467.099999998,8033091.808802993,127.0,127.0,7620,target_rps240.00_iter01_rps126.47_lat.csv
5589,30159095,13492643.030258402,13648969.0,29791072.599999998,30008418.76,8454080.423228329,124.48333333333333,124.48333333333333,7469,target_rps240.00_iter02_rps119.48_lat.csv
5833,30020742,13027483.288383428,12851253.5,26313740.5,28514918.549999993,8062285.963977238,123.1,123.1,7386,target_rps240.00_iter03_rps122.50_lat.csv
8871,30082509,18207626.43613416,19909067.0,30008346.6,30020100.56,10160347.17761087,142.61666666666667,142.61666666666667,8557,target_rps260.00_iter01_rps114.33_lat.csv
9990,30109128,17567853.635600045,17893455.0,30009330.0,30026147.7,10171105.87706623,144.85,144.85,8691,target_rps260.00_iter02_rps119.73_lat.csv
8680,30117893,17556981.433781415,18214304.0,30007690.3,30020383.32,10058810.650844181,142.58333333333334,142.58333333333334,8555,target_rps260.00_iter03_rps118.02_lat.csv
6870,30260656,17846934.91402404,18338213.0,30008959.5,30036513.5,10204006.384895287,145.58333333333334,145.58333333333334,8735,target_rps280.00_iter01_rps118.17_lat.csv
6483,30110626,17618073.94257817,18173279.0,30008719.2,30021577.44,9952212.440762045,143.38333333333333,143.38333333333333,8603,target_rps280.00_iter02_rps119.06_lat.csv
7896,30194512,17671548.573303115,17866979.0,30009669.8,30032224.3,9788555.314240001,139.71666666666667,139.71666666666667,8383,target_rps280.00_iter03_rps116.98_lat.csv
7055,30088187,17870899.67193342,18775810.0,30006066.0,30019184.6,9792460.312200991,138.18333333333334,138.18333333333334,8291,target_rps300.00_iter01_rps117.77_lat.csv
8295,30089017,17568948.032904148,17990900.0,30008865.0,30021755.85,10194677.200563503,139.8,139.8,8388,target_rps300.00_iter02_rps115.12_lat.csv
7227,30066247,17662349.072231885,18528890.0,30007681.4,30019055.0,10002714.487176806,143.75,143.75,8625,target_rps300.00_iter03_rps119.88_lat.csv
9093,30059045,17429781.269235115,17993202.0,30005296.5,30014763.5,10249374.000062494,147.51666666666668,147.51666666666668,8851,target_rps320.00_iter01_rps119.50_lat.csv
8600,30100426,18714158.736693025,19734867.0,30007446.0,30020277.0,10085329.659448156,141.21666666666667,141.21666666666667,8473,target_rps320.00_iter02_rps114.50_lat.csv
6393,30115728,18359430.672851674,19771251.0,30011044.1,30036204.86,10277846.868237525,143.71666666666667,143.71666666666667,8623,target_rps320.00_iter03_rps114.96_lat.csv
6984,33180477,21394279.211109262,27570133.0,30031365.25,31799882.09,10415401.65573171,200.13333333333333,200.13333333333333,12008,target_rps340.00_iter01_rps99.90_lat.csv
1505,33529171,19792708.503508538,23112635.5,30567305.25,32085347.0,10836386.36779437,251.76666666666668,251.76666666666668,15106,target_rps340.00_iter02_rps101.13_lat.csv
1685,30199299,20002675.304716483,26513902.0,30026594.9,30068058.37,11348223.877694527,188.7,188.7,11322,target_rps340.00_iter03_rps105.92_lat.csv
2049,31182485,19120849.380029805,21093914.0,30029522.8,30511351.28,10464190.501133572,301.95,301.95,18117,target_rps360.00_iter01_rps95.13_lat.csv
1753,30177118,19931371.768061806,26061468.0,30034295.4,30084674.44,11489469.589397458,196.31666666666666,196.31666666666666,11779,target_rps360.00_iter02_rps100.28_lat.csv
3533,31434719,20176279.714842416,23807028.0,30026459.4,30487394.4,10505828.187987128,243.78333333333333,243.78333333333333,14627,target_rps360.00_iter03_rps100.74_lat.csv
1292,30260407,19401113.66891483,26097611.0,30023355.4,30049957.68,11876375.993356299,192.75,192.75,11565,target_rps380.00_iter01_rps103.06_lat.csv
