# Nodejs-Series Aggregated Performance Data
# ===============================================
# 
# This file contains aggregated performance metrics averaged across iterations
# for each configuration (C1-C5) and target RPS level.
# 
# Columns Description:
# - run: Configuration (C1, C2, C3, C4, C5)
# - pods: Number of pods (1 to 10)
# - container_cpu: CPU allocation per pod
# - container_mem: Memory allocation per pod
# - target_conc: Container concurrency per pod
# - target_rps: Requested RPS for the test
# - throughput_rps: Actual throughput achieved (average across iterations)
# - actual_rps: Same as throughput_rps (for compatibility)
# - total_requests: Total requests processed (average across iterations)
# - average/median/p95/p99: Latency percentiles in microseconds
# - *_ms: Same latency metrics converted to milliseconds
# 
# C-Series Configuration (Constant Total Resources):
# - C1: 1 pod, 2000m CPU, 2Gi memory, concurrency=2000
# - C2: 2 pods, 1000m CPU each, 1Gi memory each, concurrency=1000
# - C3: 4 pods, 500m CPU each, 500Mi memory each, concurrency=500
# - C4: 7 pods, 250m CPU each, 250Mi memory each, concurrency=250
# - C5: 8 pods, 200m CPU each, 200Mi memory each, concurrency=200
# 
# Total resources: C1-C3 maintain 2000m CPU, 2Gi memory; C4-C5 use fewer total resources
# Tests horizontal scaling efficiency with higher resource allocation.
# 
run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
C2,2,1000m,1Gi,100,200.0,189.40333333333334,189.4,11372.666666666666,746957.7242064248,746.9577242064248,699817.0,699.817,1525403.2166666666,1525.4032166666666,1890164.3499999996,1890.1643499999996
C2,2,1000m,1Gi,100,220.0,200.53,200.53,12032.0,4615097.018909399,4615.0970189094,4837303.333333333,4837.303333333333,8668405.65,8668.40565,9369903.343333332,9369.903343333332
C2,2,1000m,1Gi,100,240.0,210.57333333333335,210.57,12635.666666666666,3433368.9421555027,3433.3689421555027,3317684.3333333335,3317.6843333333336,6464270.933333333,6464.270933333332,6942746.733333333,6942.746733333333
C3,4,500m,500Mi,50,20.0,20.0,20.0,1200.0,10341.862222222222,10.341862222222222,7651.333333333333,7.651333333333333,14479.716666666662,14.479716666666661,82715.52999999997,82.71552999999997
C3,4,500m,500Mi,50,40.0,39.986666666666665,39.99,2399.3333333333335,9554.65708987541,9.55465708987541,7150.166666666667,7.150166666666667,15127.899999999985,15.127899999999984,62147.58333333331,62.14758333333331
C3,4,500m,500Mi,50,60.0,62.46,62.46,3747.6666666666665,11458.78984473848,11.45878984473848,6736.333333333333,6.736333333333333,19692.099999999995,19.692099999999996,120591.65999999987,120.59165999999988
C3,4,500m,500Mi,50,80.0,83.14333333333333,83.14,4988.666666666667,14907.862576095256,14.907862576095257,6715.833333333333,6.715833333333333,49690.76666666667,49.69076666666667,189394.98999999955,189.39498999999955
C3,4,500m,500Mi,50,100.0,99.49333333333334,99.49,5969.666666666667,26917.112300472465,26.917112300472464,7079.833333333333,7.079833333333333,121291.98333333315,121.29198333333315,348363.94000000024,348.36394000000024
C3,4,500m,500Mi,50,120.0,123.68,123.68,7421.333333333333,44619.5593084211,44.6195593084211,13966.333333333334,13.966333333333335,172621.71666666656,172.62171666666657,371141.87666666653,371.1418766666665
C3,4,500m,500Mi,50,140.0,140.56,140.56,8434.0,63177.93411393201,63.17793411393201,33910.666666666664,33.910666666666664,219734.83333333326,219.73483333333326,457435.95999999973,457.43595999999974
