run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
A1,1,1000m,1Gi,1,19.98333333333333,19.98333333333333,19.98333333333333,1199.0,23771.34361968307,23.77134361968307,23852.0,23.852,40389.79999999998,40.38979999999998,55346.77999999999,55.34677999999999
A1,1,1000m,1Gi,1,20.0,20.0,19.99,1200.0,23519.36666666667,23.51936666666667,23099.25,23.09925,38457.15,38.45715,48757.880000000005,48.75788000000001
A1,1,1000m,1Gi,1,39.91666666666666,39.91666666666666,39.91666666666666,2395.0,23660.020041753654,23.660020041753654,23187.5,23.1875,43495.79999999999,43.49579999999999,61058.73999999995,61.05873999999995
A1,1,1000m,1Gi,1,39.93333333333333,39.93333333333333,39.93333333333333,2396.0,22343.82178631052,22.34382178631052,22301.0,22.301,42639.0,42.639,55654.600000000064,55.654600000000066
A1,1,1000m,1Gi,1,62.15,62.15,62.15,3729.0,21525.845534995977,21.525845534995977,21569.0,21.569,44207.2,44.2072,59137.23999999998,59.137239999999984
A1,1,1000m,1Gi,1,62.16666666666666,62.16666666666666,62.16666666666666,3730.0,23797.541554959786,23.797541554959786,22582.5,22.5825,50297.44999999995,50.297449999999955,67139.78,67.13978
A1,1,1000m,1Gi,1,62.41666666666666,62.41666666666666,62.41666666666666,3745.0,22218.44886515354,22.21844886515354,22273.0,22.273,45832.39999999997,45.83239999999997,61444.75999999999,61.44475999999999
A1,1,1000m,1Gi,1,82.4,82.4,82.4,4944.0,23353.36084142395,23.35336084142395,20296.0,20.296,56775.9,56.7759,96559.05,96.55905
A1,1,1000m,1Gi,1,82.75,82.75,82.75,4965.0,22677.88620342397,22.677886203423967,20345.0,20.345,52568.80000000001,52.56880000000001,83016.63999999956,83.01663999999957
A1,1,1000m,1Gi,1,82.76666666666667,82.76666666666667,82.76666666666667,4966.0,25401.0890052356,25.4010890052356,23024.5,23.0245,56114.25,56.11425,101601.50000000007,101.60150000000007
A1,1,1000m,1Gi,1,98.23333333333332,98.23333333333332,98.23333333333332,5894.0,29779.50033932813,29.77950033932813,22836.5,22.8365,85624.49999999999,85.62449999999998,155710.10999999993,155.71010999999993
A1,1,1000m,1Gi,1,98.25,98.25,98.25,5895.0,29768.2245971162,29.768224597116202,23675.0,23.675,78213.9,78.2139,131772.74000000002,131.77274000000003
A1,1,1000m,1Gi,1,98.41666666666669,98.41666666666669,98.41666666666669,5905.0,26483.19847586791,26.48319847586791,23638.0,23.638,61147.000000000015,61.14700000000001,86223.64,86.22364
A1,1,1000m,1Gi,1,120.25,120.25,120.25,7215.0,9986129.505474703,9986.129505474704,10114587.0,10114.587,19019934.2,19019.9342,20236460.32,20236.460320000002
A1,1,1000m,1Gi,1,120.63333333333334,120.63333333333334,120.63333333333334,7238.0,210873.8071290412,210.8738071290412,89850.0,89.85,800008.6999999998,800.0086999999999,1138791.3,1138.7913
A1,1,1000m,1Gi,1,120.73333333333332,120.73333333333332,120.73333333333332,7244.0,125463.5705411375,125.4635705411375,59634.0,59.634,423523.6,423.5236,585908.02,585.90802
A1,1,1000m,1Gi,1,121.05,121.05,121.05,7263.0,10506568.096378908,10506.568096378907,10211515.0,10211.515,20396991.2,20396.9912,21864885.18,21864.88518
A1,1,1000m,1Gi,1,121.06666666666666,121.06666666666666,121.06666666666666,7264.0,102292.92800110132,102.29292800110132,42247.5,42.2475,455664.25,455.66425,619740.7799999999,619.7407799999999
A1,1,1000m,1Gi,1,121.1,121.1,121.1,7266.0,10362229.927883292,10362.229927883292,10740642.5,10740.6425,19647799.0,19647.799,21566377.000000004,21566.377000000004
A1,1,1000m,1Gi,1,122.71666666666668,122.71666666666668,122.71666666666668,7363.0,9139464.831997829,9139.464831997828,10060952.0,10060.952,18489187.1,18489.187100000003,21814279.7,21814.2797
A1,1,1000m,1Gi,1,123.1,123.1,123.1,7386.0,13027483.288383428,13027.483288383428,12851253.5,12851.2535,26313740.5,26313.7405,28514918.549999997,28514.91855
A1,1,1000m,1Gi,1,123.63333333333334,123.63333333333334,123.63333333333334,7418.0,9259597.2313292,9259.5972313292,8851934.0,8851.934,19252307.3,19252.3073,21324281.18,21324.281179999998
A1,1,1000m,1Gi,1,123.76666666666668,123.76666666666668,123.76666666666668,7426.0,3009760.734446539,3009.760734446539,2474647.5,2474.6475,6186505.0,6186.505,7719318.75,7719.31875
A1,1,1000m,1Gi,1,123.81666666666666,123.81666666666666,123.81666666666666,7429.0,6070578.182393324,6070.578182393324,5924310.0,5924.31,13886383.999999998,13886.383999999998,14420929.320000002,14420.929320000003
A1,1,1000m,1Gi,1,124.45,124.45,124.45,7467.0,9753182.429891525,9753.182429891525,9563825.0,9563.825,17895248.0,17895.248,20463743.780000005,20463.743780000004
A1,1,1000m,1Gi,1,124.48333333333332,124.48333333333332,124.48333333333332,7469.0,13492643.030258402,13492.643030258403,13648969.0,13648.969,29791072.6,29791.072600000003,30008418.76,30008.41876
A1,1,1000m,1Gi,1,125.65,125.65,125.65,7539.0,12712438.182517575,12712.438182517575,12619348.0,12619.348,25087810.7,25087.810699999998,27350846.299999997,27350.846299999997
A1,1,1000m,1Gi,1,126.35,126.35,126.35,7581.0,5626870.01345469,5626.87001345469,5401023.0,5401.023,10787363.0,10787.363,13128485.999999998,13128.485999999999
A1,1,1000m,1Gi,1,127.0,127.0,127.0,7620.0,13237018.623884514,13237.018623884514,12720033.0,12720.033,26194790.75,26194.79075,26930467.1,26930.4671
