timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-04T22:44:57.944027,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:00.256833,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:02.502623,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:04.883734,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:07.180294,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:09.453754,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:11.693776,4,4,74,81,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:13.968751,4,4,73,87,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:16.225800,4,4,73,87,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
2025-09-04T22:45:18.521712,4,4,73,87,"fibonacci-go-b3-00001-deployment-6c56887d5f-d8sx6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-kfmfw:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-pw7g6:Ready|fibonacci-go-b3-00001-deployment-6c56887d5f-zgn45:Ready"
