timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-09-01T21:57:09.163335,1,0,0
2025-09-01T21:57:11.391338,1,0,0
2025-09-01T21:57:13.591362,1,13,11
2025-09-01T21:57:15.828149,1,13,11
2025-09-01T21:57:18.020689,1,13,11
2025-09-01T21:57:20.232143,1,13,11
2025-09-01T21:57:22.503767,1,13,11
2025-09-01T21:57:24.705775,1,13,11
2025-09-01T21:57:27.059053,1,13,11
2025-09-01T21:57:29.300857,1,61,23
2025-09-01T21:57:31.981783,1,61,23
2025-09-01T21:57:34.277714,1,61,23
2025-09-01T21:57:36.554596,1,61,23
2025-09-01T21:57:38.745726,1,61,23
2025-09-01T21:57:41.297749,1,61,23
2025-09-01T21:57:43.495877,1,66,25
2025-09-01T21:57:45.695791,1,66,25
2025-09-01T21:57:47.909757,1,66,25
2025-09-01T21:57:50.144642,1,66,25
2025-09-01T21:57:52.530466,1,66,25
2025-09-01T21:57:54.728711,1,66,25
2025-09-01T21:57:56.921343,1,66,25
2025-09-01T21:57:59.125443,1,71,26
2025-09-01T21:58:01.361622,1,71,26
2025-09-01T21:58:03.576160,1,71,26
2025-09-01T21:58:05.825763,1,71,26
2025-09-01T21:58:08.031009,1,71,26
2025-09-01T21:58:10.233739,1,71,26
2025-09-01T21:58:12.499248,1,71,26
2025-09-01T21:58:14.705753,1,74,27
2025-09-01T21:58:16.916677,1,74,27
2025-09-01T21:58:19.149260,1,74,27
2025-09-01T21:58:21.368080,1,74,27
2025-09-01T21:58:23.566455,1,74,27
2025-09-01T21:58:25.769736,1,74,27
2025-09-01T21:58:28.026604,1,60,27
2025-09-01T21:58:30.248022,1,60,27
2025-09-01T21:58:32.468157,1,60,27
2025-09-01T21:58:34.664965,1,60,27
2025-09-01T21:58:36.873794,1,60,27
2025-09-01T21:58:39.095278,1,60,27
2025-09-01T21:58:41.300058,1,60,27
2025-09-01T21:58:43.529514,1,71,27
2025-09-01T21:58:45.739335,1,71,27
2025-09-01T21:58:48.000964,1,71,27
2025-09-01T21:58:50.218446,1,71,27
2025-09-01T21:58:52.469463,1,71,27
2025-09-01T21:58:54.673373,1,71,27
2025-09-01T21:58:56.894316,1,71,27
2025-09-01T21:58:59.134365,1,72,27
2025-09-01T21:59:01.325439,1,72,27
2025-09-01T21:59:03.528017,1,72,27
2025-09-01T21:59:05.788892,1,72,27
2025-09-01T21:59:08.086385,1,72,27
2025-09-01T21:59:10.297819,1,72,27
2025-09-01T21:59:12.565602,1,72,27
2025-09-01T21:59:14.761724,1,72,27
2025-09-01T21:59:16.950515,1,72,27
2025-09-01T21:59:19.152215,1,72,27
2025-09-01T21:59:21.353097,1,72,27
2025-09-01T21:59:23.532415,1,72,27
2025-09-01T21:59:25.720959,1,72,27
2025-09-01T21:59:27.945747,1,65,28
2025-09-01T21:59:30.158796,1,65,28
2025-09-01T21:59:32.495720,1,65,28
2025-09-01T21:59:34.680670,1,65,28
2025-09-01T21:59:36.889771,1,65,28
2025-09-01T21:59:39.118726,1,65,28
2025-09-01T21:59:41.760175,1,65,28
2025-09-01T21:59:43.954488,1,72,28
2025-09-01T21:59:46.197731,1,72,28
2025-09-01T21:59:48.405360,1,72,28
2025-09-01T21:59:50.606116,1,72,28
2025-09-01T21:59:52.805281,1,72,28
2025-09-01T21:59:55.009745,1,72,28
2025-09-01T21:59:57.205567,1,72,28
2025-09-01T21:59:59.395884,1,73,27
2025-09-01T22:00:01.612453,1,73,27
2025-09-01T22:00:03.979403,1,73,27
2025-09-01T22:00:06.161754,1,73,27
2025-09-01T22:00:08.381442,1,73,27
2025-09-01T22:00:10.572540,1,73,27
2025-09-01T22:00:12.774591,1,73,27
2025-09-01T22:00:14.973842,1,70,28
2025-09-01T22:00:17.185211,1,70,28
2025-09-01T22:00:19.361036,1,70,28
2025-09-01T22:00:21.545758,1,70,28
2025-09-01T22:00:23.730079,1,70,28
2025-09-01T22:00:25.977823,1,70,28
2025-09-01T22:00:28.184270,1,53,28
2025-09-01T22:00:30.422055,1,53,28
2025-09-01T22:00:32.643736,1,53,28
2025-09-01T22:00:34.879528,1,53,28
2025-09-01T22:00:37.093575,1,53,28
2025-09-01T22:00:39.288884,1,53,28
2025-09-01T22:00:41.525804,1,53,28
2025-09-01T22:00:43.797759,1,101,27
2025-09-01T22:00:46.071362,1,101,27
2025-09-01T22:00:48.312264,1,101,27
2025-09-01T22:00:50.538324,1,101,27
2025-09-01T22:00:52.768550,1,101,27
2025-09-01T22:00:54.996285,1,101,27
2025-09-01T22:00:57.228168,1,101,27
2025-09-01T22:00:59.523655,1,131,28
2025-09-01T22:01:01.729755,1,131,28
2025-09-01T22:01:03.971346,1,131,28
2025-09-01T22:01:06.198375,1,131,28
2025-09-01T22:01:08.428958,1,131,28
