min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5306,99772,27350.37416666667,25750.5,44869.95,59462.88,9636.161995447113,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5816,105294,25761.945,24921.5,41931.0,57107.1,10190.470897786896,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5964,203043,25449.530833333334,24208.5,37738.69999999999,45781.03,9505.413581080133,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4980,112626,24075.945371142618,23819.0,44307.3,57560.120000000185,11829.495541677887,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter01_rps39.97_lat.csv
4162,100651,25986.94860008358,25438.0,47695.8,60764.99999999999,12636.293341743323,39.88333333333333,39.88333333333333,2393,target_rps40.00_iter02_rps39.88_lat.csv
4947,126409,28011.46764091858,27071.0,50408.29999999999,68067.23999999999,13454.655239021778,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter03_rps39.92_lat.csv
4292,179819,24225.173283261804,23620.0,50354.0,69077.24,14892.500704891288,62.13333333333333,62.13333333333333,3728,target_rps60.00_iter01_rps62.13_lat.csv
4267,183547,23066.767914438504,23432.0,46239.549999999945,58858.800000000025,13731.976255356949,62.333333333333336,62.333333333333336,3740,target_rps60.00_iter02_rps62.33_lat.csv
3672,118817,23003.720930232557,23184.0,46694.0,63247.0,14020.507340543969,62.35,62.35,3741,target_rps60.00_iter03_rps62.35_lat.csv
4334,223416,24869.30531420489,23371.0,52197.799999999996,69483.87999999977,15515.883513542938,82.48333333333333,82.48333333333333,4949,target_rps80.00_iter01_rps82.48_lat.csv
3936,146641,22459.5163753265,21502.0,48093.19999999999,66304.1999999999,14372.164631854406,82.95,82.95,4977,target_rps80.00_iter02_rps82.94_lat.csv
3769,175421,24323.991539081388,23016.5,51090.649999999885,71066.36,15488.116336541361,82.73333333333333,82.73333333333333,4964,target_rps80.00_iter03_rps82.73_lat.csv
3959,185850,22408.089300758213,19865.0,49379.50000000001,71276.11999999997,15177.517521630649,98.91666666666667,98.91666666666667,5935,target_rps100.00_iter01_rps98.92_lat.csv
4154,271852,23683.842539575613,21047.0,50061.94999999999,73389.29000000008,16485.255379056984,98.96666666666667,98.96666666666667,5938,target_rps100.00_iter02_rps98.97_lat.csv
4121,187493,24425.030180408026,22840.0,51775.0,71365.19999999995,15517.017295973703,98.85,98.85,5931,target_rps100.00_iter03_rps98.85_lat.csv
3668,161148,23815.663185024416,20965.5,52412.95,75832.51999999999,16227.33563686592,122.86666666666666,122.86666666666666,7372,target_rps120.00_iter01_rps122.86_lat.csv
3708,234459,25230.46537208039,22703.5,56429.14999999999,73824.63999999996,17751.629621905708,122.73333333333333,122.73333333333333,7364,target_rps120.00_iter02_rps122.73_lat.csv
3567,181642,26209.317667892657,23895.0,57273.0,81486.20000000013,17181.503605891707,122.35,122.35,7341,target_rps120.00_iter03_rps122.34_lat.csv
3546,535793,24112.312799043062,18186.5,57947.1,86644.34999999999,23852.02257944818,139.33333333333334,139.33333333333334,8360,target_rps140.00_iter01_rps139.33_lat.csv
3547,188150,25743.563269207792,22901.0,57963.79999999998,80620.67999999996,17886.93991850132,139.48333333333332,139.48333333333332,8369,target_rps140.00_iter02_rps139.48_lat.csv
4059,124707,26485.300922045262,23221.0,59490.0,81381.0,17503.509891612575,139.18333333333334,139.18333333333334,8351,target_rps140.00_iter03_rps139.18_lat.csv
3620,179110,26560.557656540608,20916.5,65548.99999999996,92588.95999999998,20444.197640706767,161.3,161.3,9678,target_rps160.00_iter01_rps161.30_lat.csv
3713,2193335,37293.863073561544,26358.0,68858.0,125057.19999999969,105608.69598292066,160.18333333333334,160.18333333333334,9611,target_rps160.00_iter02_rps160.18_lat.csv
3761,307986,27028.955194536426,21951.5,64098.30000000002,100039.89000000007,21440.85018534203,161.06666666666666,161.06666666666666,9664,target_rps160.00_iter03_rps161.07_lat.csv
3261,276220,29997.187056659954,25320.0,70678.90000000001,104526.13999999998,23145.757575942327,190.31666666666666,190.31666666666666,11419,target_rps180.00_iter01_rps190.30_lat.csv
3768,199336,31309.27939760091,27164.0,71118.0,100030.4,21542.38028109341,190.35,190.35,11421,target_rps180.00_iter02_rps190.35_lat.csv
3782,223837,29859.985716789346,25396.0,68596.74999999996,95283.87999999983,20586.977425433437,190.2,190.2,11412,target_rps180.00_iter03_rps190.20_lat.csv
3480,201913,30866.68490018468,26028.0,71566.0,103051.59999999989,22029.623281198637,189.51666666666668,189.51666666666668,11371,target_rps200.00_iter01_rps189.51_lat.csv
3120,269187,35387.850799755266,31494.0,78299.0,111020.20000000003,23183.281053330655,190.68333333333334,190.68333333333334,11441,target_rps200.00_iter02_rps190.68_lat.csv
3805,250639,33238.59603424966,28292.0,77392.29999999992,113120.31999999989,23227.07197158284,184.91666666666666,184.91666666666666,11095,target_rps200.00_iter03_rps184.89_lat.csv
3708,230348,38723.44278098299,34493.0,83582.2,112210.95999999999,24223.209222187437,228.21666666666667,228.21666666666667,13693,target_rps220.00_iter01_rps228.21_lat.csv
4085,232072,41095.543008413115,36255.0,91279.79999999999,130184.4099999998,27421.25067685948,229.8,229.8,13788,target_rps220.00_iter02_rps229.80_lat.csv
3685,225511,37066.1214280573,31818.0,84758.4,120761.23999999999,25776.272944176602,231.55,231.55,13893,target_rps220.00_iter03_rps231.55_lat.csv
