min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5760,336048,23207.239166666666,21167.5,36287.549999999996,99272.2099999999,20126.674918218177,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5876,86295,23097.5,22402.0,36456.049999999996,48449.01999999999,7933.6039571139,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5384,176451,24594.6975,23531.0,38559.34999999999,49132.77999999996,10003.163959767617,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4259,108990,24187.47996661102,22862.0,43638.5,56962.35000000001,11245.986865142944,39.93333333333333,39.93333333333333,2396,target_rps40.00_iter01_rps39.93_lat.csv
4630,102997,24901.986655546287,23587.5,42764.600000000006,55559.8200000001,10630.438359866657,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter02_rps39.97_lat.csv
4294,194454,23769.1363067945,22831.0,43503.49999999998,58342.259999999995,13845.154513823287,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
4080,105814,23205.140487021676,22029.0,48776.0,63617.19999999997,14270.7484519176,62.28333333333333,62.28333333333333,3737,target_rps60.00_iter01_rps62.28_lat.csv
4602,478732,30116.706984211934,26011.0,61249.19999999998,103214.11999999965,26077.927849480388,62.28333333333333,62.28333333333333,3737,target_rps60.00_iter02_rps62.28_lat.csv
4515,139359,28781.05960973002,26462.0,56429.0,79582.19999999997,15326.286964338766,62.35,62.35,3741,target_rps60.00_iter03_rps62.35_lat.csv
4096,232168,29927.052133655394,25537.5,71713.24999999996,112901.56999999993,23220.173535527843,82.8,82.8,4968,target_rps80.00_iter01_rps82.80_lat.csv
4323,195850,31634.666800401203,27846.0,71061.80000000002,124221.87999999992,23332.96806543348,83.08333333333333,83.08333333333333,4985,target_rps80.00_iter02_rps83.08_lat.csv
4188,342095,32275.725352112677,25504.0,83670.6,176618.840000001,32748.75225322147,82.83333333333333,82.83333333333333,4970,target_rps80.00_iter03_rps82.83_lat.csv
3968,284692,37890.41611980481,27147.0,112878.59999999996,184024.05999999997,37293.28177520524,99.05,99.05,5943,target_rps100.00_iter01_rps99.05_lat.csv
4069,512485,63243.47587018665,43120.0,207002.9,294038.39999999997,61680.46537869167,99.11666666666666,99.11666666666666,5947,target_rps100.00_iter02_rps99.12_lat.csv
4061,399839,44295.27695666779,27489.5,151106.8999999998,255699.4700000001,51700.189601919454,99.23333333333333,99.23333333333333,5954,target_rps100.00_iter03_rps99.23_lat.csv
5962,9684591,2455127.063118092,2267949.0,4429424.25,5687133.5,1365210.460690239,114.6,114.6,6876,target_rps120.00_iter01_rps114.60_lat.csv
3942,3868352,788733.5931462417,678016.0,2016518.5,2490626.9,556989.1758626146,118.18333333333334,118.18333333333334,7091,target_rps120.00_iter02_rps118.18_lat.csv
7346,6954731,2194321.052419934,2143735.0,4087688.5,5158834.240000002,1246491.451608425,116.05,116.05,6963,target_rps120.00_iter03_rps116.05_lat.csv
11009,19310164,4910212.265763798,4766107.0,10135588.7,10665117.68,3427239.334877239,114.45,114.45,6867,target_rps140.00_iter01_rps114.45_lat.csv
8021,21829836,6843809.524084486,6743189.0,14332673.0,15573601.6,4059510.8877485744,109.68333333333334,109.68333333333334,6581,target_rps140.00_iter02_rps109.68_lat.csv
5205,22898170,5811382.582216265,5721388.0,11181733.7,11966400.03,3631791.822365096,111.9,111.9,6714,target_rps140.00_iter03_rps111.90_lat.csv
9014,30009489,9098129.599221183,8694937.5,18717993.95,20340095.999999966,5880805.18748243,107.0,107.0,6420,target_rps160.00_iter01_rps106.90_lat.csv
7211,30008968,9329676.114452286,8870545.5,18334370.7,19282058.45,5768209.160942498,108.63333333333334,108.63333333333334,6518,target_rps160.00_iter02_rps108.53_lat.csv
10302,30002253,9615156.82150995,9841710.0,17801191.099999998,19387502.360000007,5498778.851646273,109.71666666666667,109.71666666666667,6583,target_rps160.00_iter03_rps109.62_lat.csv
7334,30023719,13496866.348277489,13423168.0,25896294.4,27699398.44,8067815.379634707,105.95,105.95,6357,target_rps180.00_iter01_rps105.43_lat.csv
6480,30051970,13724518.47737272,13513220.0,25340484.599999998,26675125.44,7818038.095660184,106.06666666666666,106.06666666666666,6364,target_rps180.00_iter02_rps105.56_lat.csv
7298,30026341,13238411.230550734,12631560.0,26191361.2,28543682.44,8278886.188399055,105.61666666666666,105.61666666666666,6337,target_rps180.00_iter03_rps104.87_lat.csv
8995,30016975,13068213.582869856,12563639.0,25293312.8,27787275.919999998,7630091.161593238,104.88333333333334,104.88333333333334,6293,target_rps200.00_iter01_rps104.35_lat.csv
7589,30033580,13688118.22008082,13763070.0,26367926.0,26626433.89,7844711.111489628,107.23333333333333,107.23333333333333,6434,target_rps200.00_iter02_rps106.81_lat.csv
6380,30015158,12429891.73281204,12991900.0,23815016.7,25679299.68,7162696.739949482,112.96666666666667,112.96666666666667,6778,target_rps200.00_iter03_rps112.60_lat.csv
10108,30034377,18136454.54414614,19352604.5,30004902.25,30011439.25,10305075.735002337,120.43333333333334,120.43333333333334,7226,target_rps220.00_iter01_rps95.53_lat.csv
9581,30068784,17117200.44883981,18461742.5,30003466.4,30013138.72,9876211.549841339,119.23333333333333,119.23333333333333,7154,target_rps220.00_iter02_rps102.87_lat.csv
10437,30046442,17372547.32459109,17863623.5,30003952.7,30011430.73,10108047.898829762,118.2,118.2,7092,target_rps220.00_iter03_rps97.88_lat.csv
10203,30026332,16644781.668723702,15993882.0,30002193.55,30005902.94,9931286.204950744,118.83333333333333,118.83333333333333,7130,target_rps240.00_iter01_rps107.47_lat.csv
7715,30232226,18333197.955499224,19360560.0,30009518.0,30039824.0,10192672.250273181,118.35,118.35,7101,target_rps240.00_iter02_rps92.13_lat.csv
6612,30242095,18070602.92344098,19057719.5,30008950.5,30041223.75,10349044.47870568,119.73333333333333,119.73333333333333,7184,target_rps240.00_iter03_rps92.28_lat.csv
9662,30136187,21883195.501417976,29206950.5,30012834.85,30030995.51,10344232.244167691,152.8,152.8,9168,target_rps260.00_iter01_rps84.95_lat.csv
12496,30249949,22283318.88194597,29989895.0,30023567.25,30075612.7,10143674.030788708,151.76666666666668,151.76666666666668,9106,target_rps260.00_iter02_rps80.51_lat.csv
