timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T10:23:26.481842,1,1,4,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:28.697588,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:30.941894,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:33.205858,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:35.407108,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:37.651076,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:39.865762,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:42.187400,1,1,3,42,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:44.390979,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:46.633923,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:48.841022,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:51.051937,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:53.255490,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:55.485374,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:57.705445,1,1,31,49,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:23:59.911202,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:02.118045,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:04.321754,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:06.568155,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:08.797360,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:11.007970,1,1,69,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:13.228153,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:15.454299,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:17.655489,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:19.866149,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:22.168506,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:24.422652,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:26.720896,1,1,70,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:28.931008,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:31.130811,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:33.354319,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:35.578578,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:37.807813,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:40.025841,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:42.239620,1,1,72,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:44.461367,1,1,55,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
2025-09-06T10:24:46.677871,1,1,55,51,"fibonacci-python-a4-00001-deployment-7b89fd659b-c6bm6:Ready"
