rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_python_c5,3,1200.0,0.0,1200,1200,5463.333333333333,110.03787226829377,5355,5575,399441.3333333333,180270.33470411412,221993,582407,10138.015277777778,1604.3093604544915,8767.845,11902.815,7352.333333333333,10.263202878893768,7341.0,7361.0,13270.63333333333,904.1132123983858,12270.199999999999,14029.249999999993,77822.78333333325,71448.19843070934,29531.019999999997,159897.7099999998,20.0,0.0,20.0,20.0,1200.0,5463.333333333333,399441.3333333333,10138.015277777778,7352.333333333333,13270.63333333333,77822.78333333325,20.0
40,60,fibonacci_python_c5,3,2399.3333333333335,0.5773502691896258,2399,2400,4803.333333333333,91.59876272817954,4721,4902,289258.3333333333,110492.10485067852,196956,411690,8477.221955154926,488.6365229330008,7923.58875,8848.290120883701,6959.833333333333,168.30057437018252,6765.5,7058.0,13141.33333333333,1094.3705694751354,11919.099999999999,14030.399999999998,31494.296666666534,6587.702003766652,24163.129999999997,36917.2399999996,39.986666666666665,0.01154700538379432,39.98,40.0,2399.3333333333335,4803.333333333333,289258.3333333333,8477.221955154926,6959.833333333333,13141.33333333333,31494.296666666534,39.986666666666665
60,60,fibonacci_python_c5,3,3746.6666666666665,4.041451884327381,3742,3749,4726.333333333333,183.1292803822844,4519,4866,603544.3333333334,79287.30555601782,529238,687016,9897.181202474707,621.2979200503734,9202.211789810615,10398.854890432924,6804.166666666667,265.94657984891126,6589.0,7101.5,15966.98333333333,1822.4808506081336,14753.999999999993,18062.75,75061.77000000012,11419.914930817133,63662.35999999999,86502.08,62.44333333333333,0.06350852961085851,62.37,62.48,3746.6666666666665,4726.333333333333,603544.3333333334,9897.181202474707,6804.166666666667,15966.98333333333,75061.77000000012,62.44333333333333
80,60,fibonacci_python_c5,3,4994.0,3.0,4991,4997,4668.333333333333,26.006409466386035,4642,4694,1056024.6666666667,819501.7375578488,384964,1969345,10986.757665246367,976.0969082964668,9860.252151290775,11581.699058304948,6790.833333333333,38.8404857504812,6762.0,6835.0,16153.883333333308,660.9143748121105,15533.599999999995,16849.049999999923,106000.14333333308,13730.733126261852,91104.27999999997,118151.04999999923,83.23,0.04999999999999716,83.18,83.28,4994.0,4668.333333333333,1056024.6666666667,10986.757665246367,6790.833333333333,16153.883333333308,106000.14333333308,83.23
100,60,fibonacci_python_c5,3,5975.0,3.4641016151377544,5973,5979,4450.333333333333,65.39367961304313,4376,4499,689040.0,204414.41065394582,548939,923602,10410.310410674203,364.06138538503507,10017.291854825222,10736.021094927173,6563.666666666667,196.9780021559091,6419.0,6788.0,17611.06666666664,1771.5041781867903,15647.999999999995,19090.599999999944,106222.24,15667.259051716796,94442.83999999965,124003.0,99.58333333333333,0.0577350269189675,99.55,99.65,5975.0,4450.333333333333,689040.0,10410.310410674203,6563.666666666667,17611.06666666664,106222.24,99.58333333333333
120,60,fibonacci_python_c5,3,7452.0,9.16515138991168,7444,7462,4398.666666666667,80.00208330620731,4341,4490,667924.0,92322.72509517903,561561,727324,11707.110000647526,444.43380234113084,11199.025771812081,12023.675846319184,6683.833333333333,51.323321534496706,6631.0,6733.5,20641.566666666662,1802.9962294284887,19029.79999999999,22588.699999999997,133994.576666667,23457.983492332565,106932.09000000005,148522.49000000133,124.20333333333333,0.15275252316519994,124.07,124.37,7452.0,4398.666666666667,667924.0,11707.110000647526,6683.833333333333,20641.566666666662,133994.576666667,124.20333333333333
140,60,fibonacci_python_c5,3,8487.666666666666,30.43572462310259,8464,8522,4197.333333333333,276.32649770395403,3885,4410,830233.0,242352.53755015647,601409,1084160,13173.022707179858,372.37849629775616,12746.750737289136,13434.994132832668,6739.0,157.8005069700348,6620.0,6918.0,24122.483333333297,976.499078767266,23278.449999999997,25191.99999999997,166733.63999999943,12065.681801825673,153428.31999999963,176964.9900000009,141.45666666666668,0.5085600587279077,141.06,142.03,8487.666666666666,4197.333333333333,830233.0,13173.022707179858,6739.0,24122.483333333297,166733.63999999943,141.45666666666668
160,60,fibonacci_python_c5,3,9836.333333333334,9.073771725877465,9828,9846,4364.333333333333,48.345975358175714,4313,4409,1271722.6666666667,727776.7152426171,765126,2105692,18748.588772397678,2619.6573379662937,16182.032943568887,21418.30022344099,7271.166666666667,139.91277044406394,7120.5,7397.0,66580.88333333329,19406.234474411427,45398.19999999993,83502.5,254298.71333333306,43658.38076882512,210941.8599999998,298252.4999999995,163.93666666666664,0.15176736583775494,163.8,164.1,9836.333333333334,4364.333333333333,1271722.6666666667,18748.588772397678,7271.166666666667,66580.88333333329,254298.71333333306,163.93666666666664
180,60,fibonacci_python_c5,3,11729.0,39.35733730830886,11701,11774,4187.0,180.14438653480158,3985,4331,710854.6666666666,188535.82102437015,545688,916262,21571.105074876523,1184.022755174331,20356.504416510958,22721.975836748636,8080.5,355.9589161687062,7669.5,8290.0,90802.44999999997,5711.340613419859,86035.65000000002,97132.69999999988,244712.82999999996,19278.97735442144,223994.5700000001,262124.9199999998,195.48333333333335,0.6528654787422322,195.02,196.23,11729.0,4187.0,710854.6666666666,21571.105074876523,8080.5,90802.44999999997,244712.82999999996,195.48333333333335
200,60,fibonacci_python_c5,3,11703.333333333334,65.04101270224298,11637,11767,4139.0,145.50601362143078,3971,4225,1092130.0,275829.49478074315,787621,1325240,25779.893476357796,1932.1915683923228,24339.861524004784,27975.74658417118,7990.0,132.2157328006013,7895.0,8141.0,109875.983333333,9236.894464906654,103372.25,120448.79999999903,346439.6499999997,51654.582523973295,309367.34000000014,405440.95999999816,195.04999999999998,1.0758717395675035,193.95,196.1,11703.333333333334,4139.0,1092130.0,25779.893476357796,7990.0,109875.983333333,346439.6499999997,195.04999999999998
