rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_b5,3,1200.0,0.0,1200,1200,5799.0,287.020905161976,5510,6084,422768.6666666667,263488.5935677925,253576,726355,12277.736388888889,3611.436117796139,9725.1725,16409.851666666666,8046.333333333333,320.71846428500703,7676.0,8232.0,17150.03333333333,2237.3500521450283,15197.849999999986,19591.55,137911.01999999984,123336.3305129209,54017.16999999992,279523.4699999997,20.0,0.0,20.0,20.0,1200.0,5799.0,422768.6666666667,12277.736388888889,8046.333333333333,17150.03333333333,137911.01999999984,20.0
40,60,fibonacci_nodejs_b5,3,2399.6666666666665,0.5773502691896258,2399,2400,5182.666666666667,51.67526810122356,5123,5213,389153.0,131966.2256033717,274783,533543,9845.424058577648,605.3057804495426,9209.248333333333,10414.221759066277,7569.333333333333,68.79377394309265,7490.0,7612.5,16074.133333333317,1156.412188985121,14789.849999999973,17032.899999999998,56997.79333333311,23013.245852126955,34038.849999999766,80064.95999999999,39.99333333333333,0.01154700538379432,39.98,40.0,2399.6666666666665,5182.666666666667,389153.0,9845.424058577648,7569.333333333333,16074.133333333317,56997.79333333311,39.99333333333333
60,60,fibonacci_nodejs_b5,3,3745.6666666666665,3.2145502536643185,3742,3748,4974.333333333333,67.12177987310329,4919,5049,509249.3333333333,256383.32890485163,343290,804539,10855.191382281568,1696.9842923436504,9296.86335735255,12663.173169428113,7385.0,174.38749955200345,7274.0,7586.0,18386.116666666658,2129.5987147426054,16458.499999999985,20672.199999999997,85949.56999999957,35288.93830827017,46054.43999999986,113079.97000000045,62.43000000000001,0.05291502622129337,62.37,62.47,3745.6666666666665,4974.333333333333,509249.3333333333,10855.191382281568,7385.0,18386.116666666658,85949.56999999957,62.43000000000001
80,60,fibonacci_nodejs_b5,3,4988.333333333333,3.511884584284246,4985,4992,4610.0,149.70303938130314,4475,4771,467947.0,69498.5390062266,413045,546087,10050.636788274069,873.6697174499842,9251.220352564103,10983.260381143431,6975.333333333333,152.14494185918022,6819.5,7123.5,17737.56666666667,2149.351474476279,15263.349999999999,19143.200000000015,78286.96333333335,19089.30572493485,62154.400000000096,99361.19999999994,83.13666666666667,0.060277137733419625,83.08,83.2,4988.333333333333,4610.0,467947.0,10050.636788274069,6975.333333333333,17737.56666666667,78286.96333333335,83.13666666666667
100,60,fibonacci_nodejs_b5,3,5962.666666666667,14.571661996262929,5946,5973,4570.333333333333,34.58805188693537,4531,4596,855177.0,505720.44281005685,494057,1433163,11609.987635265366,2369.9525872877985,10117.653775322284,14342.704339051463,6899.833333333333,163.04319468574374,6780.0,7085.5,19000.599999999984,2199.4194961398466,17605.399999999994,21536.0,110224.97000000003,29229.26343366018,90363.68,143788.1500000001,99.37666666666667,0.2421432083155231,99.1,99.55,5962.666666666667,4570.333333333333,855177.0,11609.987635265366,6899.833333333333,19000.599999999984,110224.97000000003,99.37666666666667
120,60,fibonacci_nodejs_b5,3,7401.0,29.816103031751148,7369,7428,4522.666666666667,37.421027956662726,4494,4565,720582.3333333334,226072.62168899033,462109,881481,11741.124924012001,1235.3157888493924,10899.996471705794,13159.377625201938,6753.833333333333,86.02373703422407,6669.0,6841.0,21406.516666666663,1380.6187474583082,20092.799999999985,22845.499999999996,127463.03666666635,43983.786100660254,99279.07999999946,178144.92999999967,123.35000000000001,0.4948737212663478,122.82,123.8,7401.0,4522.666666666667,720582.3333333334,11741.124924012001,6753.833333333333,21406.516666666663,127463.03666666635,123.35000000000001
140,60,fibonacci_nodejs_b5,3,8478.333333333334,21.594752448994022,8458,8501,4458.0,71.52621896899066,4382,4524,1099495.0,51948.874992630976,1040848,1139731,12640.981210398093,1439.5369506743857,10984.17103870133,13585.582998344762,6702.0,74.26136276691938,6627.0,6775.5,21110.883333333317,1568.771753899608,19882.0,22877.899999999954,160697.90666666676,36628.73516200965,121369.0,193837.97000000026,141.30333333333337,0.36115555282084866,140.96,141.68,8478.333333333334,4458.0,1099495.0,12640.981210398093,6702.0,21110.883333333317,160697.90666666676,141.30333333333337
160,60,fibonacci_nodejs_b5,3,9858.0,22.60530911091463,9839,9883,4264.666666666667,140.99763591398735,4131,4412,645679.6666666666,157329.81566547815,465671,756905,12185.403277760355,1110.2953321284335,11390.462005463927,13453.969204187417,6784.333333333333,119.06860767361536,6663.0,6901.0,23950.516666666663,3656.5052818002987,21352.24999999997,28131.800000000017,137041.94666666674,29582.888468547742,119057.61999999997,171185.06000000008,164.3033333333333,0.378725934328949,163.98,164.72,9858.0,4264.666666666667,645679.6666666666,12185.403277760355,6784.333333333333,23950.516666666663,137041.94666666674,164.3033333333333
180,60,fibonacci_nodejs_b5,3,11735.333333333334,48.003472096644565,11681,11772,4276.666666666667,99.21861384505094,4201,4389,849408.3333333334,243812.32989808643,568448,1005394,14694.726357178597,1128.379718770998,13507.848899922952,15753.710159700986,7372.666666666667,99.14299437344695,7302.0,7486.0,42709.38333333333,8217.815297317975,35957.0,51859.35,170503.8133333328,23374.874487357436,145096.20000000022,191095.87999999966,195.58,0.793725393319375,194.68,196.18,11735.333333333334,4276.666666666667,849408.3333333334,14694.726357178597,7372.666666666667,42709.38333333333,170503.8133333328,195.58
200,60,fibonacci_nodejs_b5,3,11752.666666666666,41.06498914322678,11713,11795,4308.666666666667,46.26373669877232,4268,4359,1184755.0,155401.52332586705,1008913,1303649,15736.462766866598,2604.8885892998073,13132.076388300127,18341.853276595746,7351.0,169.413694841946,7240.0,7546.0,42048.44999999997,12604.528965911435,28496.499999999945,53421.44999999997,196416.31999999975,62134.12900866354,135316.33999999939,259535.3800000001,195.87,0.6908690179766466,195.2,196.58,11752.666666666666,4308.666666666667,1184755.0,15736.462766866598,7351.0,42048.44999999997,196416.31999999975,195.87
220,60,fibonacci_nodejs_b5,3,14473.333333333334,75.29497548530934,14424,14560,4427.333333333333,217.51858158174286,4219,4653,751785.6666666666,57115.262140108694,699833,812945,22035.036823588005,2637.6202204678148,20032.10885989011,25023.521214642264,8705.333333333334,356.6147547891609,8448.5,9112.5,83802.2333333333,10868.343204271403,75498.14999999997,96103.0499999999,265867.36000000004,42172.81886395916,232790.77999999997,313357.2500000002,241.22,1.2510795338426706,240.4,242.66,14473.333333333334,4427.333333333333,751785.6666666666,22035.036823588005,8705.333333333334,83802.2333333333,265867.36000000004,241.22
240,60,fibonacci_nodejs_b5,3,14322.0,79.47326594522211,14238,14396,4502.666666666667,75.22189397597839,4431,4581,1087518.3333333333,308133.5608893217,739476,1325541,26101.378029318,2041.5165683639107,23801.972700750208,27700.904270262676,9836.333333333334,720.9844542938033,9268.5,10647.5,103797.14999999995,7988.252235157515,94711.0,109716.29999999987,281168.24000000005,18717.150775401493,259568.09999999971,292606.430000001,238.6966666666667,1.3225858510256823,237.3,239.93,14322.0,4502.666666666667,1087518.3333333333,26101.378029318,9836.333333333334,103797.14999999995,281168.24000000005,238.6966666666667
260,60,fibonacci_nodejs_b5,3,18541.333333333332,119.13997370040558,18419,18657,4424.666666666667,257.23400500970575,4174,4688,1031163.3333333334,369050.7540831387,726804,1441650,47951.832214696005,2450.0358536621484,45869.134105161604,50651.328465171835,24574.333333333332,1037.7901200788788,23551.0,25626.0,161111.71666666667,10166.715265061339,154415.20000000016,172810.3999999999,368845.4933333329,31196.149240426384,350069.559999999,404856.7199999999,309.01666666666665,1.9870161884930064,306.98,310.95,18541.333333333332,4424.666666666667,1031163.3333333334,47951.832214696005,24574.333333333332,161111.71666666667,368845.4933333329,309.01666666666665
280,60,fibonacci_nodejs_b5,3,18245.666666666668,253.39757957276018,17966,18460,4538.0,201.63581031156147,4405,4770,1475121.0,954245.6236886812,898806,2576593,47482.60331395963,1773.558137155779,46351.569934994586,49526.66019147278,24753.5,2403.6504009526843,22616.0,27355.5,159207.7333333333,4823.925852024819,155921.0,164745.75,352032.90666666604,18664.4446129699,332147.8000000003,369172.56999999995,304.08666666666664,4.217657327632631,299.43,307.65,18245.666666666668,4538.0,1475121.0,47482.60331395963,24753.5,159207.7333333333,352032.90666666604,304.08666666666664
300,60,fibonacci_nodejs_b5,3,18418.333333333332,23.180451534284945,18397,18443,4367.666666666667,137.583913788398,4255,4521,771701.0,96334.08482982541,660601,832031,43434.551818964654,1056.7448966423146,42413.16834266456,44523.423133315235,22506.0,597.8369342889414,21818.0,22899.0,147357.29999999996,4133.756249466008,143219.40000000014,151486.89999999997,305488.6933333334,28098.93684289358,273090.20000000036,323205.66000000044,306.96999999999997,0.37749172176353674,306.62,307.37,18418.333333333332,4367.666666666667,771701.0,43434.551818964654,22506.0,147357.29999999996,305488.6933333334,306.96999999999997
320,60,fibonacci_nodejs_b5,3,18513.666666666668,35.444792753426185,18473,18538,4318.666666666667,27.574142476844738,4290,4345,888569.3333333334,15400.623180031816,871632,901731,44721.19969979703,1876.4118056925315,43231.76027618945,46828.67357765387,22762.666666666668,1175.8035904577487,21685.5,24017.0,150240.51666666652,6591.518742735427,144128.64999999988,157224.79999999976,334172.0666666666,19916.357976419225,321606.89999999985,357135.43999999826,308.5566666666666,0.5896043871388033,307.88,308.96,18513.666666666668,4318.666666666667,888569.3333333334,44721.19969979703,22762.666666666668,150240.51666666652,334172.0666666666,308.5566666666666
340,60,fibonacci_nodejs_b5,3,25386.666666666668,69.00241541666011,25318,25456,4368.666666666667,75.03554713156514,4289,4438,1114565.6666666667,323906.8720949485,862676,1479946,72727.51240890095,2332.6071410448553,70802.86299535177,75321.66111067226,53986.666666666664,1515.6447747850857,52938.5,55724.5,197932.3166666665,7402.439018717329,192412.5,206344.19999999946,387744.9299999999,27560.604926645825,360791.75000000047,415875.2399999988,423.10999999999996,1.1450327506232991,421.97,424.26,25386.666666666668,4368.666666666667,1114565.6666666667,72727.51240890095,53986.666666666664,197932.3166666665,387744.9299999999,423.10999999999996
360,60,fibonacci_nodejs_b5,3,25351.333333333332,101.8642888029624,25236,25429,4442.666666666667,50.796981537620255,4389,4490,893209.3333333334,26333.894704986826,867623,920232,71632.03806006118,2855.474409241425,68368.6241299304,73671.582299421,53659.833333333336,2404.396719206989,50884.0,55094.5,194494.9,5421.305559549262,188387.6,198738.59999999995,379545.41000000044,39627.45666614306,355617.1500000008,425286.9599999996,422.4833333333333,1.6857441482423552,420.57,423.75,25351.333333333332,4442.666666666667,893209.3333333334,71632.03806006118,53659.833333333336,194494.9,379545.41000000044,422.4833333333333
380,60,fibonacci_nodejs_b5,3,25018.333333333332,243.40569700262427,24738,25176,4403.333333333333,389.1713418705614,4115,4846,1162509.6666666667,165604.88867280862,988800,1318601,73241.39441263511,2810.371060618813,71503.06144741023,76483.7095157248,54789.333333333336,1516.0034905412763,53836.5,56537.5,197459.84999999995,10904.969667197509,188714.25,209678.2999999998,380148.5533333334,11213.527817151817,367606.99999999977,389207.75,416.9666666666667,4.052571200279316,412.3,419.6,25018.333333333332,4403.333333333333,1162509.6666666667,73241.39441263511,54789.333333333336,197459.84999999995,380148.5533333334,416.9666666666667
400,60,fibonacci_nodejs_b5,3,24393.666666666668,217.03071979176895,24212,24634,4681.333333333333,57.23926391327315,4642,4747,1238440.0,155806.73212990508,1063767,1363096,76345.56134932954,304.46664540792904,76020.6853626301,76624.36786555167,55446.666666666664,179.16496123219332,55289.0,55641.5,210142.65,4109.6286264697965,205597.79999999996,213597.14999999994,433531.54333333316,17936.708704637815,412820.36999999994,443991.97999999986,406.5533333333333,3.6195211469659094,403.52,410.56,24393.666666666668,4681.333333333333,1238440.0,76345.56134932954,55446.666666666664,210142.65,433531.54333333316,406.5533333333333
420,60,fibonacci_nodejs_b5,3,25304.333333333332,260.43297282282316,25005,25479,4437.0,149.64290828502365,4280,4578,1122956.3333333333,219009.775796272,896663,1333872,71174.60961041531,1556.6791274128461,69586.63439380235,72697.98116376725,53314.0,1161.877360137463,51981.0,54112.0,191495.63333333327,1172.9322756805911,190516.99999999997,192795.7999999999,376413.0866666667,5655.099242712939,372011.36000000004,382791.11999999994,421.73999999999995,4.34134771701138,416.75,424.65,25304.333333333332,4437.0,1122956.3333333333,71174.60961041531,53314.0,191495.63333333327,376413.0866666667,421.73999999999995
440,60,fibonacci_nodejs_b5,3,25196.666666666668,76.72244347864147,25131,25281,4659.0,267.9720134640929,4352,4846,1001911.3333333334,128035.58006012756,859664,1107926,78254.50162147397,4728.300350293312,74731.94329712307,83628.32993089205,57420.333333333336,2846.7143048316834,54594.0,60287.0,217783.83333333328,19060.923209103265,202918.5,239272.9999999999,418870.52666666685,41782.53957236337,377596.20000000036,461143.37999999983,419.9433333333333,1.2791142768859012,418.85,421.35,25196.666666666668,4659.0,1001911.3333333334,78254.50162147397,57420.333333333336,217783.83333333328,418870.52666666685,419.9433333333333
460,60,fibonacci_nodejs_b5,3,25306.333333333332,172.5002415457246,25134,25479,4516.333333333333,70.7837081066917,4435,4564,1099150.0,250296.20829728924,858546,1358126,72375.8558567958,3569.011153863348,68345.44890539793,75135.84485262373,54662.0,1806.6734624718435,52599.0,55962.0,193766.96666666665,10457.90464485277,182545.25,203240.8,377860.92666666675,46295.83437737074,330320.80000000016,422803.0600000004,421.7333333333333,2.8707025853148487,418.9,424.64,25306.333333333332,4516.333333333333,1099150.0,72375.8558567958,54662.0,193766.96666666665,377860.92666666675,421.7333333333333
480,60,fibonacci_nodejs_b5,3,24609.0,119.30213744941874,24522,24745,4773.333333333333,166.86621387606698,4625,4954,958506.0,87420.81487266062,870098,1044905,77083.92624859887,1174.2176594424902,76245.90119216003,78426.01657166124,57121.5,442.077764652329,56626.5,57477.0,214567.7499999999,14439.546766692401,203264.8,230834.4499999998,397073.62333333347,30587.97693224294,368462.08000000025,429314.25,410.14000000000004,1.9738540979515173,408.7,412.39,24609.0,4773.333333333333,958506.0,77083.92624859887,57121.5,214567.7499999999,397073.62333333347,410.14000000000004
