rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_python_a2,3,1199.3333333333333,0.5773502691896258,1199,1200,5480.333333333333,417.9190511729913,5014,5821,92136.0,10261.980120814891,83930,103642,22974.995931331665,2838.7631408811903,19746.113427856548,25078.635,22355.166666666668,1995.036987961209,20088.0,23842.5,34971.75,842.6145752952502,34406.0,35940.149999999994,45864.74999999998,2238.90209810524,43280.799999999974,47228.02999999999,19.98888888888889,0.009622504486493216,19.983333333333334,20.0,1199.3333333333333,5480.333333333333,92136.0,22974.995931331665,22355.166666666668,34971.75,45864.74999999998,19.98888888888889
40,60,fibonacci_python_a2,3,2396.0,1.0,2395,2397,4458.666666666667,218.47044041090166,4292,4706,110076.66666666667,40183.31509884835,83943,156347,24060.30422632667,92.36170050453248,24002.435073068893,24166.821368948247,23783.5,227.6614811512918,23534.5,23981.0,42246.85,1162.2884850586736,40906.1,42969.25,54057.76666666667,2477.6774695939444,52257.69999999999,56883.600000000035,39.93333333333333,0.016666666666669272,39.916666666666664,39.95,2396.0,4458.666666666667,110076.66666666667,24060.30422632667,23783.5,42246.85,54057.76666666667,39.93333333333333
60,60,fibonacci_python_a2,3,3737.3333333333335,1.1547005383792517,3736,3738,4387.0,279.9874997209697,4131,4686,140010.0,30077.434215703972,106258,163975,24727.605934231036,1114.758336623127,23618.201979668273,25847.642589620118,23731.333333333332,815.2536926217099,22917.5,24548.0,49477.466666666645,979.409313481036,48362.49999999994,50198.899999999994,72128.15000000007,6557.310347093556,64966.390000000036,77837.46000000006,62.28888888888889,0.019245008972986432,62.266666666666666,62.3,3737.3333333333335,4387.0,140010.0,24727.605934231036,23731.333333333332,49477.466666666645,72128.15000000007,62.28888888888889
80,60,fibonacci_python_a2,3,4982.333333333333,6.110100926607786,4977,4989,4143.333333333333,242.00482088862057,3879,4354,160544.66666666666,31190.372750791765,136488,195785,26506.97110107932,1141.4755695323197,25296.715491259794,27564.235494880548,24097.333333333332,853.4906755983532,23183.0,24873.0,58040.39999999999,2229.2565487175452,55774.39999999997,60231.0,85837.51999999989,6543.100895813765,80161.47999999994,92993.99999999978,83.03888888888889,0.10183501544346507,82.95,83.15,4982.333333333333,4143.333333333333,160544.66666666666,26506.97110107932,24097.333333333332,58040.39999999999,85837.51999999989,83.03888888888889
100,60,fibonacci_python_a2,3,5939.666666666667,16.289055630494154,5921,5951,3959.0,94.93682109698007,3875,4062,204227.0,30219.720448740092,171727,231479,31697.15406793219,1386.2129368002682,30125.265848326886,32744.750380003377,26786.333333333332,660.9480564562796,26028.0,27240.0,78059.76666666666,5365.857691304663,72071.29999999999,82431.0,123808.1266666667,13546.343059295947,110860.27999999997,137882.60000000012,98.99444444444445,0.27148426050823354,98.68333333333334,99.18333333333334,5939.666666666667,3959.0,204227.0,31697.15406793219,26786.333333333332,78059.76666666666,123808.1266666667,98.99444444444445
120,60,fibonacci_python_a2,3,7361.0,29.0,7332,7390,3678.6666666666665,303.7520918995182,3330,3886,1061034.6666666667,194831.64637792634,895304,1275655,147989.57754076956,73726.33505839529,93206.04849884527,231814.0115930169,89856.0,66857.93911720582,47989.0,166962.0,447477.19999999995,161055.60286245865,308875.0,624160.7,728076.3366666666,113908.73614905936,611458.45,839067.3599999999,122.68333333333334,0.4833333333333343,122.2,123.16666666666667,7361.0,3678.6666666666665,1061034.6666666667,147989.57754076956,89856.0,447477.19999999995,728076.3366666666,122.68333333333334
140,60,fibonacci_python_a2,3,7667.666666666667,397.48752600972693,7322,8102,5628.333333333333,715.0694604955055,5020,6416,9253348.333333334,4162047.893194447,5302864,13598801,2308234.7933622175,1124925.4526337946,1583720.7996790917,3604176.3615132477,2052915.3333333333,1122115.7301526805,1040449.0,3259382.5,4953767.133333333,2236096.6905017258,2680689.05,7150950.05,5289374.873333333,2308213.120447493,2815810.0699999994,7385782.59,127.79444444444444,6.624792100162115,122.03333333333333,135.03333333333333,7667.666666666667,5628.333333333333,9253348.333333334,2308234.7933622175,2052915.3333333333,4953767.133333333,5289374.873333333,127.79444444444444
160,60,fibonacci_python_a2,3,7633.333333333333,123.7147256123269,7518,7764,8181.0,1634.145954313751,6422,9652,27556517.0,940862.7648297067,26481078,28227638,6483532.525875893,688679.9179217918,5926720.4066202985,7253619.607342378,6238335.333333333,920307.3149432658,5439611.0,7244735.5,12924196.833333334,756749.1765673781,12358533.599999998,13783819.7,13709947.06,871702.0137349817,12801967.35,14540160.3,127.22222222222223,2.061912093538786,125.3,129.4,7633.333333333333,8181.0,27556517.0,6483532.525875893,6238335.333333333,12924196.833333334,13709947.06,127.22222222222223
180,60,fibonacci_python_a2,3,7393.333333333333,134.64892622421218,7296,7547,8152.666666666667,1075.5390896352087,7131,9275,30018756.666666668,13636.575975417485,30008709,30034280,10216303.449545795,320862.57792358793,9999354.918495297,10584879.224232456,10012617.5,405077.6709715681,9545369.0,10264871.0,20472211.8,455586.606462614,19974231.4,20868072.0,22511396.783333335,297028.2868300206,22233111.58,22824159.12,123.22222222222221,2.2441487704035374,121.6,125.78333333333333,7393.333333333333,8152.666666666667,30018756.666666668,10216303.449545795,10012617.5,20472211.8,22511396.783333335,123.22222222222221
200,60,fibonacci_python_a2,3,7375.0,303.079197570536,7076,7682,7983.666666666667,1805.7877320807486,6033,9597,30014723.0,6990.734153148724,30006981,30020573,10767553.88680566,839120.5567407754,9818619.529940119,11411626.485302432,10375301.833333334,905247.4396078584,9362626.5,11106004.0,20799520.71666667,1652153.049953114,18892308.45,21792059.2,22487147.906666666,2569084.6709836856,19563086.189999998,24382299.25,122.91666666666667,5.05131995950893,117.93333333333334,128.03333333333333,7375.0,7983.666666666667,30014723.0,10767553.88680566,10375301.833333334,20799520.71666667,22487147.906666666,122.91666666666667
