rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_python_b4,3,1200.0,0.0,1200,1200,5263.333333333333,106.88467305153407,5140,5329,309655.3333333333,86527.57653103047,253280,409281,10132.830277777779,580.3782121817046,9559.5875,10720.09,7580.5,386.1991066794433,7205.5,7977.0,14982.816666666664,589.01561595032,14348.149999999996,15511.9,69175.70333333332,18645.90173837761,51678.439999999995,88789.59999999999,20.0,0.0,20.0,20.0,1200.0,5263.333333333333,309655.3333333333,10132.830277777779,7580.5,14982.816666666664,69175.70333333332,20.0
40,60,fibonacci_python_b4,3,2398.3333333333335,0.5773502691896258,2398,2399,4906.333333333333,131.701683107443,4755,4995,363314.6666666667,68239.61911773345,285730,414028,9874.163903839093,398.27512676366734,9441.369891576314,10225.246038365305,7347.166666666667,63.83637938772321,7281.5,7409.0,16717.166666666668,1157.6587842854908,15775.199999999983,18009.55000000001,64662.03333333336,9812.471416362674,58387.34,75969.8000000001,39.97333333333333,0.005773502691895109,39.97,39.98,2398.3333333333335,4906.333333333333,363314.6666666667,9874.163903839093,7347.166666666667,16717.166666666668,64662.03333333336,39.97333333333333
60,60,fibonacci_python_b4,3,3744.6666666666665,1.5275252316519465,3743,3746,4801.0,109.5764573254675,4728,4927,1097163.0,166438.97969225838,952694,1279163,13578.034680014347,2068.7622289363617,12057.316688918558,15933.805770772107,7170.0,59.15234568468101,7103.0,7215.0,19894.39999999998,2239.859042439941,18569.199999999968,22480.49999999997,156869.69999999972,83646.0627559498,108201.51999999999,253454.87999999896,62.410000000000004,0.02645751311064467,62.38,62.43,3744.6666666666665,4801.0,1097163.0,13578.034680014347,7170.0,19894.39999999998,156869.69999999972,62.410000000000004
80,60,fibonacci_python_b4,3,4987.333333333333,2.516611478423583,4985,4990,4627.0,217.46953809671828,4376,4759,657697.6666666666,219060.05699883614,475058,900574,10938.216586031938,955.9740541056645,9959.817124523763,11870.064328657314,6951.0,48.815980989835694,6897.0,6992.0,18231.883333333335,431.0637201543898,17756.19999999999,18596.65000000001,98528.03999999985,21978.802493047227,73285.26000000045,113423.0399999999,83.12333333333333,0.045092497528230475,83.08,83.17,4987.333333333333,4627.0,657697.6666666666,10938.216586031938,6951.0,18231.883333333335,98528.03999999985,83.12333333333333
100,60,fibonacci_python_b4,3,5968.666666666667,2.3094010767585034,5966,5970,4484.666666666667,156.00427344574038,4328,4640,1240953.3333333333,525298.46344372,727023,1776926,13320.729845337986,1249.4843595620337,12028.358626465662,14522.382500838083,6948.666666666667,133.59016929899195,6826.0,7091.0,21220.616666666672,1748.555421150074,19820.45000000001,23180.5,157766.08000000144,62348.53338083264,112346.15000000043,228850.75000000227,99.47000000000001,0.036055512754636664,99.43,99.5,5968.666666666667,4484.666666666667,1240953.3333333333,13320.729845337986,6948.666666666667,21220.616666666672,157766.08000000144,99.47000000000001
120,60,fibonacci_python_b4,3,7429.333333333333,19.295940851208407,7414,7451,4416.666666666667,82.73048611807701,4341,4505,975756.6666666666,358522.90572616603,583251,1285997,14512.188358388055,1234.5363349469912,13232.996644745672,15696.606555165903,6765.166666666667,144.96235143420284,6640.0,6924.0,26306.266666666623,5346.563171172012,20353.5,30700.09999999992,213680.27999999942,28370.711495843178,180992.0,231896.4599999983,123.81666666666666,0.3234707611722208,123.56,124.18,7429.333333333333,4416.666666666667,975756.6666666666,14512.188358388055,6765.166666666667,26306.266666666623,213680.27999999942,123.81666666666666
140,60,fibonacci_python_b4,3,8495.666666666666,7.234178138070234,8491,8504,4318.0,154.20440979427275,4173,4480,643761.3333333334,257174.52387305655,384088,898362,12268.27102916388,1795.723579175246,10635.405959250971,14191.472248353715,6638.5,192.32069571421584,6464.5,6845.0,25055.56666666664,6682.419580012377,20752.0,32753.89999999993,145868.21333333335,41390.57032078959,109926.20000000007,191121.22999999995,141.59333333333333,0.11846237095943637,141.52,141.73,8495.666666666666,4318.0,643761.3333333334,12268.27102916388,6638.5,25055.56666666664,145868.21333333335,141.59333333333333
160,60,fibonacci_python_b4,3,9886.0,25.238858928247925,9858,9907,4311.666666666667,4.725815626252608,4308,4317,869390.6666666666,219980.57174290036,692075,1115563,14513.715558500304,1551.7733528851343,12772.572121702213,15750.777642523839,6774.166666666667,77.2857252882661,6719.0,6862.5,38758.899999999914,8922.802541242248,28596.19999999999,45308.599999999984,197724.90000000034,36743.8802700588,159740.91999999995,233088.38000000035,164.76666666666668,0.42158431343365843,164.3,165.12,9886.0,4311.666666666667,869390.6666666666,14513.715558500304,6774.166666666667,38758.899999999914,197724.90000000034,164.76666666666668
180,60,fibonacci_python_b4,3,11734.0,35.04283093587046,11700,11770,4311.333333333333,108.51881557284585,4187,4387,1036454.0,242492.59759217393,825925,1301596,21751.8651308816,2244.485144937249,19274.193931623933,23649.16305830208,7811.833333333333,237.08982123518786,7626.5,8079.0,85072.3833333333,13129.377132630218,73744.1,99461.94999999998,280186.8366666664,72387.07816551837,202853.31000000003,346322.369999999,195.5633333333333,0.5807179464536388,195.0,196.16,11734.0,4311.333333333333,1036454.0,21751.8651308816,7811.833333333333,85072.3833333333,280186.8366666664,195.5633333333333
200,60,fibonacci_python_b4,3,11720.333333333334,24.440403706431148,11699,11747,4320.333333333333,53.15386470740705,4259,4353,1067133.6666666667,343442.9037909116,839246,1462153,22823.03197165778,2538.833959325469,21240.778062313275,25751.45448328917,8021.0,387.43128422986183,7710.0,8455.0,91712.76666666656,10144.457257701606,83843.89999999998,103161.90000000002,273664.4666666665,14295.942138961404,259532.92000000022,288119.3200000001,195.33666666666667,0.4069807530256652,194.98,195.78,11720.333333333334,4320.333333333333,1067133.6666666667,22823.03197165778,8021.0,91712.76666666656,273664.4666666665,195.33666666666667
