min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4505,874611,72242.68117297535,50237.0,211740.0,406841.5,80409.94824731763,280.0,302.93,18176,target_rps280.00_iter03_rps302.93_lat.csv
4323,955179,68021.34932895098,49247.0,191374.4,367257.89999999944,72438.16832942204,300.0,304.25,18255,target_rps300.00_iter01_rps304.25_lat.csv
4243,878891,67700.52037754378,48687.0,190061.39999999985,394478.84000000014,74744.31947854061,300.0,305.47,18329,target_rps300.00_iter02_rps305.47_lat.csv
4396,1055428,70653.6183853272,51526.0,196651.1,403714.2800000001,77059.30799554812,300.0,300.78,18047,target_rps300.00_iter03_rps300.78_lat.csv
4388,859055,70393.92110101967,51406.0,201905.60000000003,357522.94000000064,71559.1627166897,320.0,299.12,17947,target_rps320.00_iter01_rps299.12_lat.csv
4471,1358113,72271.39425515493,50752.5,205140.94999999966,431908.3200000022,83924.37985121518,320.0,302.3,18138,target_rps320.00_iter02_rps302.30_lat.csv
4101,936912,69360.96416740282,47553.0,206042.10000000015,393273.6799999996,79315.57350497594,320.0,301.87,18112,target_rps320.00_iter03_rps301.87_lat.csv
4458,1053670,106192.8387452277,83320.0,263246.29999999976,468602.0,88981.88942523854,340.0,423.45,25407,target_rps340.00_iter01_rps423.45_lat.csv
4786,949672,105072.04353223869,82514.0,262778.69999999995,447969.5100000016,85646.28494425482,340.0,416.16,24970,target_rps340.00_iter02_rps416.16_lat.csv
4566,1239168,107504.45642505109,83775.0,270953.7999999997,440567.4799999998,90045.4726036577,340.0,415.95,24957,target_rps340.00_iter03_rps415.95_lat.csv
4598,1162793,111393.7335786863,87031.0,276848.55,451003.0899999989,90973.37713815783,360.0,416.63,24998,target_rps360.00_iter01_rps416.63_lat.csv
4573,1438750,108381.14180212723,83216.0,274329.2,474261.98000000004,95917.30337368973,360.0,415.25,24915,target_rps360.00_iter02_rps415.25_lat.csv
4863,1332148,106514.61621210909,83694.0,260957.0,442007.30000000005,89050.70661662202,360.0,416.73,25006,target_rps360.00_iter03_rps416.73_lat.csv
4509,1061138,111493.95276723277,86985.0,274049.8,465439.6799999996,92574.65155222044,380.0,417.08,25025,target_rps380.00_iter01_rps417.08_lat.csv
4539,1145824,111794.40070793612,86304.0,287312.0,462957.8000000008,91607.99160027737,380.0,414.35,24861,target_rps380.00_iter02_rps414.35_lat.csv
4744,881503,101805.98849936549,79572.5,258567.25,426731.69999999995,83614.36732273892,380.0,420.27,25216,target_rps380.00_iter03_rps420.27_lat.csv
4754,1203268,100509.01817893778,80103.0,247058.79999999967,413713.2400000001,82688.59214265955,400.0,420.8,25249,target_rps400.00_iter01_rps420.80_lat.csv
4859,1426510,112783.89583083503,87656.0,274937.1999999994,536554.1200000003,97497.41216437814,400.0,416.95,25017,target_rps400.00_iter02_rps416.95_lat.csv
4685,1062448,103862.59147830195,79939.0,266250.4499999999,473680.8299999991,89775.94844267762,400.0,423.23,25394,target_rps400.00_iter03_rps423.23_lat.csv
4560,1236299,104460.3407988644,81651.0,263787.0,442522.4000000008,86820.77907589037,420.0,422.66,25361,target_rps420.00_iter01_rps422.66_lat.csv
4479,1007737,104115.9010655705,80932.0,261398.8,446474.9999999985,87049.9191723092,420.0,417.62,25057,target_rps420.00_iter02_rps417.62_lat.csv
4636,1004443,108093.16746547523,81728.5,281159.49999999994,496595.8900000005,94784.78021670559,420.0,410.17,24620,target_rps420.00_iter03_rps410.17_lat.csv
4454,997474,101370.68544026522,78972.0,258955.3999999995,431122.0799999999,86757.53683623296,440.0,422.28,25337,target_rps440.00_iter01_rps422.28_lat.csv
4162,1183630,102246.31154485708,80344.0,252658.14999999997,432337.18000000034,86916.78540289034,440.0,420.93,25258,target_rps440.00_iter02_rps420.93_lat.csv
4799,1339106,111297.47793475672,87462.0,273003.6999999999,449540.72999999893,91364.31844615738,440.0,419.97,25198,target_rps440.00_iter03_rps419.97_lat.csv
4436,1159101,102254.17152788877,80080.0,253115.89999999994,438024.9999999999,86088.8099921662,460.0,417.13,25028,target_rps460.00_iter01_rps417.13_lat.csv
4505,1073431,102749.02959974435,80398.5,255844.59999999998,438890.7699999991,85962.41010502832,460.0,417.23,25034,target_rps460.00_iter02_rps417.23_lat.csv
4898,1085370,110894.82805448429,84717.5,277616.74999999977,510662.15000000026,95686.14113275842,460.0,406.23,24374,target_rps460.00_iter03_rps406.23_lat.csv
5117,1004113,102550.26966701774,80513.5,257506.75,435951.4000000026,84680.54327510686,480.0,411.43,24686,target_rps480.00_iter01_rps411.43_lat.csv
4808,1324749,106323.37744958818,83375.0,264133.19999999966,450518.74000000017,88362.74241547726,480.0,410.78,24647,target_rps480.00_iter02_rps410.78_lat.csv
4649,1209984,102454.4565913791,80393.0,255780.0,442172.00000000047,85510.46417614534,480.0,410.65,24661,target_rps480.00_iter03_rps410.65_lat.csv
