min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5227,88674,20949.225833333334,21629.5,32983.299999999996,44097.53,7860.936856157751,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4064,70108,22240.604166666668,22555.0,33481.55,40270.52,7254.971473811318,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4729,73546,23053.37,22812.5,33244.85,43062.59999999999,6836.4033336080065,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4394,113610,23900.880416666667,22963.0,41750.2,53882.91999999979,10093.360351585086,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
4337,78537,22376.07923269391,22535.5,40600.600000000006,52471.59000000007,10740.016287477105,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter02_rps39.97_lat.csv
3965,73632,22157.754481033764,22420.0,39709.09999999999,50122.05999999999,10272.753937030066,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
3668,94375,22121.095886752137,22184.5,45431.1,60553.04000000006,12943.588114442195,62.4,62.4,3744,target_rps60.00_iter01_rps62.40_lat.csv
3862,118754,21495.282167645488,21682.5,44840.25,68070.25000000003,13838.129072729284,62.43333333333333,62.43333333333333,3746,target_rps60.00_iter02_rps62.43_lat.csv
3701,184333,23343.53456098212,22852.0,46431.2,65905.65999999996,15115.283680765191,62.45,62.45,3747,target_rps60.00_iter03_rps62.45_lat.csv
3747,266643,24135.372415177677,22091.0,52536.0,81868.99999999962,19798.622054,83.01666666666667,83.01666666666667,4981,target_rps80.00_iter01_rps83.02_lat.csv
3637,303722,25473.031519775144,22068.0,57438.0,133431.39999999988,24875.167922812605,83.01666666666667,83.01666666666667,4981,target_rps80.00_iter02_rps83.02_lat.csv
3487,162770,29164.565924142084,26034.0,62103.59999999998,95902.34000000003,18221.149448280015,83.05,83.05,4983,target_rps80.00_iter03_rps83.03_lat.csv
3321,198776,25981.519939678285,23283.0,62337.69999999998,96249.04999999999,20217.557822378323,99.46666666666667,99.46666666666667,5968,target_rps100.00_iter01_rps99.47_lat.csv
