rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_go_a2,3,1200.0,0.0,1200,1200,5021.333333333333,520.7248153615625,4423,5372,74411.0,1700.6625179617502,73222,76359,22826.26611111111,1860.6130195483242,20681.371666666666,24005.725833333334,22626.833333333332,1180.8378734328153,21270.0,23422.0,34524.649999999994,899.5438899798073,33591.049999999996,35385.75,42745.613333333335,1769.7831701746243,40916.439999999995,44449.33,20.0,0.0,20.0,20.0,1200.0,5021.333333333333,74411.0,22826.26611111111,22626.833333333332,34524.649999999994,42745.613333333335,20.0
40,60,fibonacci_go_a2,3,2399.3333333333335,1.1547005383792517,2398,2400,3924.6666666666665,295.0564917661249,3633,4223,99148.33333333333,20825.75584062517,79844,121219,22157.01351183857,592.1001499315188,21474.453333333335,22532.444583333334,22334.333333333332,284.72896468981395,22103.5,22652.5,41277.2,941.5272393829044,40326.05,42208.799999999996,53619.136666666665,2365.614797390541,51472.730000000076,56155.49999999996,39.98888888888889,0.019245008972986432,39.96666666666667,40.0,2399.3333333333335,3924.6666666666665,99148.33333333333,22157.01351183857,22334.333333333332,41277.2,53619.136666666665,39.98888888888889
60,60,fibonacci_go_a2,3,3744.6666666666665,4.163331998932266,3740,3748,3653.3333333333335,231.50017998553116,3395,3842,120097.66666666667,22579.426483711526,95222,139298,21084.48813035667,747.0487257250097,20540.90736785905,21936.34037433155,21445.0,646.8475477266649,20996.5,22186.5,43071.45,577.60733418128,42516.09999999999,43669.0,57236.186666666705,1455.862970555032,55985.84999999999,58834.51000000001,62.41111111111112,0.06938886664886999,62.333333333333336,62.46666666666667,3744.6666666666665,3653.3333333333335,120097.66666666667,21084.48813035667,21445.0,43071.45,57236.186666666705,62.41111111111112
80,60,fibonacci_go_a2,3,4974.666666666667,6.110100926607786,4968,4980,3554.3333333333335,71.97453253292677,3494,3634,185072.66666666666,50833.166912295885,127981,225426,23146.882296809996,1364.3594598525185,21789.50502008032,24518.11835748792,21219.833333333332,284.23156639144315,20894.5,21420.0,52590.96666666667,4914.193849537612,47684.65,57512.99999999999,86969.93999999999,25975.78842879841,67816.41000000003,116536.65999999993,82.91111111111111,0.10183501544346507,82.8,83.0,4974.666666666667,3554.3333333333335,185072.66666666666,23146.882296809996,21219.833333333332,52590.96666666667,86969.93999999999,82.91111111111111
100,60,fibonacci_go_a2,3,5946.333333333333,12.503332889007368,5932,5955,3540.3333333333335,219.82113941414582,3393,3793,232113.66666666666,61878.28443269362,188573,302946,25611.126852781348,1931.2912529052273,23386.277721774193,26855.538772757922,21608.833333333332,2892.4755977074956,18285.0,23554.5,61931.45000000001,2108.683102673324,59826.15,64043.5,104291.68999999975,7720.341159087719,99526.62999999942,113199.12000000002,99.10555555555555,0.20838888148346058,98.86666666666666,99.25,5946.333333333333,3540.3333333333335,232113.66666666666,25611.126852781348,21608.833333333332,61931.45000000001,104291.68999999975,99.10555555555555
120,60,fibonacci_go_a2,3,7379.333333333333,30.2709982216202,7347,7407,3250.3333333333335,70.21633238309542,3170,3300,632855.3333333334,369129.5274213827,302418,1031237,52670.031643030816,13426.23691812824,44893.90130957203,68173.2888253709,35402.0,7241.344281278166,31011.0,43760.0,170210.43333333326,59211.05224316937,135859.49999999997,238581.19999999992,279151.40666666644,106731.19597657729,204663.16,401425.9599999999,122.98888888888888,0.5045166370270028,122.45,123.45,7379.333333333333,3250.3333333333335,632855.3333333334,52670.031643030816,35402.0,170210.43333333326,279151.40666666644,122.98888888888888
140,60,fibonacci_go_a2,3,7978.0,67.54998149518622,7900,8017,6123.666666666667,1246.8942751225277,5259,7553,8043981.666666667,1848837.477706554,6735292,10159045,2080337.6376943353,774031.660680733,1601878.9507296993,2973350.5656962027,2153388.6666666665,883333.8693842398,1568788.0,3169540.0,3954277.3833333314,1097534.7465711758,3281203.0,5220766.549999995,4553041.516666667,1052989.4527514456,3712587.24,5734198.510000001,132.96666666666667,1.12583302491978,131.66666666666666,133.61666666666667,7978.0,6123.666666666667,8043981.666666667,2080337.6376943353,2153388.6666666665,3954277.3833333314,4553041.516666667,132.96666666666667
160,60,fibonacci_go_a2,3,7944.0,22.11334438749598,7919,7961,7069.0,1354.6855723746378,5986,8588,21029709.333333332,1164369.983042475,20354629,22374204,5528181.842284506,271592.74892152613,5314950.382992086,5833950.4776156945,4989703.166666667,361787.38859112177,4671626.0,5383284.5,11237841.649999999,500162.3391771609,10829421.199999996,11795685.75,12846190.733333334,1584579.8283828027,11337576.82,14497133.78,132.4,0.36855573979160833,131.98333333333332,132.68333333333334,7944.0,7069.0,21029709.333333332,5528181.842284506,4989703.166666667,11237841.649999999,12846190.733333334,132.4
180,60,fibonacci_go_a2,3,8085.0,357.5597852108092,7680,8357,7031.333333333333,528.3486853710657,6691,7640,29713809.333333332,507599.7084025299,29127697,30010288,9015372.751761606,1349253.4131593711,8163748.580919932,10571024.195963541,9111943.5,2371529.262595604,7023877.5,11690296.0,17783710.35,1855040.756954407,16048841.4,19739192.85,19580613.99,1164333.795442136,18244517.240000002,20378305.31,134.75,5.959329753513486,128.0,139.28333333333333,8085.0,7031.333333333333,29713809.333333332,9015372.751761606,9111943.5,17783710.35,19580613.99,134.75
200,60,fibonacci_go_a2,3,8059.0,124.95199078045935,7956,8198,6953.666666666667,1543.262237383308,5292,8342,30007007.333333332,5660.526330062721,30002874,30013459,8741964.34975587,344431.7559472964,8373432.389973165,9055734.694318753,8888995.333333334,1028158.9347748399,7729230.0,9688694.0,17202147.216666665,1302986.4022515526,15768031.3,18313232.099999987,19238233.866666667,900537.1750629013,18321815.46,20122001.74,134.3166666666667,2.0825331796743205,132.6,136.63333333333333,8059.0,6953.666666666667,30007007.333333332,8741964.34975587,8888995.333333334,17202147.216666665,19238233.866666667,134.3166666666667
