timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T09:32:28.536942,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:30.749764,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:33.061828,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:35.313693,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:37.594297,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:39.853048,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:42.053318,1,1,15,11,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:44.245530,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:46.505755,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:48.786051,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:50.983144,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:53.221756,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:55.427234,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:57.616944,1,1,43,19,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:32:59.828089,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:02.029363,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:04.239924,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:06.487214,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:08.709814,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:10.940056,1,1,51,21,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:13.194566,1,1,60,24,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
2025-09-06T09:33:15.396635,1,1,60,24,"fibonacci-go-a2-00001-deployment-6b947fff88-8rpc9:Ready"
