min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4148,313997,12467.697247706423,6189.0,54141.49999999997,158308.7999999999,28768.105219539913,20.0,19.98,1199,target_rps20.00_iter01_rps19.98_lat.csv
4169,237496,13239.685,6363.5,38766.35,137822.39,24770.220725078496,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4478,287280,10317.325833333334,6136.0,36479.44999999999,137527.19999999998,20952.147241344963,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4513,19777070,6505526.826631853,6603650.0,11258088.8,11875404.28,3385916.879156396,40.0,31.92,1915,target_rps40.00_iter01_rps31.92_lat.csv
4366,12121143,5885571.758909853,5837056.5,11619326.75,11918743.070000002,3414207.1778796655,40.0,31.8,1908,target_rps40.00_iter02_rps31.80_lat.csv
4779,20000658,7110875.407908993,7903664.0,12970448.75,13677769.75,4059871.513516151,40.0,30.76,1846,target_rps40.00_iter03_rps30.76_lat.csv
