rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_b2,3,1200.0,0.0,1200,1200,5382.0,29.816103031751148,5355,5414,494520.3333333333,125327.41282071266,392541,634432,12587.616944444444,1733.9646190254791,11195.795,14530.025833333333,7756.166666666667,216.102020659996,7511.0,7919.0,19923.03333333332,3267.816505838915,16411.75,22875.249999999978,135857.39666666655,88535.82498650871,76207.70999999999,237585.14999999967,20.0,0.0,20.0,20.0,1200.0,5382.0,494520.3333333333,12587.616944444444,7756.166666666667,19923.03333333332,135857.39666666655,20.0
40,60,fibonacci_nodejs_b2,3,2399.3333333333335,1.1547005383792517,2398,2400,4434.666666666667,69.17610377387074,4356,4486,641167.3333333334,137970.15415057464,521836,792243,15563.689458460753,1808.2003995936584,13698.550458715596,17308.989583333332,7068.166666666667,77.48602024451465,7014.5,7157.0,51268.34999999847,17508.120600239126,36302.55000000005,70522.09999999993,209408.78999999864,44585.81825363319,159403.44000000018,245017.7799999991,39.99,0.01732050807568943,39.97,40.0,2399.3333333333335,4434.666666666667,641167.3333333334,15563.689458460753,7068.166666666667,51268.34999999847,209408.78999999864,39.99
60,60,fibonacci_nodejs_b2,3,3745.3333333333335,3.785938897200183,3741,3748,4036.6666666666665,102.49064998005103,3976,4155,1088260.0,204171.80860001215,853554,1224873,45970.40804346906,3969.781133462082,43542.58233253269,50551.576307363925,10509.833333333334,379.3923870260622,10261.0,10946.5,183721.68333333323,13248.621739669039,171068.9999999999,197495.04999999976,424050.326666666,88500.82660970339,361072.6199999999,525236.7599999984,62.423333333333325,0.06429100507328574,62.35,62.47,3745.3333333333335,4036.6666666666665,1088260.0,45970.40804346906,10509.833333333334,183721.68333333323,424050.326666666,62.423333333333325
80,60,fibonacci_nodejs_b2,3,4987.333333333333,1.1547005383792517,4986,4988,3983.3333333333335,204.00326794768102,3750,4128,1020709.3333333334,319292.51418148424,689154,1326133,84347.84066385611,13600.541442383612,70948.05513231756,98140.61988773056,49638.166666666664,3193.033445382828,46177.5,52470.0,292273.64999999997,71556.86587981973,222724.44999999987,365682.0,591057.0399999991,227163.96634887447,376596.8700000001,829086.9500000009,83.11999999999999,0.01732050807568943,83.1,83.13,4987.333333333333,3983.3333333333335,1020709.3333333334,84347.84066385611,49638.166666666664,292273.64999999997,591057.0399999991,83.11999999999999
100,60,fibonacci_nodejs_b2,3,5955.333333333333,25.579940057266224,5931,5982,4051.3333333333335,224.71389216809303,3896,4309,1073860.3333333333,169546.54640343852,906495,1245507,98690.37693279177,6336.2182299984115,94893.14955319508,106005.02788509995,66163.5,5147.32122079048,62120.5,71958.0,307921.44999999966,21635.442174993226,292824.0,332707.999999999,533127.9566666659,26915.346962578624,507408.5999999999,561097.9599999983,99.25666666666666,0.4261846235299168,98.85,99.7,5955.333333333333,4051.3333333333335,1073860.3333333333,98690.37693279177,66163.5,307921.44999999966,533127.9566666659,99.25666666666666
120,60,fibonacci_nodejs_b2,3,7430.666666666667,5.507570547286102,7425,7436,3977.6666666666665,94.39456199026156,3894,4080,2260807.6666666665,993235.723561297,1309141,3290956,143761.5582791244,18744.48278397689,125975.91204948898,163336.54999327144,96303.5,10599.313338608308,87549.5,108088.0,409858.51666666643,41662.09049214662,364340.25,446100.79999999946,812726.6966666648,148592.4774539398,725961.4400000001,984302.7999999964,123.84333333333332,0.09018499505646095,123.75,123.93,7430.666666666667,3977.6666666666665,2260807.6666666665,143761.5582791244,96303.5,409858.51666666643,812726.6966666648,123.84333333333332
140,60,fibonacci_nodejs_b2,3,8431.0,12.12435565298214,8417,8438,3748.3333333333335,19.087517736293876,3734,3770,1828273.3333333333,633671.6109755378,1100766,2259773,171743.85084578046,21536.48742356515,156947.58619460615,196451.6106897369,125293.83333333333,11670.361887419487,116795.0,138600.0,508670.33333333285,91220.81185966138,454720.99999999994,613992.549999999,829516.3399999967,204805.77434722809,654749.9600000002,1054877.5699999903,140.49666666666667,0.2309401076758536,140.23,140.63,8431.0,3748.3333333333335,1828273.3333333333,171743.85084578046,125293.83333333333,508670.33333333285,829516.3399999967,140.49666666666667
160,60,fibonacci_nodejs_b2,3,9728.666666666666,32.95957119462165,9693,9758,4248.666666666667,268.87233649695787,3972,4509,1851984.0,139878.67822867073,1743075,2009735,244470.1933357316,10034.842537617793,232906.93785310735,250897.1169296987,189295.0,5047.019318370002,184697.0,194695.0,651591.6999999998,44625.22409501156,606406.0999999999,695634.5999999999,918592.7866666674,98797.48478050812,812482.7399999999,1007930.5400000021,162.14333333333335,0.5478442601080387,161.55,162.63,9728.666666666666,4248.666666666667,1851984.0,244470.1933357316,189295.0,651591.6999999998,918592.7866666674,162.14333333333335
180,60,fibonacci_nodejs_b2,3,11521.333333333334,93.21659365871149,11432,11618,4956.0,903.2214567867617,4123,5916,2094877.0,331768.7882019645,1718637,2345472,618932.7042251802,116373.82057908189,524244.65424700367,748850.9141007698,561076.1666666666,151200.2702001003,449812.0,733227.5,1255111.75,232666.14497223787,993584.9500000002,1439132.4,1487160.4266666668,245361.53091892047,1211337.7100000002,1681140.0699999998,192.01333333333332,1.554295124271232,190.53,193.63,11521.333333333334,4956.0,2094877.0,618932.7042251802,561076.1666666666,1255111.75,1487160.4266666668,192.01333333333332
200,60,fibonacci_nodejs_b2,3,11478.0,75.47847375245475,11430,11565,5305.333333333333,866.7740959058094,4592,6270,2660167.3333333335,768142.3755687049,2144135,3542944,668399.6297091596,199626.47266122297,465414.65456117596,864488.9115485564,620473.8333333334,174548.72590793474,439421.0,787695.5,1438302.1500000001,464594.2811136751,984667.5999999999,1913130.75,1736215.5633333342,476887.582037983,1271784.7600000016,2224653.1099999994,191.29999999999998,1.257974562540911,190.5,192.75,11478.0,5305.333333333333,2660167.3333333335,668399.6297091596,620473.8333333334,1438302.1500000001,1736215.5633333342,191.29999999999998
