timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-04T15:16:07.615232,2,2,0,0,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:09.926466,2,2,0,0,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:12.183449,2,2,0,0,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:14.420237,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:16.713694,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:18.953808,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:21.216497,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:23.479840,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:25.770646,2,2,75,75,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:28.024934,2,2,79,88,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
2025-09-04T15:16:30.312899,2,2,79,88,"fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-4cqk6:Ready|fibonacci-nodejs-b2-00001-deployment-5cf799f8b9-ll8rr:Ready"
