timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-17T17:34:07.760762,2,15,79
2025-08-17T17:34:09.977749,2,15,79
2025-08-17T17:34:12.322432,2,15,79
2025-08-17T17:34:14.617853,2,28,84
2025-08-17T17:34:17.158297,2,28,84
2025-08-17T17:34:19.565831,2,28,84
2025-08-17T17:34:21.959346,2,28,84
2025-08-17T17:34:24.467742,2,28,84
2025-08-17T17:34:26.956094,2,28,84
2025-08-17T17:34:29.329770,2,416,97
2025-08-17T17:34:31.697012,2,416,97
2025-08-17T17:34:34.085176,2,416,97
2025-08-17T17:34:36.444059,2,416,97
2025-08-17T17:34:38.993883,2,416,97
2025-08-17T17:34:41.457747,2,416,97
2025-08-17T17:34:43.847782,2,978,105
2025-08-17T17:34:46.286131,2,978,105
2025-08-17T17:34:48.604855,2,978,105
2025-08-17T17:34:51.055305,2,978,105
2025-08-17T17:34:53.395774,2,978,105
2025-08-17T17:34:55.797361,2,978,105
2025-08-17T17:34:58.072659,2,1100,108
2025-08-17T17:35:00.437824,2,1100,108
2025-08-17T17:35:02.805508,2,1100,108
2025-08-17T17:35:05.144743,2,1100,108
2025-08-17T17:35:07.563932,2,1100,108
2025-08-17T17:35:09.881601,2,1100,108
2025-08-17T17:35:12.135447,2,1100,108
2025-08-17T17:35:14.529789,2,1037,108
2025-08-17T17:35:16.868055,2,1037,108
2025-08-17T17:35:19.301989,2,1037,108
2025-08-17T17:35:21.649942,2,1037,108
2025-08-17T17:35:24.207780,2,1037,108
2025-08-17T17:35:26.654254,2,1037,108
2025-08-17T17:35:28.955327,2,928,108
2025-08-17T17:35:31.265742,2,928,108
2025-08-17T17:35:33.595403,2,928,108
2025-08-17T17:35:36.015095,2,928,108
2025-08-17T17:35:38.393729,2,928,108
2025-08-17T17:35:40.832400,2,928,108
2025-08-17T17:35:43.308358,2,597,112
2025-08-17T17:35:45.655556,2,597,112
2025-08-17T17:35:48.016171,2,597,112
2025-08-17T17:35:50.373775,2,597,112
2025-08-17T17:35:52.675499,2,597,112
2025-08-17T17:35:54.984109,2,597,112
2025-08-17T17:35:57.354854,2,597,112
2025-08-17T17:35:59.801814,2,975,108
2025-08-17T17:36:02.173787,2,975,108
2025-08-17T17:36:04.510386,2,975,108
2025-08-17T17:36:06.851544,2,975,108
2025-08-17T17:36:09.204725,2,975,108
2025-08-17T17:36:11.501065,2,975,108
2025-08-17T17:36:13.953387,2,827,114
2025-08-17T17:36:16.247466,2,827,114
2025-08-17T17:36:18.607323,2,827,114
2025-08-17T17:36:21.094260,2,827,114
