rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_b2,3,1199.3333333333333,1.1547005383792515,1198,1200,6410.666666666667,927.3436975217621,5848,7481,254293.66666666666,234095.35592218259,115352,524568,26198.998836023,754.3591807423783,25396.6975,26893.90484140234,24445.666666666668,1710.1220229367648,22471.0,25439.0,41969.516666666656,242.98528933525043,41746.549999999996,42228.5,66482.90999999993,20783.671668884683,53782.70999999988,90467.90999999993,19.98888888888889,0.019245008972988482,19.966666666666665,20.0,1199.3333333333333,6410.666666666667,254293.66666666666,26198.998836023,24445.666666666668,41969.516666666656,66482.90999999993,19.98888888888889
40,60,fibonacci_nodejs_b2,3,2391.3333333333335,1.1547005383792517,2390,2392,5374.0,425.40216266493053,4896,5711,360315.6666666667,233611.45379739694,122511,589495,28591.497864103032,1219.781468377212,27199.83640167364,29475.279682274246,26804.5,994.0739409118419,25891.5,27863.5,51951.51666666664,2417.0511115475774,49166.99999999997,53508.049999999996,82133.9700000004,14681.629343955912,68561.84000000023,97717.6600000007,39.855555555555554,0.019245008972986432,39.833333333333336,39.86666666666667,2391.3333333333335,5374.0,360315.6666666667,28591.497864103032,26804.5,51951.51666666664,82133.9700000004,39.855555555555554
60,60,fibonacci_nodejs_b2,3,3717.6666666666665,2.0816659994661326,3716,3720,4378.333333333333,510.2688833677136,3989,4956,389770.0,153523.9233604978,218330,514552,27978.025673905566,1374.2062441386997,26766.586225450632,29471.300268817206,25931.166666666668,1354.2599762724044,24478.0,27158.0,57204.04999999999,446.3682980454543,56822.999999999985,57695.14999999998,94986.60999999999,3373.657912014713,91091.28000000009,96971.3,61.96111111111111,0.03469443332443642,61.93333333333333,62.0,3717.6666666666665,4378.333333333333,389770.0,27978.025673905566,25931.166666666668,57204.04999999999,94986.60999999999,61.96111111111111
80,60,fibonacci_nodejs_b2,3,4904.333333333333,17.214335111567145,4885,4918,4388.666666666667,351.8242932677238,3999,4683,182959.66666666666,5896.560890326948,176621,188282,28420.745242776506,590.5540629606676,27930.2783651891,29076.26612077789,25867.166666666668,672.1819570126331,25418.5,26640.0,61500.68333333333,704.1364575374364,60719.44999999997,62086.400000000016,89948.70666666659,3084.4067948039897,86987.88999999998,93143.38999999988,81.7388888888889,0.28690558519278303,81.41666666666667,81.96666666666667,4904.333333333333,4388.666666666667,182959.66666666666,28420.745242776506,25867.166666666668,61500.68333333333,89948.70666666659,81.7388888888889
100,60,fibonacci_nodejs_b2,3,5829.333333333333,36.50114153466071,5803,5871,4429.0,326.20698950206446,4179,4798,229461.66666666666,97496.18877850218,147231,337166,28820.3978610963,2047.480923236724,27172.688264690678,31112.57413140695,25510.0,2133.4516633849476,23470.0,27726.0,64509.81666666667,2388.083510020813,62954.5,67259.45,97013.54999999999,10475.302962325242,89810.99999999994,109030.54999999997,97.15555555555557,0.6083523589110067,96.71666666666667,97.85,5829.333333333333,4429.0,229461.66666666666,28820.3978610963,25510.0,64509.81666666667,97013.54999999999,97.15555555555557
120,60,fibonacci_nodejs_b2,3,7185.666666666667,17.214335111567145,7166,7198,4081.0,153.38513617687994,3938,4243,248429.66666666666,32442.99095850032,212635,275898,30206.408048747904,612.4922850500301,29741.110308419004,30900.32723974323,26493.5,319.3207634965193,26217.0,26843.0,66212.63333333332,2242.1982078606147,64047.899999999994,68525.0,100181.61333333333,5706.252224510713,95373.45999999998,106487.3,119.7611111111111,0.28690558519278564,119.43333333333334,119.96666666666667,7185.666666666667,4081.0,248429.66666666666,30206.408048747904,26493.5,66212.63333333332,100181.61333333333,119.7611111111111
140,60,fibonacci_nodejs_b2,3,8079.333333333333,24.785748593361735,8057,8106,4114.333333333333,129.47715371189366,3967,4210,363835.3333333333,204194.60729003922,197243,591633,32673.63115425738,751.6224691244759,31989.581109594143,33478.2499383173,28020.333333333332,946.1153911301376,26967.0,28798.0,72921.31666666664,2278.486214756048,70621.4,75177.75,110629.58666666655,9162.058700015745,105195.7599999997,121207.69999999994,134.65555555555557,0.4130958098893593,134.28333333333333,135.1,8079.333333333333,4114.333333333333,363835.3333333333,32673.63115425738,28020.333333333332,72921.31666666664,110629.58666666655,134.65555555555557
160,60,fibonacci_nodejs_b2,3,9231.0,74.90660852021001,9152,9301,4196.666666666667,588.4320974703312,3692,4843,483070.0,376635.52818474255,195116,909299,36112.91116136593,4106.460179396204,31647.333405010213,39726.633304195806,30728.666666666668,4427.166400005011,26602.0,35405.0,80736.43333333328,5894.836059071748,74116.0,85416.49999999984,124313.58666666686,14237.082782878606,107878.0,132844.66000000064,153.85,1.2484434753368407,152.53333333333333,155.01666666666668,9231.0,4196.666666666667,483070.0,36112.91116136593,30728.666666666668,80736.43333333328,124313.58666666686,153.85
180,60,fibonacci_nodejs_b2,3,10810.333333333334,68.60272103447015,10758,10888,4254.666666666667,416.5625203175789,3834,4667,227955.66666666666,41644.39256770752,194332,274539,36803.65364447803,1100.4337168530074,35639.60917941586,37826.92946362968,31622.833333333332,1162.3625008289512,30665.0,32916.0,83752.24999999999,2583.7038912189696,80768.99999999997,85270.15,120908.04,8803.953433157194,111524.27999999998,128986.42000000003,180.17222222222222,1.1433786839078326,179.3,181.46666666666667,10810.333333333334,4254.666666666667,227955.66666666666,36803.65364447803,31622.833333333332,83752.24999999999,120908.04,180.17222222222222
200,60,fibonacci_nodejs_b2,3,10722.333333333334,202.4112974449137,10496,10886,4512.666666666667,688.2124187584334,3919,5267,317066.3333333333,49110.84096544605,269160,367299,38989.733279991364,4109.696108585122,34455.61960316002,42469.62233231707,33531.333333333336,4406.098453658671,28983.5,37780.5,87374.54999999999,5645.8054923544705,81033.0,91854.39999999998,129414.36666666658,11309.72524028915,117190.94999999995,139507.4,178.70555555555555,3.373521624081895,174.93333333333334,181.43333333333334,10722.333333333334,4512.666666666667,317066.3333333333,38989.733279991364,33531.333333333336,87374.54999999999,129414.36666666658,178.70555555555555
