min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4262,32059652,19181989.036332957,21049821.0,30078850.65,31017034.49,10341591.538222326,296.3333333333333,296.3333333333333,17780,target_rps360.00_iter01_rps98.81_lat.csv
2589,30331559,20964724.877916347,29566785.0,30030795.8,30128237.4,11164683.538922308,196.45,196.45,11787,target_rps360.00_iter02_rps98.33_lat.csv
3835,32436564,19255915.767371602,21436989.0,30060997.6,31546895.679999996,10384949.416287435,303.4166666666667,303.4166666666667,18205,target_rps360.00_iter03_rps94.02_lat.csv
14876,30472828,22612484.39104664,30002373.5,30047681.55,30214283.18,10170436.929014318,213.7,213.7,12822,target_rps380.00_iter01_rps95.20_lat.csv
2201,32467805,20513472.769659013,23569316.0,30484712.0,31584647.6,10223134.239569604,311.35,311.35,18681,target_rps380.00_iter02_rps90.70_lat.csv
1497,31844582,20245606.258921117,23756568.0,30186162.7,31094076.12,10557575.524010357,299.3833333333333,299.3833333333333,17963,target_rps380.00_iter03_rps93.16_lat.csv
9678,30859178,22560719.027115926,30001783.0,30022429.6,30198071.96,10568082.103777578,207.75,207.75,12465,target_rps400.00_iter01_rps96.82_lat.csv
2644,33642567,19037448.76357115,21036105.5,30027819.55,31940192.109999992,10085253.10781306,343.8666666666667,343.8666666666667,20632,target_rps400.00_iter02_rps94.20_lat.csv
2591,31616433,19857002.65938962,22867733.5,30034143.25,31099162.35,10452971.573696552,299.26666666666665,299.26666666666665,17956,target_rps400.00_iter03_rps87.68_lat.csv
8298,32880632,20332667.247605838,24472468.0,30288156.0,31926199.6,10618087.332763301,252.35,252.35,15141,target_rps420.00_iter01_rps98.35_lat.csv
1391,31023810,20752792.344305202,30001458.5,30026038.25,30059426.6,11303518.76824089,210.13333333333333,210.13333333333333,12608,target_rps420.00_iter02_rps96.30_lat.csv
12094,34547157,19686028.51239587,21318333.0,31436869.2,33267615.740000002,9832449.199667742,334.1166666666667,334.1166666666667,20047,target_rps420.00_iter03_rps96.21_lat.csv
12295,31021458,22635107.752011586,30002571.0,30033887.95,30117363.5,10425693.073144523,207.13333333333333,207.13333333333333,12428,target_rps440.00_iter01_rps91.32_lat.csv
10971,32901837,20633423.984672915,24119490.5,30039113.0,31673752.000000004,10107054.698084755,316.43333333333334,316.43333333333334,18986,target_rps440.00_iter02_rps93.20_lat.csv
1978,32109360,15906181.030542558,16306383.5,29894611.95,31458992.65,9109058.892952021,263.56666666666666,263.56666666666666,15814,target_rps440.00_iter03_rps106.83_lat.csv
1596,32759354,17755438.60522373,18262438.0,30459446.749999996,31637135.92,10134844.778847363,333.73333333333335,333.73333333333335,20024,target_rps460.00_iter01_rps94.57_lat.csv
1698,30451303,11845605.37817378,9509079.0,30010585.3,30030727.5,9865119.396116603,248.78333333333333,248.78333333333333,14927,target_rps460.00_iter02_rps91.51_lat.csv
10484,30686673,22025140.235191636,29993610.0,30021421.75,30069470.5,10632150.377278298,229.6,229.6,13776,target_rps460.00_iter03_rps93.94_lat.csv
9780,32553190,19437915.408581566,21360026.0,30551885.8,31533033.279999997,10070552.706990194,295.98333333333335,295.98333333333335,17759,target_rps480.00_iter01_rps101.12_lat.csv
13666,30788639,22216454.45754825,30002340.0,30035880.8,30278140.36,10542080.12388722,218.48333333333332,218.48333333333332,13109,target_rps480.00_iter02_rps97.46_lat.csv
10812,30540043,22139075.8503735,30001352.0,30046236.2,30248352.64,10178519.06061861,220.88333333333333,220.88333333333333,13253,target_rps480.00_iter03_rps98.09_lat.csv
1517,33968343,17466539.395614702,18180991.0,30065345.0,32097219.279999997,10537068.907693509,373.21666666666664,373.21666666666664,22393,target_rps500.00_iter01_rps98.18_lat.csv
1651,30347432,9368666.209665583,8252965.0,22563797.799999997,26065468.669999998,8648570.24723944,317.96666666666664,317.96666666666664,19078,target_rps500.00_iter02_rps95.51_lat.csv
1582,21041557,4807530.143674637,118001.5,16494537.8,18252379.060000002,6014600.892148285,326.2,326.2,19572,target_rps500.00_iter03_rps109.75_lat.csv
