run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
B3,4,250m,250Mi,25,260.0,301.6666666666667,301.67,18100.0,175406.5963491729,175.4065963491729,137533.83333333334,137.53383333333335,473474.8000000001,473.47480000000013,740186.4900000012,740.1864900000012
B3,4,250m,250Mi,25,280.0,304.86,304.86,18291.666666666668,169726.97285199913,169.72697285199914,134379.83333333334,134.37983333333335,449335.78333333327,449.33578333333327,696910.5366666674,696.9105366666674
B3,4,250m,250Mi,25,300.0,300.87,300.87,18052.333333333332,185161.63495976836,185.16163495976835,144488.16666666666,144.48816666666664,482245.8666666665,482.24586666666653,728137.8333333334,728.1378333333333
B3,4,250m,250Mi,25,320.0,300.74,300.74,18046.0,186342.1167273716,186.3421167273716,144062.0,144.062,519782.93333333294,519.782933333333,765825.6800000012,765.8256800000012
B3,4,250m,250Mi,25,340.0,380.78,380.78,22847.0,2831804.86186423,2831.80486186423,2613824.8333333335,2613.8248333333336,5545298.850000001,5545.29885,5983960.056666668,5983.960056666668
B3,4,250m,250Mi,25,360.0,374.23,374.23,22454.333333333332,3169847.41185366,3169.84741185366,2994633.6666666665,2994.6336666666666,6049298.233333333,6049.298233333333,6605012.973333334,6605.012973333333
B3,4,250m,250Mi,25,380.0,383.2266666666667,383.23,22993.666666666668,3442201.257596255,3442.201257596255,3262375.3333333335,3262.3753333333334,6449334.399999999,6449.3344,7003037.22,7003.03722
B3,4,250m,250Mi,25,400.0,376.02666666666664,376.03,22561.666666666668,4148460.4178002034,4148.460417800204,4643708.666666667,4643.708666666667,7309565.333333333,7309.565333333333,7890430.673333332,7890.430673333332
B3,4,250m,250Mi,25,420.0,376.50333333333333,376.5,22590.0,3779995.014243478,3779.995014243478,3728419.5,3728.4195,6586497.066666666,6586.497066666667,6966596.5666666655,6966.596566666665
B4,8,125m,125Mi,12,20.0,20.0,20.0,1200.0,11236.738333333333,11.236738333333333,8092.5,8.0925,17796.88333333333,17.79688333333333,90844.2166666665,90.8442166666665
