# Python-Series Aggregated Performance Data
# ===============================================
# 
# This file contains aggregated performance metrics averaged across iterations
# for each configuration (C1-C5) and target RPS level.
# 
# Columns Description:
# - run: Configuration (C1, C2, C3, C4, C5)
# - pods: Number of pods (1 to 10)
# - container_cpu: CPU allocation per pod
# - container_mem: Memory allocation per pod
# - target_conc: Container concurrency per pod
# - target_rps: Requested RPS for the test
# - throughput_rps: Actual throughput achieved (average across iterations)
# - actual_rps: Same as throughput_rps (for compatibility)
# - total_requests: Total requests processed (average across iterations)
# - average/median/p95/p99: Latency percentiles in microseconds
# - *_ms: Same latency metrics converted to milliseconds
# 
# C-Series Configuration (Constant Total Resources):
# - C1: 1 pod, 2000m CPU, 2Gi memory, concurrency=2000
# - C2: 2 pods, 1000m CPU each, 1Gi memory each, concurrency=1000
# - C3: 4 pods, 500m CPU each, 500Mi memory each, concurrency=500
# - C4: 7 pods, 250m CPU each, 250Mi memory each, concurrency=250
# - C5: 8 pods, 200m CPU each, 200Mi memory each, concurrency=200
# 
# Total resources: C1-C3 maintain 2000m CPU, 2Gi memory; C4-C5 use fewer total resources
# Tests horizontal scaling efficiency with higher resource allocation.
# 
run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
C1,1,2000m,2Gi,200,20.0,19.993333333333336,19.99,1199.6666666666667,15230.963308080807,15.230963308080806,6948.833333333333,6.948833333333333,57510.81666666666,57.510816666666656,208639.82666666666,208.63982666666666
C1,1,2000m,2Gi,200,40.0,39.98333333333333,39.98,2399.0,80436.05745615117,80.43605745615118,54395.0,54.395,254536.7833333332,254.5367833333332,403050.256666667,403.050256666667
C1,1,2000m,2Gi,200,60.0,62.223333333333336,62.22,3733.3333333333335,186823.48569121576,186.82348569121575,151746.33333333334,151.74633333333335,496131.4666666666,496.1314666666666,730614.5366666663,730.6145366666663
C1,1,2000m,2Gi,200,80.0,83.04333333333334,83.04,4982.666666666667,395621.4364617253,395.6214364617253,298093.0,298.093,1078810.25,1078.81025,1642057.7799999993,1642.0577799999994
C1,1,2000m,2Gi,200,100.0,98.31666666666666,98.32,5899.0,831008.3800482749,831.0083800482748,709156.8333333334,709.1568333333333,1913806.6833333329,1913.8066833333328,2473045.723333333,2473.045723333333
C1,1,2000m,2Gi,200,120.0,108.41000000000001,108.41,6505.0,3904073.0231525525,3904.0730231525527,3372194.1666666665,3372.1941666666667,7285423.233333333,7285.423233333333,7839497.089999999,7839.497089999999
C1,1,2000m,2Gi,200,140.0,105.10666666666667,105.11,6306.333333333333,8138172.431223518,8138.172431223518,8468512.666666666,8468.512666666666,13992624.983333332,13992.624983333333,14741490.800000003,14741.490800000003
C2,2,1000m,1Gi,100,20.0,20.0,20.0,1200.0,10321.02027777778,10.32102027777778,7119.833333333333,7.119833333333333,14452.366666666661,14.452366666666661,101180.4733333332,101.1804733333332
C2,2,1000m,1Gi,100,40.0,39.96333333333333,39.96,2398.0,17333.62415457609,17.33362415457609,6743.0,6.743,31747.399999999772,31.74739999999977,351466.27000000334,351.46627000000336
C2,2,1000m,1Gi,100,60.0,62.339999999999996,62.34,3740.3333333333335,44456.550477361925,44.45655047736192,9582.166666666666,9.582166666666666,186587.44999999975,186.58744999999976,381888.86000000004,381.88886
C2,2,1000m,1Gi,100,80.0,83.10666666666667,83.11,4986.333333333333,84375.57926645284,84.37557926645285,53847.666666666664,53.84766666666666,261934.6999999997,261.9346999999997,528091.9299999989,528.0919299999989
C2,2,1000m,1Gi,100,100.0,99.46,99.46,5967.666666666667,117809.07174246223,117.80907174246222,84222.16666666667,84.22216666666667,334171.78333333327,334.1717833333333,639335.2966666665,639.3352966666665
C2,2,1000m,1Gi,100,120.0,123.49333333333334,123.49,7410.666666666667,161624.37839556966,161.62437839556966,132378.83333333334,132.37883333333335,421330.64999999973,421.3306499999997,727672.8699999992,727.6728699999992
C2,2,1000m,1Gi,100,140.0,139.77333333333334,139.77,8386.666666666666,272438.38906153507,272.4383890615351,188767.5,188.7675,810944.9499999997,810.9449499999997,1268690.0400000007,1268.6900400000006
C2,2,1000m,1Gi,100,160.0,160.85666666666665,160.86,9651.666666666666,361207.14451289014,361.2071445128901,259164.66666666666,259.1646666666667,979117.1333333325,979.1171333333325,2020332.4133333322,2020.3324133333322
C2,2,1000m,1Gi,100,180.0,188.73666666666668,188.74,11324.333333333334,1827477.1586820183,1827.4771586820184,1676083.6666666667,1676.0836666666667,3182420.016666667,3182.420016666667,4302529.436666666,4302.529436666666
C2,2,1000m,1Gi,100,200.0,188.65666666666667,188.66,11319.666666666666,764726.5983797946,764.7265983797946,705607.6666666666,705.6076666666667,1579040.7666666657,1579.0407666666656,1996447.1400000008,1996.447140000001
C2,2,1000m,1Gi,100,220.0,197.17,197.17,11830.333333333334,4957663.706941818,4957.6637069418175,4754551.0,4754.551,9304096.35,9304.09635,10107498.67,10107.498669999999
C2,2,1000m,1Gi,100,240.0,201.87333333333333,201.87,12112.333333333334,4498393.463555648,4498.393463555648,4400138.666666667,4400.138666666667,8308321.3,8308.3213,8999531.513333334,8999.531513333333
C2,2,1000m,1Gi,100,260.0,194.57333333333335,194.57,14130.333333333334,32750010.397447962,32750.01039744796,10306453.166666666,10306.453166666666,149483373.0666667,149483.37306666668,152021374.87666667,152021.37487666667
C3,4,500m,500Mi,50,20.0,20.0,20.0,1200.0,9384.64388888889,9.38464388888889,7316.0,7.316,14279.48333333333,14.27948333333333,56923.57999999998,56.92357999999998
C3,4,500m,500Mi,50,40.0,39.99333333333333,39.99,2399.6666666666665,9913.263991651615,9.913263991651615,7106.833333333333,7.106833333333333,15590.616666666649,15.590616666666648,73627.54999999858,73.62754999999858
C3,4,500m,500Mi,50,60.0,62.43,62.43,3745.6666666666665,12091.630451864434,12.091630451864434,6831.333333333333,6.831333333333333,21760.91666666666,21.76091666666666,119353.42666666635,119.35342666666635
C3,4,500m,500Mi,50,80.0,83.16666666666667,83.17,4990.0,14007.195488587104,14.007195488587104,6677.666666666667,6.677666666666667,38959.516666666634,38.95951666666663,190847.68666666668,190.84768666666668
C3,4,500m,500Mi,50,100.0,99.63666666666666,99.64,5978.0,23736.198654204603,23.736198654204603,7037.666666666667,7.037666666666667,110344.36666666658,110.34436666666659,300734.6766666651,300.7346766666651
C3,4,500m,500Mi,50,120.0,123.77,123.77,7426.333333333333,46448.21017164733,46.44821017164733,13714.0,13.714,178277.8666666665,178.27786666666648,406185.54666666733,406.18554666666734
C3,4,500m,500Mi,50,140.0,140.74666666666667,140.75,8445.0,70667.25427293035,70.66725427293035,36960.5,36.9605,238686.23333333316,238.68623333333315,490771.2666666663,490.7712666666663
C3,4,500m,500Mi,50,160.0,162.94333333333333,162.94,9777.0,86610.13334688677,86.61013334688677,57297.0,57.297,257748.46666666665,257.7484666666667,543782.1233333317,543.7821233333317
C3,4,500m,500Mi,50,180.0,192.15666666666667,192.16,11529.333333333334,111560.10265108878,111.56010265108877,80003.16666666667,80.00316666666667,323209.73333333276,323.20973333333274,590234.14,590.23414
C3,4,500m,500Mi,50,200.0,191.79666666666665,191.8,11508.0,113657.68863559903,113.65768863559903,79259.5,79.2595,327808.34999999974,327.80834999999973,662194.3266666676,662.1943266666676
C3,4,500m,500Mi,50,220.0,235.31333333333336,235.31,14119.0,138062.01461561583,138.06201461561582,105535.0,105.535,363058.0999999998,363.0580999999998,601122.7399999992,601.1227399999992
C3,4,500m,500Mi,50,240.0,235.88666666666666,235.89,14154.333333333334,151800.05595833922,151.80005595833921,113834.66666666667,113.83466666666668,422230.7333333332,422.2307333333332,730172.8433333329,730.1728433333329
C3,4,500m,500Mi,50,260.0,300.24,300.24,18014.333333333332,266171.27114083065,266.17127114083064,196329.83333333334,196.32983333333334,710365.4666666668,710.3654666666667,1159496.6233333296,1159.4966233333296
C3,4,500m,500Mi,50,280.0,300.2933333333333,300.29,18017.666666666668,235062.02248123926,235.06202248123927,180008.83333333334,180.00883333333334,626760.9166666664,626.7609166666664,970023.1800000003,970.0231800000003
C3,4,500m,500Mi,50,300.0,297.88,297.88,17873.0,235166.1198396768,235.1661198396768,182813.66666666666,182.81366666666665,604125.3333333334,604.1253333333334,930100.0800000014,930.1000800000013
C3,4,500m,500Mi,50,320.0,298.96333333333337,298.96,17940.333333333332,272927.49055521196,272.92749055521193,208490.83333333334,208.49083333333334,699320.8833333328,699.3208833333329,1040298.1299999995,1040.2981299999994
C3,4,500m,500Mi,50,340.0,385.21999999999997,385.22,23114.333333333332,3061610.2815730763,3061.6102815730765,3017562.3333333335,3017.5623333333333,5399883.366666667,5399.883366666667,6320976.966666664,6320.976966666664
C3,4,500m,500Mi,50,360.0,388.53666666666663,388.54,23312.666666666668,2468243.6764402655,2468.2436764402655,2293865.5,2293.8655,4499803.316666666,4499.803316666666,5031992.636666666,5031.992636666666
C3,4,500m,500Mi,50,380.0,381.2966666666666,381.3,22878.0,3153379.0533268726,3153.3790533268725,3329291.6666666665,3329.2916666666665,5287395.05,5287.39505,6715662.706666671,6715.662706666671
C3,4,500m,500Mi,50,400.0,379.0133333333333,379.01,22743.0,2731161.302453741,2731.161302453741,2248256.5,2248.2565,5493413.95,5493.41395,6273462.846666664,6273.462846666664
C3,4,500m,500Mi,50,420.0,391.05999999999995,391.06,23464.333333333332,2006386.61647941,2006.3866164794101,2061256.3333333333,2061.2563333333333,3296906.0666666664,3296.9060666666664,4366328.5133333355,4366.328513333336
C3,4,500m,500Mi,50,440.0,390.1233333333333,390.12,23407.333333333332,1970799.295332507,1970.799295332507,1738963.5,1738.9635,3813012.1,3813.0121,4303408.913333334,4303.408913333334
C4,7,250m,250Mi,25,20.0,20.0,20.0,1200.0,9351.78388888889,9.351783888888889,7357.666666666667,7.357666666666667,13039.699999999999,13.039699999999998,45942.71666666653,45.94271666666653
C4,7,250m,250Mi,25,40.0,39.99666666666667,40.0,2400.0,8885.575416666667,8.885575416666667,6968.833333333333,6.968833333333333,13146.299999999987,13.146299999999986,41554.953333333244,41.554953333333245
C4,7,250m,250Mi,25,60.0,62.473333333333336,62.47,3748.3333333333335,10319.079834135997,10.319079834135996,6846.333333333333,6.846333333333333,14889.733333333315,14.889733333333316,77156.10999999981,77.15610999999981
C4,7,250m,250Mi,25,80.0,83.21333333333332,83.21,4992.666666666667,9114.926019239652,9.114926019239652,6841.333333333333,6.841333333333333,15072.933333333329,15.072933333333328,53160.053333333235,53.16005333333324
C4,7,250m,250Mi,25,100.0,99.78333333333335,99.78,5987.0,11519.53050840109,11.519530508401091,6750.666666666667,6.750666666666667,18309.833333333332,18.309833333333334,131228.31333333332,131.22831333333332
C4,7,250m,250Mi,25,120.0,123.90333333333335,123.9,7434.666666666667,15512.72157067951,15.51272157067951,6875.666666666667,6.875666666666667,32391.216666666627,32.39121666666663,231389.60999999987,231.38960999999986
C4,7,250m,250Mi,25,140.0,141.27666666666667,141.28,8476.666666666666,17043.40341222039,17.04340341222039,7005.333333333333,7.005333333333333,51959.81666666665,51.959816666666654,238543.67333333354,238.54367333333354
C4,7,250m,250Mi,25,160.0,163.88,163.88,9832.666666666666,19494.884965502562,19.494884965502564,7285.833333333333,7.285833333333333,69094.41666666667,69.09441666666667,273368.9500000002,273.3689500000002
C4,7,250m,250Mi,25,180.0,194.51666666666665,194.52,11671.666666666666,32803.1372108889,32.8031372108889,9645.333333333334,9.645333333333333,138880.69999999995,138.88069999999996,341477.26333333313,341.47726333333316
C4,7,250m,250Mi,25,200.0,195.21333333333334,195.21,11713.0,31296.553626396224,31.296553626396225,9327.333333333334,9.327333333333334,129323.35000000002,129.32335000000003,324939.1333333333,324.9391333333333
C4,7,250m,250Mi,25,220.0,237.36666666666667,237.37,14242.333333333334,56943.68219022278,56.94368219022278,32378.333333333332,32.37833333333333,188335.74999999988,188.33574999999988,403165.94333333446,403.16594333333444
C4,7,250m,250Mi,25,240.0,236.9,236.9,14214.333333333334,57400.83926324137,57.400839263241366,31964.333333333332,31.964333333333332,188184.09999999971,188.18409999999972,418640.6299999999,418.6406299999999
C4,7,250m,250Mi,25,260.0,304.43333333333334,304.43,18266.0,82828.45697296826,82.82845697296825,58998.833333333336,58.99883333333334,237795.94999999995,237.79594999999995,461692.67999999964,461.69267999999965
