statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_go_a4_statistics.csv,go,A4,A,0.125,0.125,1,1,2150.6177539943087,2150.6177539943087,0.125,0.125,1,300.0,113.96,38.0,8.775008775008775,18871689.662989724,18.871689662989724,2.193752193752194e-05,2.193752193752194e-05,0.06291247200865346,-0.06289053448671594,-286680.2124042459,Instance
fibonacci_go_a4_statistics.csv,go,A4,A,0.125,0.125,1,1,1910.7177919227024,1910.7177919227024,0.125,0.125,1,400.0,100.62,25.2,9.938382031405286,18989443.37033097,18.98944337033097,2.4845955078513218e-05,2.4845955078513218e-05,0.06330253116422134,-0.06327768520914283,-254680.02742975805,Instance
fibonacci_go_a4_statistics.csv,go,A4,A,0.125,0.125,1,1,1606.4269157165327,1606.4269157165327,0.125,0.125,1,500.0,105.37,21.1,9.490367277213627,15245581.434151396,15.245581434151395,2.372591819303407e-05,2.372591819303407e-05,0.0509009885006265,-0.05087726258243347,-214437.48633244057,Instance
fibonacci_go_a5_statistics.csv,go,A5,A,0.1,0.1,1,1,2.923195274494044,2.923195274494044,0.1,0.1,1,100.0,99.42,99.4,10.058338362502514,29402.48717052951,0.029402487170529512,2.011667672500503e-05,2.011667672500503e-05,0.00047791659100190323,-0.0004577999142768982,-2275.723373870461,Instance
fibonacci_go_a5_statistics.csv,go,A5,A,0.1,0.1,1,1,1238.6698920256638,1238.6698920256638,0.1,0.1,1,200.0,128.89,64.4,7.758553805570642,9610287.00462149,9.61028700462149,1.5517107611141288e-05,1.5517107611141288e-05,0.025867260562246953,-0.02585174345463581,-166601.56069340045,Instance
fibonacci_go_a5_statistics.csv,go,A5,A,0.1,0.1,1,1,2179.2262057856437,2179.2262057856437,0.1,0.1,1,300.0,111.53,37.2,8.966197435667533,19539372.41805473,19.53937241805473,1.793239487133507e-05,1.793239487133507e-05,0.052179336907845035,-0.0521614045129737,-290878.07226659777,Instance
fibonacci_go_a5_statistics.csv,go,A5,A,0.1,0.1,1,1,1970.9496954255578,1970.9496954255578,0.1,0.1,1,400.0,99.34,24.8,10.066438494060801,19840443.883889247,19.840443883889247,2.0132876988121605e-05,2.0132876988121605e-05,0.052977176292306506,-0.052957043415318386,-263037.6346438864,Instance
fibonacci_go_a5_statistics.csv,go,A5,A,0.1,0.1,1,1,1431.9663489853551,1431.9663489853551,0.1,0.1,1,500.0,95.43,19.1,10.478885046631039,15005410.76166148,15.00541076166148,2.095777009326208e-05,2.095777009326208e-05,0.040164338518402926,-0.040143380748309664,-191544.14124055952,Instance
fibonacci_nodejs_a1_statistics.csv,nodejs,A1,A,1.0,1.0,1,1,2.6770431902263625,2.6770431902263625,1.0,1.0,1,100.0,98.53,98.5,10.149193139145439,27169.828379441413,0.027169828379441412,0.0002029838627829088,0.0002029838627829088,0.0011200004520551974,-0.0009170165892722886,-451.76822270499287,Instance
fibonacci_nodejs_a1_statistics.csv,nodejs,A1,A,1.0,1.0,1,1,1259.0377669787406,1259.0377669787406,1.0,1.0,1,200.0,126.99,63.5,7.874635798094339,9914463.871003548,9.914463871003548,0.0001574927159618868,0.0001574927159618868,0.26313329258159407,-0.2629757998656322,-166976.4841246831,Instance
