min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4716,604497,22329.87416666667,7271.5,100987.4,400936.17,64444.20213937014,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4261,661763,11059.90909090909,6826.0,15456.699999999983,114911.23999999999,29212.755372918422,20.0,19.98,1199,target_rps20.00_iter02_rps19.98_lat.csv
4691,406917,12303.106666666667,6749.0,56088.35,110072.06999999999,24251.526984232467,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4433,458138,65991.80400333612,53904.0,205974.7,291679.2900000027,67667.5283753735,40.0,39.97,2398,target_rps40.00_iter01_rps39.97_lat.csv
4122,780406,87123.07628178407,52142.0,274149.49999999994,481657.07999999996,97093.40540956138,40.0,39.98,2399,target_rps40.00_iter02_rps39.98_lat.csv
4062,718011,88193.29208333333,57139.0,283486.14999999973,435814.3999999982,96027.24551585228,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
4795,1113972,209413.49371489702,165311.0,579596.6,805382.1399999999,170815.75625361188,60.0,62.32,3739,target_rps60.00_iter01_rps62.32_lat.csv
4498,1074511,172261.27407208175,141204.0,456545.39999999997,719906.8899999994,142409.76483239295,60.0,61.97,3718,target_rps60.00_iter02_rps61.97_lat.csv
4207,1103148,178795.68928666844,148724.0,452252.39999999997,666554.5799999996,141099.54362105276,60.0,62.38,3743,target_rps60.00_iter03_rps62.38_lat.csv
6153,2554440,416392.4388287204,268890.0,1313977.75,2026924.099999999,401076.996976083,80.0,83.1,4986,target_rps80.00_iter01_rps83.10_lat.csv
5482,2320747,436379.7154912598,340761.0,1182132.5999999996,1828033.2,354002.08561004983,80.0,82.95,4977,target_rps80.00_iter02_rps82.95_lat.csv
5710,1943009,334092.1550651956,284628.0,740320.4000000001,1071216.0399999993,209690.32211477385,80.0,83.08,4985,target_rps80.00_iter03_rps83.08_lat.csv
6203,2380488,668370.8939189189,573127.5,1577534.6500000001,2073345.800000001,439053.96327779815,100.0,98.67,5920,target_rps100.00_iter01_rps98.67_lat.csv
5942,3430192,783614.4621676891,638171.0,1906857.0,2626767.2899999986,554129.5743711083,100.0,97.8,5868,target_rps100.00_iter02_rps97.80_lat.csv
5922,4105683,1041039.7840582163,916172.0,2257028.3999999994,2719024.08,635384.7980284897,100.0,98.48,5909,target_rps100.00_iter03_rps98.48_lat.csv
6780,15002928,4170879.1626106193,2569679.0,8676535.7,9206907.669999998,3096431.8417117284,120.0,105.45,6328,target_rps120.00_iter01_rps105.45_lat.csv
5595,9672786,3269229.132712806,3147037.0,5803448.0,6252295.599999997,1857360.6150584526,120.0,111.02,6661,target_rps120.00_iter02_rps111.02_lat.csv
6715,12495478,4272110.774134233,4399866.5,7376286.0,8059288.0,2099471.226362625,120.0,108.76,6526,target_rps120.00_iter03_rps108.76_lat.csv
4977,18978954,8330294.795831976,8831493.0,14797291.2,15564765.83,4484054.061008256,140.0,102.37,6142,target_rps140.00_iter01_rps102.37_lat.csv
9616,24712293,8158000.026311668,8518441.0,13741818.8,14621150.32,3975413.363668123,140.0,106.42,6385,target_rps140.00_iter02_rps106.42_lat.csv
4721,23553862,7926222.471526909,8055604.0,13438764.949999997,14038556.250000002,3577379.6798692183,140.0,106.53,6392,target_rps140.00_iter03_rps106.53_lat.csv
