min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5997,111075,23200.132610508757,21873.0,39891.69999999997,63499.65999999998,10702.303335442904,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter01_rps19.98_lat.csv
5804,100576,24236.704166666666,22815.0,36333.79999999999,43688.17,6891.657231149074,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4459,410322,26411.66083333333,23023.0,39473.7,90728.05999999997,26301.653834929584,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4277,104373,23342.657059314955,22666.5,41012.5,58803.450000000004,11035.081706824518,39.9,39.9,2394,target_rps40.00_iter01_rps39.90_lat.csv
4084,122984,22715.56617954071,22674.0,42340.899999999994,55973.91999999985,12112.101593194577,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter02_rps39.92_lat.csv
3957,101469,23047.25427974948,22485.0,42082.49999999996,62444.55999999997,11954.129008036083,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter03_rps39.92_lat.csv
3622,180574,20391.326727370113,19877.5,43654.34999999999,66203.34000000004,14969.72153981108,62.233333333333334,62.233333333333334,3734,target_rps60.00_iter01_rps62.23_lat.csv
4038,108574,22513.363052208835,22311.0,45920.2,64191.37999999996,13385.942716185175,62.25,62.25,3735,target_rps60.00_iter02_rps62.25_lat.csv
3465,125843,21646.448008553863,21231.0,45207.0,64444.39999999998,13830.983312081604,62.35,62.35,3741,target_rps60.00_iter03_rps62.35_lat.csv
3773,149593,25117.781218376847,23043.0,55555.0,84233.20000000006,17178.265797732507,82.35,82.35,4941,target_rps80.00_iter01_rps82.34_lat.csv
4281,150135,27848.8875,25389.5,59065.0,92974.79,17640.3022093084,82.66666666666667,82.66666666666667,4960,target_rps80.00_iter02_rps82.67_lat.csv
3689,197391,22252.735448666128,20308.5,51123.29999999999,78596.64999999995,16817.333922271195,82.46666666666667,82.46666666666667,4948,target_rps80.00_iter03_rps82.47_lat.csv
3192,183682,23534.952710690763,19583.0,60520.0,98347.40000000001,20369.308999360455,98.68333333333334,98.68333333333334,5921,target_rps100.00_iter01_rps98.68_lat.csv
3588,291063,28862.241198375086,22826.0,79301.99999999994,141275.2400000005,27804.2723993385,98.46666666666667,98.46666666666667,5908,target_rps100.00_iter02_rps98.47_lat.csv
3877,284254,29112.291229258382,24952.0,67474.75,122183.44999999981,24231.84546957458,98.43333333333334,98.43333333333334,5906,target_rps100.00_iter03_rps98.43_lat.csv
3310,1105877,104634.9524458373,48055.0,421083.3999999999,581685.8399999999,135074.42470072853,122.31666666666666,122.31666666666666,7339,target_rps120.00_iter01_rps122.32_lat.csv
3588,467458,47432.617691154424,30594.0,157001.99999999997,304176.6400000005,56200.62823412567,122.28333333333333,122.28333333333333,7337,target_rps120.00_iter02_rps122.28_lat.csv
3195,1092097,76116.59304064157,46556.0,237925.79999999993,375739.6399999997,84748.34652482648,122.61666666666666,122.61666666666666,7357,target_rps120.00_iter03_rps122.62_lat.csv
6218,9511498,2546423.9374592835,2421183.0,5507508.199999999,7152782.78,1755856.3556407224,127.91666666666667,127.91666666666667,7675,target_rps140.00_iter01_rps127.92_lat.csv
7794,10682317,2117106.949857106,2041831.5,4418102.55,6740713.61,1421318.3875587182,128.3,128.3,7698,target_rps140.00_iter02_rps128.30_lat.csv
7331,9784690,2265121.242782835,1716647.5,5168823.299999998,6570838.909999999,1566177.0971610795,128.16666666666666,128.16666666666666,7690,target_rps140.00_iter03_rps128.16_lat.csv
7795,17624896,5021789.218186436,5111234.0,10258815.749999998,12365123.139999999,3038277.0028053443,131.23333333333332,131.23333333333332,7874,target_rps160.00_iter01_rps131.23_lat.csv
6004,22189004,6323571.932145131,6212365.0,11104952.7,11973682.26,3485308.5047876486,130.91666666666666,130.91666666666666,7855,target_rps160.00_iter02_rps130.91_lat.csv
5870,24594922,7447595.643696798,7716641.0,13306917.0,13876459.0,4110326.740838708,123.35,123.35,7401,target_rps160.00_iter03_rps123.35_lat.csv
6412,30006425,8952802.76894757,9347375.0,16479404.199999997,20163894.239999995,5430605.501076959,131.28333333333333,131.28333333333333,7877,target_rps180.00_iter01_rps131.20_lat.csv
7129,30016014,9879955.20788484,9722728.0,18895277.5,19981902.599999998,5630014.338593758,128.51666666666668,128.51666666666668,7711,target_rps180.00_iter02_rps128.40_lat.csv
4549,30017459,9591634.20266878,9593645.0,20215734.8,22269300.28,6307437.663800041,126.15,126.15,7569,target_rps180.00_iter03_rps125.98_lat.csv
7994,30002738,9531751.36542214,9885143.0,18464772.4,19819792.640000004,5598286.592475244,128.11666666666667,128.11666666666667,7687,target_rps200.00_iter01_rps128.08_lat.csv
