statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_go_c4_statistics.csv,go,C4,C,0.25,0.25,8,1,1.113828810977375,0.005569144054886875,2.0,2.0,25,200.0,195.99,98.0,5.1023011378131535,5683.090009578933,0.005683090009578933,0.00020409204551252616,2.551150568906577e-05,0.00043765047131346047,-0.0002335584258009343,-114.43778968181277,Instance
fibonacci_go_c4_statistics.csv,go,C4,C,0.25,0.25,8,1,2.289985180842567,0.011449925904212835,2.0,2.0,25,300.0,318.14,106.0,3.1432702583768153,7198.042311066093,0.007198042311066093,0.00012573081033507262,1.5716351291884078e-05,0.0004476870303108129,-0.0003219562199757403,-256.067879557705,Instance
fibonacci_go_c4_statistics.csv,go,C4,C,0.25,0.25,8,1,4.568833554317824,0.02284416777158912,2.0,2.0,25,400.0,452.98,113.2,2.207602984679235,10086.170591014668,0.010086170591014668,8.830411938716941e-05,1.1038014923396176e-05,0.0004668208801654722,-0.0003785167607783028,-428.651305743389,Instance
fibonacci_go_c4_statistics.csv,go,C4,C,0.25,0.25,8,1,4.644170332505873,0.023220851662529365,2.0,2.0,25,500.0,453.81,90.8,2.2035653687666645,10233.732911363508,0.010233732911363508,8.814261475066659e-05,1.1017826843833324e-05,0.00046779848053778324,-0.00037965586578711665,-430.72907113212847,Instance
fibonacci_go_c5_statistics.csv,go,C5,C,0.2,0.2,10,1,0.5687315109301551,0.0028436575546507753,2.0,2.0,20,100.0,99.65,99.6,10.035122930255895,5707.29062649428,0.00570729062649428,0.00040140491721023583,4.0140491721023584e-05,0.0004302486403204197,-2.8843723110183895e-05,-7.185692519824563,Instance
fibonacci_go_c5_statistics.csv,go,C5,C,0.2,0.2,10,1,1.077871723582522,0.0053893586179126094,2.0,2.0,20,200.0,196.21,98.1,5.096580194689364,5493.459678826369,0.005493459678826369,0.00020386320778757456,2.0386320778757456e-05,0.00042911533629777976,-0.0002252521285102052,-110.49180033746839,Instance
fibonacci_go_c5_statistics.csv,go,C5,C,0.2,0.2,10,1,2.449133374919434,0.01224566687459717,2.0,2.0,20,300.0,319.33,106.4,3.1315566968339965,7669.600021668601,0.0076696000216686004,0.00012526226787335987,1.2526226787335986e-05,0.0004406488801148436,-0.0003153866122414837,-251.78101721768243,Instance
fibonacci_go_c5_statistics.csv,go,C5,C,0.2,0.2,10,1,8.286289035940868,0.04143144517970434,2.0,2.0,20,400.0,408.88,102.2,2.4457053414204655,20265.821355754422,0.020265821355754422,9.782821365681862e-05,9.782821365681862e-06,0.0005074088531854985,-0.00040958063952867984,-418.67332972621654,Instance
fibonacci_go_c5_statistics.csv,go,C5,C,0.2,0.2,10,1,8.067454777918691,0.040337273889593454,2.0,2.0,20,500.0,408.78,81.8,2.4463036352072023,19735.443950092205,0.019735443950092205,9.78521454082881e-05,9.78521454082881e-06,0.0005045978529354887,-0.0004067457075272006,-415.67377580742254,Instance
fibonacci_nodejs_c1_statistics.csv,nodejs,C1,C,2.0,2.0,1,1,0.5496418003852135,0.0027482090019260675,2.0,2.0,200,100.0,99.66,99.7,10.034115994380896,5515.169580425582,0.005515169580425582,0.00040136463977523586,0.00040136463977523586,0.0006923039877625559,-0.00029093934798732004,-72.48753855104077,Instance
fibonacci_nodejs_c1_statistics.csv,nodejs,C1,C,2.0,2.0,1,1,1.0748953883796721,0.005374476941898361,2.0,2.0,200,200.0,196.66,98.3,5.0849181328180615,5465.7550512543085,0.005465755051254308,0.00020339672531272248,0.00020339672531272248,0.0006896850177164783,-0.00048628829240375586,-239.08363896030656,Instance
fibonacci_nodejs_c1_statistics.csv,nodejs,C1,C,2.0,2.0,1,1,2.725604543695913,0.013628022718479564,2.0,2.0,200,300.0,320.74,106.9,3.1177901103697696,8497.862891114026,0.008497862891114026,0.0001247116044147908,0.0001247116044147908,0.0008503867332290434,-0.0007256751288142526,-581.8826020397084,Instance
