min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
6256,105519,22526.333333333332,22100.5,38436.899999999994,47365.229999999996,9013.191915957903,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
6027,123941,25931.945,24001.0,41094.049999999996,51295.79,9456.707817574517,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5054,90562,25243.7675,24208.5,39230.349999999984,49899.16999999999,8748.343458246467,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4695,97351,25462.553377814846,24537.5,46396.55000000001,62232.42000000002,12519.87805301354,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter01_rps39.97_lat.csv
4426,143907,25848.583055091818,25355.0,44759.5,58413.85000000005,11900.579896163532,39.93333333333333,39.93333333333333,2396,target_rps40.00_iter02_rps39.93_lat.csv
4034,249710,25765.982485404504,24863.0,45825.50000000001,59620.76000000006,13466.81944541867,39.96666666666667,39.96666666666667,2398,target_rps40.00_iter03_rps39.97_lat.csv
4431,133100,25145.63699545576,24091.0,52175.0,74828.79999999997,15249.874977345107,62.35,62.35,3741,target_rps60.00_iter01_rps62.34_lat.csv
4604,107261,25689.796301259717,25366.0,49944.0,65019.49999999998,13793.49302413297,62.18333333333333,62.18333333333333,3731,target_rps60.00_iter02_rps62.18_lat.csv
4417,148675,24569.1585431173,23694.5,51041.649999999994,66892.09000000001,15029.584990267851,62.233333333333334,62.233333333333334,3734,target_rps60.00_iter03_rps62.23_lat.csv
3967,166023,25302.27148043566,23374.5,54690.199999999946,77050.50000000013,16942.031097339674,82.63333333333334,82.63333333333334,4958,target_rps80.00_iter01_rps82.63_lat.csv
3849,112328,26852.672045179508,25685.5,55854.7,74469.61000000002,15766.659716379072,82.63333333333334,82.63333333333334,4958,target_rps80.00_iter02_rps82.62_lat.csv
4145,371293,25809.286117836964,24117.0,54926.5,75155.09999999999,18338.65034599241,82.6,82.6,4956,target_rps80.00_iter03_rps82.60_lat.csv
4035,167507,24131.378364652108,19565.0,56103.299999999996,79005.43999999989,17412.11173486541,98.45,98.45,5907,target_rps100.00_iter01_rps98.45_lat.csv
4617,249682,28663.30634758995,26276.0,60853.649999999994,85798.41000000002,18658.24903878952,98.2,98.2,5892,target_rps100.00_iter02_rps98.20_lat.csv
4005,127692,26466.712067510547,24137.0,58052.8,86437.60000000021,17646.478113046403,98.75,98.75,5925,target_rps100.00_iter03_rps98.75_lat.csv
3561,153051,22878.331382689168,17483.5,54305.6,74724.62999999998,16532.74758207767,122.46666666666667,122.46666666666667,7348,target_rps120.00_iter01_rps122.47_lat.csv
