timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-18T11:16:15.654177,1,80,38
2025-08-18T11:16:17.861742,1,80,38
2025-08-18T11:16:20.191585,1,80,38
2025-08-18T11:16:22.501269,1,80,38
2025-08-18T11:16:24.941142,1,80,38
2025-08-18T11:16:27.364697,1,80,38
2025-08-18T11:16:29.820323,1,228,46
2025-08-18T11:16:32.164946,1,228,46
2025-08-18T11:16:34.619841,1,228,46
2025-08-18T11:16:36.993319,1,228,46
2025-08-18T11:16:39.321768,1,228,46
2025-08-18T11:16:41.769321,1,228,46
2025-08-18T11:16:44.090292,1,280,52
2025-08-18T11:16:46.404097,1,280,52
2025-08-18T11:16:48.720357,1,280,52
2025-08-18T11:16:51.109906,1,280,52
2025-08-18T11:16:53.700561,1,280,52
2025-08-18T11:16:56.137748,1,280,52
2025-08-18T11:16:58.573711,1,936,56
2025-08-18T11:17:00.923720,1,936,56
2025-08-18T11:17:03.295118,1,936,56
2025-08-18T11:17:05.685167,1,936,56
2025-08-18T11:17:07.996606,1,936,56
2025-08-18T11:17:10.345447,1,936,56
2025-08-18T11:17:12.708628,1,936,56
2025-08-18T11:17:15.323545,1,964,58
2025-08-18T11:17:17.631865,1,964,58
2025-08-18T11:17:19.822922,1,964,58
2025-08-18T11:17:22.168107,1,964,58
2025-08-18T11:17:24.453079,1,964,58
2025-08-18T11:17:26.897880,1,964,58
2025-08-18T11:17:29.249792,1,772,57
2025-08-18T11:17:31.737915,1,772,57
2025-08-18T11:17:34.249736,1,772,57
2025-08-18T11:17:37.341739,1,772,57
2025-08-18T11:17:39.643924,1,772,57
2025-08-18T11:17:41.900483,1,772,57
2025-08-18T11:17:44.145789,1,481,60
2025-08-18T11:17:46.394491,1,481,60
2025-08-18T11:17:48.745773,1,481,60
2025-08-18T11:17:51.066521,1,481,60
2025-08-18T11:17:53.390045,1,481,60
2025-08-18T11:17:55.690913,1,481,60
2025-08-18T11:17:57.918914,1,572,61
2025-08-18T11:18:00.297731,1,572,61
2025-08-18T11:18:02.675128,1,572,61
2025-08-18T11:18:05.171180,1,572,61
2025-08-18T11:18:07.468297,1,572,61
2025-08-18T11:18:09.751172,1,572,61
2025-08-18T11:18:12.053566,1,572,61
2025-08-18T11:18:14.296020,1,687,62
2025-08-18T11:18:16.612795,1,687,62
2025-08-18T11:18:18.873740,1,687,62
2025-08-18T11:18:21.198374,1,687,62
2025-08-18T11:18:23.762476,1,687,62
2025-08-18T11:18:26.086622,1,687,62
2025-08-18T11:18:28.432769,1,575,61
2025-08-18T11:18:30.786978,1,575,61
2025-08-18T11:18:33.094721,1,575,61
2025-08-18T11:18:35.352056,1,575,61
2025-08-18T11:18:37.686234,1,575,61
2025-08-18T11:18:40.044938,1,575,61
2025-08-18T11:18:42.338712,1,575,61
2025-08-18T11:18:44.561776,1,888,59
2025-08-18T11:18:46.780737,1,888,59
2025-08-18T11:18:49.093816,1,888,59
2025-08-18T11:18:51.409805,1,888,59
2025-08-18T11:18:53.797726,1,888,59
2025-08-18T11:18:56.030102,1,888,59
2025-08-18T11:18:58.298295,1,567,60
2025-08-18T11:19:00.605751,1,567,60
2025-08-18T11:19:02.990320,1,567,60
2025-08-18T11:19:05.280463,1,567,60
2025-08-18T11:19:07.549140,1,567,60
2025-08-18T11:19:09.849821,1,567,60
2025-08-18T11:19:12.213715,1,567,60
2025-08-18T11:19:14.525762,1,498,61
2025-08-18T11:19:16.840910,1,498,61
2025-08-18T11:19:19.150937,1,498,61
2025-08-18T11:19:21.421746,1,498,61
2025-08-18T11:19:23.660509,1,498,61
2025-08-18T11:19:25.871692,1,498,61
2025-08-18T11:19:28.192174,1,489,60
2025-08-18T11:19:30.411277,1,489,60
2025-08-18T11:19:32.762352,1,489,60
2025-08-18T11:19:35.126687,1,489,60
2025-08-18T11:19:37.383656,1,489,60
2025-08-18T11:19:39.819027,1,489,60
2025-08-18T11:19:42.260378,1,489,60
2025-08-18T11:19:44.657519,1,438,63
2025-08-18T11:19:46.961739,1,438,63
2025-08-18T11:19:49.225249,1,438,63
2025-08-18T11:19:51.550854,1,438,63
2025-08-18T11:19:53.972439,1,438,63
2025-08-18T11:19:56.208185,1,438,63
2025-08-18T11:19:58.521700,1,477,64
2025-08-18T11:20:00.900052,1,477,64
2025-08-18T11:20:03.312058,1,477,64
2025-08-18T11:20:05.660546,1,477,64
2025-08-18T11:20:08.008107,1,477,64
2025-08-18T11:20:10.458719,1,477,64
2025-08-18T11:20:12.821899,1,477,64
2025-08-18T11:20:15.155438,1,559,64
2025-08-18T11:20:17.502680,1,559,64
2025-08-18T11:20:19.853747,1,559,64
2025-08-18T11:20:22.262584,1,559,64
2025-08-18T11:20:24.665776,1,559,64
2025-08-18T11:20:27.109356,1,559,64
2025-08-18T11:20:29.481005,1,753,63
2025-08-18T11:20:31.742957,1,753,63
2025-08-18T11:20:34.085799,1,753,63
2025-08-18T11:20:36.503801,1,753,63
2025-08-18T11:20:39.113812,1,753,63
2025-08-18T11:20:41.510646,1,753,63
2025-08-18T11:20:43.901809,1,864,64
2025-08-18T11:20:46.313830,1,864,64
2025-08-18T11:20:48.667689,1,864,64
2025-08-18T11:20:51.157192,1,864,64
2025-08-18T11:20:53.501776,1,864,64
2025-08-18T11:20:55.807858,1,864,64
2025-08-18T11:20:58.130510,1,980,64
2025-08-18T11:21:00.516684,1,980,64
2025-08-18T11:21:02.849784,1,980,64
2025-08-18T11:21:05.165205,1,980,64
2025-08-18T11:21:07.373061,1,980,64
2025-08-18T11:21:09.595940,1,980,64
2025-08-18T11:21:12.004562,1,980,64
2025-08-18T11:21:14.402090,1,688,65
2025-08-18T11:21:16.756308,1,688,65
2025-08-18T11:21:18.965110,1,688,65
2025-08-18T11:21:21.342606,1,688,65
2025-08-18T11:21:23.681641,1,688,65
2025-08-18T11:21:25.955571,1,688,65
2025-08-18T11:21:28.277819,1,564,66
2025-08-18T11:21:30.665734,1,564,66
2025-08-18T11:21:32.949766,1,564,66
2025-08-18T11:21:35.318577,1,564,66
2025-08-18T11:21:37.601751,1,564,66
2025-08-18T11:21:40.005748,1,564,66
2025-08-18T11:21:42.368699,1,564,66
2025-08-18T11:21:44.782444,1,541,68
2025-08-18T11:21:47.145933,1,541,68
2025-08-18T11:21:49.476112,1,541,68
2025-08-18T11:21:51.818841,1,541,68
2025-08-18T11:21:54.267707,1,541,68
2025-08-18T11:21:56.793391,1,541,68
2025-08-18T11:21:59.220016,1,739,66
2025-08-18T11:22:01.565736,1,739,66
2025-08-18T11:22:03.951689,1,739,66
2025-08-18T11:22:06.248204,1,739,66
2025-08-18T11:22:08.579749,1,739,66
2025-08-18T11:22:10.947246,1,739,66
2025-08-18T11:22:13.396094,1,715,69
2025-08-18T11:22:15.873769,1,715,69
2025-08-18T11:22:18.268056,1,715,69
2025-08-18T11:22:20.585355,1,715,69
2025-08-18T11:22:22.912315,1,715,69
2025-08-18T11:22:25.453735,1,715,69
2025-08-18T11:22:27.834788,1,715,69
2025-08-18T11:22:30.213785,1,1005,70
2025-08-18T11:22:32.577728,1,1005,70
2025-08-18T11:22:34.822189,1,1005,70
2025-08-18T11:22:37.043965,1,1005,70
2025-08-18T11:22:39.261753,1,1005,70
2025-08-18T11:22:41.449273,1,1005,70
2025-08-18T11:22:43.847310,1,821,68
2025-08-18T11:22:46.105952,1,821,68
2025-08-18T11:22:48.461379,1,821,68
2025-08-18T11:22:50.721889,1,821,68
2025-08-18T11:22:53.213315,1,821,68
2025-08-18T11:22:55.669718,1,821,68
2025-08-18T11:22:58.077742,1,513,72
2025-08-18T11:23:00.438613,1,513,72
2025-08-18T11:23:02.783357,1,513,72
2025-08-18T11:23:05.142963,1,513,72
2025-08-18T11:23:07.407059,1,513,72
2025-08-18T11:23:09.688865,1,513,72
2025-08-18T11:23:12.125273,1,513,72
2025-08-18T11:23:14.537468,1,627,71
2025-08-18T11:23:16.892553,1,627,71
2025-08-18T11:23:19.223839,1,627,71
2025-08-18T11:23:21.565738,1,627,71
2025-08-18T11:23:23.913717,1,627,71
2025-08-18T11:23:26.348061,1,627,71
2025-08-18T11:23:28.638267,1,559,75
2025-08-18T11:23:30.983238,1,559,75
2025-08-18T11:23:33.368116,1,559,75
2025-08-18T11:23:35.785496,1,559,75
2025-08-18T11:23:38.089073,1,559,75
2025-08-18T11:23:40.399059,1,559,75
2025-08-18T11:23:42.585749,1,559,75
2025-08-18T11:23:45.024816,1,596,75
2025-08-18T11:23:47.368227,1,596,75
2025-08-18T11:23:49.692134,1,596,75
2025-08-18T11:23:52.161048,1,596,75
2025-08-18T11:23:54.700457,1,596,75
2025-08-18T11:23:57.097913,1,596,75
2025-08-18T11:23:59.585198,1,901,73
2025-08-18T11:24:02.049736,1,901,73
2025-08-18T11:24:04.397128,1,901,73
2025-08-18T11:24:06.777883,1,901,73
2025-08-18T11:24:09.107054,1,901,73
2025-08-18T11:24:11.469261,1,901,73
2025-08-18T11:24:13.770516,1,1061,73
2025-08-18T11:24:16.173853,1,1061,73
2025-08-18T11:24:18.437789,1,1061,73
2025-08-18T11:24:20.753540,1,1061,73
2025-08-18T11:24:23.210766,1,1061,73
2025-08-18T11:24:25.646398,1,1061,73
2025-08-18T11:24:27.986965,1,842,74
2025-08-18T11:24:30.296038,1,842,74
2025-08-18T11:24:32.874132,1,842,74
2025-08-18T11:24:35.296631,1,842,74
2025-08-18T11:24:37.603227,1,842,74
2025-08-18T11:24:39.899594,1,842,74
2025-08-18T11:24:42.245890,1,842,74
2025-08-18T11:24:44.450555,1,850,75
2025-08-18T11:24:46.941769,1,850,75
2025-08-18T11:24:49.358799,1,850,75
2025-08-18T11:24:51.900199,1,850,75
2025-08-18T11:24:54.278549,1,850,75
2025-08-18T11:24:56.854473,1,850,75
2025-08-18T11:24:59.197747,1,716,74
2025-08-18T11:25:01.740640,1,716,74
2025-08-18T11:25:04.129817,1,716,74
2025-08-18T11:25:06.542298,1,716,74
2025-08-18T11:25:08.798956,1,716,74
2025-08-18T11:25:11.062561,1,716,74
2025-08-18T11:25:13.435185,1,872,74
2025-08-18T11:25:15.929744,1,872,74
2025-08-18T11:25:18.197498,1,872,74
2025-08-18T11:25:20.405858,1,872,74
2025-08-18T11:25:22.823576,1,872,74
2025-08-18T11:25:25.195722,1,872,74
2025-08-18T11:25:27.579415,1,872,74
2025-08-18T11:25:30.128621,1,677,74
2025-08-18T11:25:32.501521,1,677,74
2025-08-18T11:25:34.901819,1,677,74
2025-08-18T11:25:37.176900,1,677,74
2025-08-18T11:25:39.465440,1,677,74
2025-08-18T11:25:41.821932,1,677,74
2025-08-18T11:25:44.204510,1,1069,77
2025-08-18T11:25:46.562954,1,1069,77
2025-08-18T11:25:48.788909,1,1069,77
2025-08-18T11:25:51.005735,1,1069,77
2025-08-18T11:25:53.461882,1,1069,77
2025-08-18T11:25:55.949740,1,1069,77
2025-08-18T11:25:58.278271,1,1052,75
2025-08-18T11:26:00.651833,1,1052,75
2025-08-18T11:26:03.201773,1,1052,75
2025-08-18T11:26:05.625245,1,1052,75
2025-08-18T11:26:08.023566,1,1052,75
2025-08-18T11:26:10.353532,1,1052,75
2025-08-18T11:26:13.046393,1,718,76
2025-08-18T11:26:15.524912,1,718,76
2025-08-18T11:26:17.824386,1,718,76
2025-08-18T11:26:20.080788,1,718,76
2025-08-18T11:26:22.477772,1,718,76
2025-08-18T11:26:24.902863,1,718,76
2025-08-18T11:26:27.366059,1,718,76
2025-08-18T11:26:29.713865,1,684,72
2025-08-18T11:26:32.185773,1,684,72
2025-08-18T11:26:34.788487,1,684,72
2025-08-18T11:26:37.219118,1,684,72
2025-08-18T11:26:39.651212,1,684,72
2025-08-18T11:26:42.130966,1,684,72
2025-08-18T11:26:44.535043,1,686,74
2025-08-18T11:26:47.093935,1,686,74
2025-08-18T11:26:49.621140,1,686,74
2025-08-18T11:26:52.199928,1,686,74
2025-08-18T11:26:54.403959,1,686,74
2025-08-18T11:26:57.166181,1,686,74
2025-08-18T11:26:59.645758,1,875,75
2025-08-18T11:27:02.102143,1,875,75
2025-08-18T11:27:04.818545,1,875,75
2025-08-18T11:27:07.444022,1,875,75
2025-08-18T11:27:09.741785,1,875,75
2025-08-18T11:27:12.185829,1,875,75
2025-08-18T11:27:14.580845,1,742,74
2025-08-18T11:27:17.055066,1,742,74
2025-08-18T11:27:19.477773,1,742,74
2025-08-18T11:27:21.885476,1,742,74
2025-08-18T11:27:24.380949,1,742,74
2025-08-18T11:27:26.853717,1,742,74
2025-08-18T11:27:29.194535,1,986,77
2025-08-18T11:27:31.496569,1,986,77
2025-08-18T11:27:34.036675,1,986,77
2025-08-18T11:27:36.545782,1,986,77
2025-08-18T11:27:38.961977,1,986,77
2025-08-18T11:27:41.433757,1,986,77
2025-08-18T11:27:43.905718,1,671,77
2025-08-18T11:27:46.245366,1,671,77
2025-08-18T11:27:49.088524,1,671,77
2025-08-18T11:27:51.476198,1,671,77
2025-08-18T11:27:54.056053,1,671,77
2025-08-18T11:27:56.314780,1,671,77
2025-08-18T11:27:58.640108,1,911,76
2025-08-18T11:28:01.067198,1,911,76
2025-08-18T11:28:03.582231,1,911,76
2025-08-18T11:28:06.014766,1,911,76
2025-08-18T11:28:08.430920,1,911,76
2025-08-18T11:28:10.859432,1,911,76
2025-08-18T11:28:13.433817,1,595,77
2025-08-18T11:28:15.933828,1,595,77
2025-08-18T11:28:18.377757,1,595,77
2025-08-18T11:28:20.925728,1,595,77
2025-08-18T11:28:23.448092,1,595,77
2025-08-18T11:28:25.993845,1,595,77
2025-08-18T11:28:28.325745,1,1045,79
2025-08-18T11:28:30.625744,1,1045,79
2025-08-18T11:28:33.097896,1,1045,79
2025-08-18T11:28:35.674374,1,1045,79
2025-08-18T11:28:38.047546,1,1045,79
2025-08-18T11:28:40.350372,1,1045,79
2025-08-18T11:28:42.809913,1,692,80
2025-08-18T11:28:45.374686,1,692,80
2025-08-18T11:28:47.949486,1,692,80
2025-08-18T11:28:50.413942,1,692,80
2025-08-18T11:28:52.858751,1,692,80
2025-08-18T11:28:55.269745,1,692,80
2025-08-18T11:28:57.496401,1,692,80
2025-08-18T11:28:59.706156,1,1064,79
2025-08-18T11:29:01.925764,1,1064,79
2025-08-18T11:29:04.219729,1,1064,79
2025-08-18T11:29:06.902999,1,1064,79
2025-08-18T11:29:09.267916,1,1064,79
2025-08-18T11:29:11.668447,1,1064,79
2025-08-18T11:29:14.243685,1,671,72
2025-08-18T11:29:16.664227,1,671,72
2025-08-18T11:29:18.950575,1,671,72
2025-08-18T11:29:21.238598,1,671,72
2025-08-18T11:29:23.643299,1,671,72
2025-08-18T11:29:26.202006,1,671,72
2025-08-18T11:29:28.470440,1,790,76
2025-08-18T11:29:30.782461,1,790,76
2025-08-18T11:29:33.378163,1,790,76
2025-08-18T11:29:35.797721,1,790,76
2025-08-18T11:29:38.254428,1,790,76
2025-08-18T11:29:40.701854,1,790,76
2025-08-18T11:29:43.264717,1,811,76
2025-08-18T11:29:45.606577,1,811,76
2025-08-18T11:29:48.330708,1,811,76
2025-08-18T11:29:50.691145,1,811,76
2025-08-18T11:29:53.373761,1,811,76
2025-08-18T11:29:55.769993,1,811,76
2025-08-18T11:29:58.222525,1,771,75
2025-08-18T11:30:00.522692,1,771,75
2025-08-18T11:30:02.917303,1,771,75
2025-08-18T11:30:05.176326,1,771,75
2025-08-18T11:30:07.618772,1,771,75
2025-08-18T11:30:10.064985,1,771,75
2025-08-18T11:30:12.483200,1,771,75
2025-08-18T11:30:14.864249,1,671,78
2025-08-18T11:30:17.276425,1,671,78
2025-08-18T11:30:19.560197,1,671,78
2025-08-18T11:30:21.953913,1,671,78
2025-08-18T11:30:24.454225,1,671,78
2025-08-18T11:30:27.237788,1,671,78
2025-08-18T11:30:29.553772,1,1075,78
2025-08-18T11:30:31.821904,1,1075,78
2025-08-18T11:30:34.514829,1,1075,78
2025-08-18T11:30:37.197740,1,1075,78
2025-08-18T11:30:39.696879,1,1075,78
2025-08-18T11:30:42.282423,1,1075,78
2025-08-18T11:30:44.978392,1,874,78
2025-08-18T11:30:47.354499,1,874,78
2025-08-18T11:30:49.668976,1,874,78
2025-08-18T11:30:51.910619,1,874,78
2025-08-18T11:30:54.347504,1,874,78
2025-08-18T11:30:56.877919,1,874,78
2025-08-18T11:30:59.305754,1,849,77
2025-08-18T11:31:01.633772,1,849,77
2025-08-18T11:31:04.039105,1,849,77
2025-08-18T11:31:06.436690,1,849,77
2025-08-18T11:31:09.136237,1,849,77
2025-08-18T11:31:11.657984,1,849,77
2025-08-18T11:31:14.248858,1,624,80
2025-08-18T11:31:16.713779,1,624,80
2025-08-18T11:31:19.055394,1,624,80
2025-08-18T11:31:21.629424,1,624,80
2025-08-18T11:31:24.128730,1,624,80
2025-08-18T11:31:26.622211,1,624,80
2025-08-18T11:31:28.905812,1,775,79
2025-08-18T11:31:31.213978,1,775,79
2025-08-18T11:31:33.662601,1,775,79
2025-08-18T11:31:36.117791,1,775,79
2025-08-18T11:31:38.597863,1,775,79
2025-08-18T11:31:41.096471,1,775,79
2025-08-18T11:31:43.506233,1,707,82
2025-08-18T11:31:46.087937,1,707,82
2025-08-18T11:31:48.902706,1,707,82
2025-08-18T11:31:51.367068,1,707,82
2025-08-18T11:31:53.887187,1,707,82
2025-08-18T11:31:56.333735,1,707,82
2025-08-18T11:31:58.952469,1,1053,80
2025-08-18T11:32:01.269777,1,1053,80
2025-08-18T11:32:03.578027,1,1053,80
2025-08-18T11:32:06.038876,1,1053,80
2025-08-18T11:32:08.384575,1,1053,80
2025-08-18T11:32:10.576840,1,1053,80
2025-08-18T11:32:12.789910,1,1053,80
2025-08-18T11:32:15.013750,1,785,79
2025-08-18T11:32:17.473793,1,785,79
2025-08-18T11:32:19.913107,1,785,79
2025-08-18T11:32:22.363172,1,785,79
2025-08-18T11:32:24.809814,1,785,79
2025-08-18T11:32:27.360290,1,785,79
2025-08-18T11:32:29.655310,1,725,76
2025-08-18T11:32:31.963480,1,725,76
2025-08-18T11:32:34.471426,1,725,76
2025-08-18T11:32:37.153225,1,725,76
2025-08-18T11:32:39.581217,1,725,76
2025-08-18T11:32:42.010542,1,725,76
2025-08-18T11:32:44.478064,1,764,75
2025-08-18T11:32:46.999152,1,764,75
2025-08-18T11:32:49.360028,1,764,75
2025-08-18T11:32:51.833818,1,764,75
2025-08-18T11:32:54.301810,1,764,75
2025-08-18T11:32:57.225879,1,764,75
2025-08-18T11:32:59.678218,1,1056,74
2025-08-18T11:33:02.112903,1,1056,74
2025-08-18T11:33:04.509419,1,1056,74
2025-08-18T11:33:07.091838,1,1056,74
2025-08-18T11:33:09.644392,1,1056,74
2025-08-18T11:33:12.141757,1,1056,74
2025-08-18T11:33:14.551748,1,781,78
2025-08-18T11:33:16.742904,1,781,78
2025-08-18T11:33:19.263087,1,781,78
2025-08-18T11:33:21.682456,1,781,78
2025-08-18T11:33:24.255720,1,781,78
2025-08-18T11:33:26.877820,1,781,78
2025-08-18T11:33:29.458119,1,889,78
2025-08-18T11:33:31.852054,1,889,78
2025-08-18T11:33:34.339822,1,889,78
2025-08-18T11:33:36.944244,1,889,78
2025-08-18T11:33:39.407906,1,889,78
2025-08-18T11:33:41.898950,1,889,78
2025-08-18T11:33:44.431451,1,979,77
2025-08-18T11:33:47.087041,1,979,77
2025-08-18T11:33:49.487588,1,979,77
2025-08-18T11:33:51.785983,1,979,77
2025-08-18T11:33:54.258242,1,979,77
2025-08-18T11:33:56.745797,1,979,77
2025-08-18T11:33:59.337278,1,1034,80
2025-08-18T11:34:01.637771,1,1034,80
2025-08-18T11:34:03.997802,1,1034,80
2025-08-18T11:34:06.600017,1,1034,80
2025-08-18T11:34:09.063185,1,1034,80
2025-08-18T11:34:11.354699,1,1034,80
2025-08-18T11:34:13.604489,1,1027,82
2025-08-18T11:34:16.062557,1,1027,82
2025-08-18T11:34:18.250002,1,1027,82
2025-08-18T11:34:20.602138,1,1027,82
2025-08-18T11:34:23.197773,1,1027,82
2025-08-18T11:34:26.107235,1,1027,82
2025-08-18T11:34:28.589779,1,626,81
2025-08-18T11:34:30.931860,1,626,81
2025-08-18T11:34:33.319839,1,626,81
2025-08-18T11:34:35.703088,1,626,81
2025-08-18T11:34:38.201843,1,626,81
2025-08-18T11:34:40.563330,1,626,81
2025-08-18T11:34:43.007124,1,969,80
2025-08-18T11:34:45.620687,1,969,80
2025-08-18T11:34:48.069800,1,969,80
2025-08-18T11:34:50.348133,1,969,80
2025-08-18T11:34:52.607519,1,969,80
2025-08-18T11:34:54.994955,1,969,80
2025-08-18T11:34:57.574480,1,969,80
2025-08-18T11:34:59.995399,1,1025,80
2025-08-18T11:35:02.421902,1,1025,80
2025-08-18T11:35:04.932211,1,1025,80
2025-08-18T11:35:07.501940,1,1025,80
2025-08-18T11:35:09.997951,1,1025,80
2025-08-18T11:35:12.457816,1,1025,80
2025-08-18T11:35:14.927586,1,802,82
2025-08-18T11:35:17.381802,1,802,82
2025-08-18T11:35:19.676370,1,802,82
2025-08-18T11:35:21.897642,1,802,82
2025-08-18T11:35:24.119519,1,802,82
2025-08-18T11:35:26.333889,1,802,82
2025-08-18T11:35:28.975776,1,577,81
2025-08-18T11:35:31.269088,1,577,81
2025-08-18T11:35:33.607894,1,577,81
2025-08-18T11:35:36.085782,1,577,81
2025-08-18T11:35:38.482208,1,577,81
2025-08-18T11:35:40.825807,1,577,81
2025-08-18T11:35:43.333291,1,851,74
2025-08-18T11:35:45.921178,1,851,74
2025-08-18T11:35:48.349520,1,851,74
2025-08-18T11:35:50.752069,1,851,74
2025-08-18T11:35:53.229814,1,851,74
2025-08-18T11:35:55.640108,1,851,74
2025-08-18T11:35:58.200060,1,680,75
2025-08-18T11:36:00.649747,1,680,75
2025-08-18T11:36:03.113808,1,680,75
2025-08-18T11:36:05.605763,1,680,75
2025-08-18T11:36:08.055795,1,680,75
2025-08-18T11:36:10.493446,1,680,75
2025-08-18T11:36:12.862237,1,680,75
2025-08-18T11:36:15.465787,1,771,79
2025-08-18T11:36:18.019297,1,771,79
2025-08-18T11:36:20.449998,1,771,79
2025-08-18T11:36:22.854516,1,771,79
2025-08-18T11:36:25.457448,1,771,79
2025-08-18T11:36:27.695028,1,771,79
2025-08-18T11:36:30.343564,1,805,78
2025-08-18T11:36:33.212617,1,805,78
2025-08-18T11:36:35.710553,1,805,78
2025-08-18T11:36:38.322026,1,805,78
2025-08-18T11:36:40.778629,1,805,78
2025-08-18T11:36:43.232407,1,815,79
2025-08-18T11:36:45.700745,1,815,79
2025-08-18T11:36:48.232640,1,815,79
2025-08-18T11:36:50.690801,1,815,79
2025-08-18T11:36:53.255611,1,815,79
2025-08-18T11:36:55.679401,1,815,79
2025-08-18T11:36:58.182062,1,827,79
