timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T22:14:12.794277,8,7,22,316,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:15.054795,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:17.361530,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:19.683536,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:21.965729,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:24.236488,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:26.568027,8,7,21,317,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:28.893458,8,7,71,326,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:31.187183,8,7,71,326,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
2025-09-06T22:14:33.456606,8,7,71,326,"fibonacci-python-c4-00001-deployment-7fc976ff6b-2dmqk:Pending|fibonacci-python-c4-00001-deployment-7fc976ff6b-4xxb6:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-bchkq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dhwwd:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-dx2dq:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-nqnlv:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-rw2tt:Ready|fibonacci-python-c4-00001-deployment-7fc976ff6b-xvqjw:Ready"
