min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4667,16428623,3572655.5750483233,3742207.5,6181844.05,8006083.489999944,2090517.6159697012,440.0,396.57,23798,target_rps440.00_iter02_rps396.57_lat.csv
8987,15804352,3200447.964064899,3526558.0,5650334.0,7042344.82,1903172.1538874407,440.0,401.6,24099,target_rps440.00_iter03_rps401.60_lat.csv
8503,11986262,2653400.3289484708,2238160.0,5222751.8,5638350.070000003,1772528.9853341517,460.0,397.82,23870,target_rps460.00_iter01_rps397.82_lat.csv
6428,11691550,3102363.989482065,3452827.0,6038538.05,6650860.87,2044646.1152816196,460.0,397.73,23864,target_rps460.00_iter02_rps397.73_lat.csv
8947,11305555,2881580.728888889,3180122.0,4753454.3,6453350.809999982,1411339.4763481782,460.0,404.98,24300,target_rps460.00_iter03_rps404.98_lat.csv
5379,6025608,1877816.6638596216,1979593.0,2588263.5,3459395.4000000022,611278.1724969557,480.0,425.52,25531,target_rps480.00_iter01_rps425.52_lat.csv
6219,10306583,3322328.802527255,3712295.5,5333225.25,6424793.499999996,1765386.687709076,480.0,403.57,24216,target_rps480.00_iter02_rps403.57_lat.csv
5649,4684296,1208611.1968858677,1067825.0,2323759.6499999994,2739596.25,610976.0047126682,480.0,421.73,25304,target_rps480.00_iter03_rps421.73_lat.csv
6552,13118391,3131286.124814326,2947950.5,5452705.25,8296580.600000037,1865413.5019564757,500.0,403.93,24236,target_rps500.00_iter01_rps403.93_lat.csv
6031,9946845,1523473.8215128102,1049333.0,3674681.9499999997,4051873.640000004,1181132.6583602896,500.0,409.83,24590,target_rps500.00_iter02_rps409.83_lat.csv
7506,9969214,3103534.055444167,3650801.0,4784160.5,7099798.52,1613960.8528716178,500.0,407.32,24439,target_rps500.00_iter03_rps407.32_lat.csv
