rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_go_c3,3,1200.0,0.0,1200,1200,4779.333333333333,224.81177311994435,4523,4943,397338.6666666667,255181.43846356327,247374,691981,9920.893055555556,2205.9672334674815,8131.315,12385.506666666666,6615.666666666667,92.74337352788788,6535.0,6717.0,13307.416666666655,1253.0503594561994,11861.449999999999,14075.349999999997,107767.58666666666,62318.31011886418,51795.52,174918.87999999995,20.0,0.0,20.0,20.0,1200.0,4779.333333333333,397338.6666666667,9920.893055555556,6615.666666666667,13307.416666666655,107767.58666666666,20.0
40,60,fibonacci_go_c3,3,2399.3333333333335,0.5773502691896258,2399,2400,4143.333333333333,98.80452081424885,4078,4257,446721.6666666667,71616.18059023627,380740,522883,8895.72961123848,703.6649322970102,8413.987916666667,9703.246769487287,6097.333333333333,100.58495580022559,6024.0,6212.0,12950.049999999983,922.5664461164789,11901.149999999989,13635.699999999975,78477.52666666666,18558.589272941354,60381.539999999964,97466.48,39.986666666666665,0.01154700538379432,39.98,40.0,2399.3333333333335,4143.333333333333,446721.6666666667,8895.72961123848,6097.333333333333,12950.049999999983,78477.52666666666,39.986666666666665
60,60,fibonacci_go_c3,3,3748.3333333333335,1.5275252316519465,3747,3750,4026.0,70.2353187506115,3945,4070,552729.6666666666,201094.6790950306,390860,777844,11330.428964970795,1626.938611245579,10098.431163287087,13174.6645316253,6025.0,64.5832795698701,5951.0,6070.0,18957.816666666622,1411.4552741172388,17503.499999999953,20322.09999999998,151938.75666666622,38703.46206989069,118196.68999999907,194188.17999999996,62.473333333333336,0.02516611478423459,62.45,62.5,3748.3333333333335,4026.0,552729.6666666666,11330.428964970795,6025.0,18957.816666666622,151938.75666666622,62.473333333333336
80,60,fibonacci_go_c3,3,4983.666666666667,5.507570547286102,4978,4989,3915.3333333333335,135.87616911487214,3759,4005,875948.3333333334,451438.3260361634,507055,1379354,14598.4944492749,1965.5184534632601,12352.993986770896,16006.829248694256,6056.0,123.05791319537317,5974.0,6197.5,44411.14999999991,11683.285278657744,35349.0999999998,57597.14999999992,189320.61999999965,37125.836837446805,147641.23999999944,218846.49000000022,83.06333333333333,0.09018499505646095,82.97,83.15,4983.666666666667,3915.3333333333335,875948.3333333334,14598.4944492749,6056.0,44411.14999999991,189320.61999999965,83.06333333333333
100,60,fibonacci_go_c3,3,5984.333333333333,3.055050463303893,5981,5987,3807.0,80.16857239592083,3724,3884,681441.6666666666,242862.8899365511,509440,959260,20180.71450361802,3541.7563355868965,16114.619341907466,22593.486382623225,6065.666666666667,68.67556576638691,6000.0,6137.0,94028.76666666666,22913.457684586447,67751.29999999999,109841.0,266544.85333333304,51376.02670378171,207382.2400000002,299912.31999999966,99.73666666666668,0.05131601439446555,99.68,99.78,5984.333333333333,3807.0,681441.6666666666,20180.71450361802,6065.666666666667,94028.76666666666,266544.85333333304,99.73666666666668
120,60,fibonacci_go_c3,3,7437.333333333333,14.571661996262929,7421,7449,3647.6666666666665,76.70940837559193,3562,3710,1299864.3333333333,159720.41590333194,1132870,1451150,42822.25457322847,2154.828664281878,40480.65058617437,44721.72291582763,10876.666666666666,1758.3214533563917,9594.0,12881.0,164883.76666666655,8463.986775942645,155239.0,171074.69999999995,382540.5866666667,61862.98083888659,340030.20000000054,453511.75999999925,123.95333333333333,0.2441993720985635,123.68,124.15,7437.333333333333,3647.6666666666665,1299864.3333333333,42822.25457322847,10876.666666666666,164883.76666666655,382540.5866666667,123.95333333333333
140,60,fibonacci_go_c3,3,8468.333333333334,21.197484127446195,8449,8491,3561.0,146.3796433934719,3392,3648,1116861.0,156260.91764737593,953089,1264333,56612.187387409234,2958.221531256104,53384.07584501237,59193.47970173985,26243.666666666668,3181.7186131607136,22577.0,28277.0,199597.73333333308,10173.155031421207,188366.0,208193.39999999985,448349.3266666681,42881.586559623676,407090.24000000086,492687.44000000024,141.13666666666668,0.358375966456089,140.81,141.52,8468.333333333334,3561.0,1116861.0,56612.187387409234,26243.666666666668,199597.73333333308,448349.3266666681,141.13666666666668
160,60,fibonacci_go_c3,3,9816.666666666666,54.07710544521899,9761,9869,3547.6666666666665,49.54122862155655,3497,3596,978198.6666666666,166276.51835521858,812931,1145466,67838.90000981501,2757.0783289584265,65711.527404979,70953.73117843753,43651.333333333336,2169.6859987872285,41146.0,44908.0,207987.83333333337,15912.401576234135,195774.6999999999,225982.80000000022,432586.2599999995,74868.38262726615,346325.39999999997,480673.77999999886,163.60666666666665,0.9011844058422881,162.68,164.48,9816.666666666666,3547.6666666666665,978198.6666666666,67838.90000981501,43651.333333333336,207987.83333333337,432586.2599999995,163.60666666666665
180,60,fibonacci_go_c3,3,11640.0,57.15767664977295,11607,11706,3714.3333333333335,70.21633238309542,3658,3793,1397493.6666666667,290750.7313840041,1067620,1616500,89497.1091594515,5902.29687794864,83382.52149564918,95161.31144998707,59305.0,2852.006837298957,56012.0,60984.0,271365.28333333327,14115.131160773268,258889.69999999995,286686.3999999999,540442.8233333336,106401.05348142193,462177.1500000004,661594.2400000001,193.92666666666665,1.012933034969902,193.24,195.09,11640.0,3714.3333333333335,1397493.6666666667,89497.1091594515,59305.0,271365.28333333327,540442.8233333336,193.92666666666665
200,60,fibonacci_go_c3,3,11691.666666666666,78.65324744302255,11602,11749,3665.0,201.03979705520993,3542,3897,1141999.6666666667,412732.87137364445,775388,1589020,87729.30700930922,8966.198846667081,79966.12635752457,97543.22330262708,60128.5,3888.4593028601957,56485.5,64223.0,265966.0333333331,31725.195605399655,238248.04999999897,300568.0500000002,496514.7466666668,99184.9013962339,417628.97,607863.2700000001,194.86333333333334,1.3102035465275321,193.37,195.82,11691.666666666666,3665.0,1141999.6666666667,87729.30700930922,60128.5,265966.0333333331,496514.7466666668,194.86333333333334
220,60,fibonacci_go_c3,3,14288.666666666666,104.7011620438538,14202,14405,3636.3333333333335,19.655363983740756,3624,3659,1456223.3333333333,230547.55841329863,1215998,1675689,136516.614727161,10099.724115470624,127615.62251795521,147492.7280805276,90361.5,4509.011338419987,86755.5,95417.0,418993.633333333,48034.93774871933,382987.9999999994,473534.7999999997,768091.7333333333,105654.27560599029,648562.3799999997,849007.6799999996,238.14333333333335,1.7431676148131514,236.7,240.08,14288.666666666666,3636.3333333333335,1456223.3333333333,136516.614727161,90361.5,418993.633333333,768091.7333333333,238.14333333333335
240,60,fibonacci_go_c3,3,14403.0,21.702534414210707,14389,14428,3841.6666666666665,152.50355187120508,3703,4005,2059243.3333333333,774509.9558174403,1390929,2908068,137196.32932044772,8612.367848502348,127671.64688303565,144435.20002772388,94402.83333333333,4292.531721878516,90057.0,98640.0,407290.46666666656,33607.751509039364,374118.19999999984,441317.39999999997,729040.5066666655,104494.34810723562,653352.2399999965,848263.5900000003,240.04666666666665,0.35921210076128457,239.81,240.46,14403.0,3841.6666666666665,2059243.3333333333,137196.32932044772,94402.83333333333,407290.46666666656,729040.5066666655,240.04666666666665
260,60,fibonacci_go_c3,3,18483.333333333332,36.17089069035118,18460,18525,3961.3333333333335,235.7145165944035,3774,4226,1984687.0,526846.1531101845,1585576,2581860,209366.8409765289,11965.682427000582,195719.05214574898,218056.46607094503,158339.5,6890.191089512685,150390.0,162595.0,586340.6666666666,41942.92610981418,544966.6,628830.2,919847.3999999994,51839.78893042108,863646.4799999974,965793.2000000015,308.05,0.6082762530298295,307.65,308.75,18483.333333333332,3961.3333333333335,1984687.0,209366.8409765289,158339.5,586340.6666666666,919847.3999999994,308.05
280,60,fibonacci_go_c3,3,18615.333333333332,62.78003929063229,18566,18686,4148.0,48.4458460551573,4106,4201,1487002.6666666667,216551.47628296912,1303525,1725869,207535.75566446743,17268.737309756663,190187.7217381951,224724.08865668427,158149.83333333334,8011.83490739377,149009.0,163954.5,580114.5833333334,75480.18634107459,506091.7499999999,656972.25,871334.2266666647,71665.13969869268,814265.8299999988,951765.3499999935,310.25,1.0474731500138834,309.43,311.43,18615.333333333332,4148.0,1487002.6666666667,207535.75566446743,158149.83333333334,580114.5833333334,871334.2266666647,310.25
300,60,fibonacci_go_c3,3,18678.333333333332,64.63229326995393,18605,18727,3889.0,72.02083032012335,3843,3972,1944004.0,230574.3272092537,1746736,2197488,219397.2062462085,19661.547863216343,203588.66721845465,241413.31599208683,164520.66666666666,10487.442316090866,155801.0,176158.0,615393.2999999999,64501.640444797944,568095.5000000001,688868.3999999999,920974.7399999994,55924.98552695345,879962.4399999995,984679.239999999,311.2966666666667,1.075375903269808,310.08,312.12,18678.333333333332,3889.0,1944004.0,219397.2062462085,164520.66666666666,615393.2999999999,920974.7399999994,311.2966666666667
320,60,fibonacci_go_c3,3,18667.666666666668,27.098585448936873,18642,18696,3879.0,158.21820375671064,3767,4060,1818583.0,181687.10988675008,1656256,2014845,212270.95245166853,15639.507949482855,196034.3780873292,227235.73133290545,161896.83333333334,9010.74500711974,152135.0,169896.0,583871.5999999999,57640.61696184846,524864.7999999995,640041.25,906321.286666667,80477.78139557333,857419.14,999205.6,310.96,0.6025777958073113,310.31,311.5,18667.666666666668,3879.0,1818583.0,212270.95245166853,161896.83333333334,583871.5999999999,906321.286666667,310.96
340,60,fibonacci_go_c3,3,24796.0,532.8254873783724,24194,25207,6554.0,1399.4456045163026,4962,7590,7709137.333333333,1883370.8636289171,6061323,9762116,1913529.9189968046,726310.0541387611,1397365.5869852323,2744069.141481359,1890207.3333333333,725699.766942455,1297416.0,2699525.0,3510189.0833333335,1204402.8381004492,2700455.099999999,4894256.95,4120276.7899999996,1041406.6956578611,3268841.7599999993,5281400.11,413.2633333333333,8.879737233349488,403.23,420.11,24796.0,6554.0,7709137.333333333,1913529.9189968046,1890207.3333333333,3510189.0833333335,4120276.7899999996,413.2633333333333
360,60,fibonacci_go_c3,3,24253.333333333332,469.1847539438311,23735,24649,7212.333333333333,575.5000724008064,6570,7681,11695565.0,1837146.2848200195,9861413,13535691,2831326.583353127,723973.7196224056,2005308.069698568,3355727.07874447,2958741.0,998441.534584274,1856220.0,3801928.0,5035229.416666667,1062054.960586756,3952823.1999999997,6075690.3,6082975.21,1284275.0132818313,4746661.760000001,7307964.119999998,404.22333333333336,7.823428489692572,395.58,410.82,24253.333333333332,7212.333333333333,11695565.0,2831326.583353127,2958741.0,5035229.416666667,6082975.21,404.22333333333336
380,60,fibonacci_go_c3,3,23680.0,719.4108700874626,22988,24424,6316.333333333333,1514.6066596094622,4713,7723,14938521.666666666,3837605.0222731796,11225496,18889621,3216856.556905666,512550.52154945524,2830451.76314281,3798294.1127544804,3155375.3333333335,276936.84392715484,2877783.0,3431652.0,5958881.55,1498733.8391816614,4560313.5,7540893.55,7539452.026666668,1789721.9139535057,5521919.350000002,8935872.789999995,394.66333333333336,11.98833738820081,383.13,407.06,23680.0,6316.333333333333,14938521.666666666,3216856.556905666,3155375.3333333335,5958881.55,7539452.026666668,394.66333333333336
400,60,fibonacci_go_c3,3,24264.0,340.6068114409928,23953,24628,8669.666666666666,3776.5732262639017,5317,12761,10750554.666666666,2436279.05859701,8118288,12926243,2463931.814546039,397966.7217999343,2016631.4870878675,2778792.309115691,2425036.5,257938.48897993102,2186226.5,2698583.0,4343345.216666666,800925.0582369665,3440189.549999997,4967298.6,5046906.840000008,573283.2169947511,4387193.679999998,5424066.24,404.40333333333336,5.676780190683217,399.22,410.47,24264.0,8669.666666666666,10750554.666666666,2463931.814546039,2425036.5,4343345.216666666,5046906.840000008,404.40333333333336
420,60,fibonacci_go_c3,3,23889.666666666668,236.2230584285398,23637,24105,5857.666666666667,1063.5809011698796,5206,7085,14282863.0,3527124.7203498487,10979757,17997842,2941094.827035703,275396.3127626247,2736649.0637136693,3254255.084422319,2934501.0,517433.7983056383,2537964.0,3519818.0,5529921.066666667,62375.825445866765,5465299.6000000015,5589778.0,6657201.546666667,863887.5412185426,5982733.000000005,7630926.839999997,398.1566666666667,3.936004742544573,393.95,401.75,23889.666666666668,5857.666666666667,14282863.0,2941094.827035703,2934501.0,5529921.066666667,6657201.546666667,398.1566666666667
440,60,fibonacci_go_c3,3,24128.333333333332,345.9340014126009,23798,24488,10753.333333333334,7135.396298267766,4667,18606,14234875.666666666,3273960.574652714,10471652,16428623,3029335.9000436217,646099.186436774,2314904.1610176414,3572655.5750483233,3173629.1666666665,805299.8015497603,2252122.0,3742207.5,5335325.366666666,1040425.4004179736,4173798.05,6181844.05,6543356.043333315,1765912.2179995675,4581639.820000003,8006083.489999944,402.0933333333334,5.785795825410143,396.57,408.11,24128.333333333332,10753.333333333334,14234875.666666666,3029335.9000436217,3173629.1666666665,5335325.366666666,6543356.043333315,402.0933333333334
460,60,fibonacci_go_c3,3,24011.333333333332,250.01066643912083,23864,24300,7959.333333333333,1344.626466098795,6428,8947,11661122.333333334,341372.06554774416,11305555,11986262,2879115.0157731413,224491.98632870626,2653400.3289484708,3102363.989482065,2957036.3333333335,637322.0467129105,2238160.0,3452827.0,5338248.05,650280.4002517394,4753454.3,6038538.05,6247520.583333328,536720.6831177582,5638350.070000003,6650860.87,400.1766666666667,4.160052083007302,397.73,404.98,24011.333333333332,7959.333333333333,11661122.333333334,2879115.0157731413,2957036.3333333335,5338248.05,6247520.583333328,400.1766666666667
480,60,fibonacci_go_c3,3,25017.0,702.910378355591,24216,25531,5749.0,428.83563284783133,5379,6219,7005495.666666667,2936437.0684651723,4684296,10306583,2136252.221090915,1080297.2887268933,1208611.1968858677,3322328.802527255,2253237.8333333335,1343304.5735982899,1067825.0,3712295.5,3415082.7999999993,1666416.3391947427,2323759.6499999994,5333225.25,4207928.383333333,1953303.8455922073,2739596.25,6424793.499999996,416.94,11.732804438837292,403.57,425.52,25017.0,5749.0,7005495.666666667,2136252.221090915,2253237.8333333335,3415082.7999999993,4207928.383333333,416.94
500,60,fibonacci_go_c3,3,24421.666666666668,177.63539437097927,24236,24590,6696.333333333333,748.0176022884309,6031,7506,11011483.333333334,1824669.8413505752,9946845,13118391,2586098.0005904343,920364.1419616898,1523473.8215128102,3131286.124814326,2549361.5,1345757.716658816,1049333.0,3650801.0,4637182.566666666,898077.7240867998,3674681.9499999997,5452705.25,6482750.920000014,2188594.3204640476,4051873.640000004,8296580.600000037,407.02666666666664,2.960917650549111,403.93,409.83,24421.666666666668,6696.333333333333,11011483.333333334,2586098.0005904343,2549361.5,4637182.566666666,6482750.920000014,407.02666666666664
