timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T08:35:23.061979,1,1,3,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:25.391764,1,1,3,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:27.620192,1,1,3,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:29.825782,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:32.077783,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:34.320559,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:36.704913,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:38.949322,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:41.143612,1,1,4,43,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:43.390085,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:45.654073,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:47.847426,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:50.035630,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:52.221204,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:54.456916,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:56.670269,1,1,53,50,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:35:58.900993,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:01.093755,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:03.301808,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:05.490612,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:07.729766,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:09.957930,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:12.173782,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:14.385291,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:16.641995,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:18.839223,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:21.042594,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:23.253528,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:25.478735,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:27.672621,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:29.902657,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:32.129732,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:34.313737,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:36.581742,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:38.777732,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:40.984042,1,1,70,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:43.215343,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:45.429776,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:47.632889,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:49.837913,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:52.051905,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:54.253357,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:56.563597,1,1,63,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:36:58.801467,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:01.048728,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:03.311597,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:05.541924,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:07.810915,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:10.038199,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:12.257742,1,1,68,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:14.474732,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:16.789798,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:19.152989,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:21.374444,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:23.611499,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:25.813852,1,1,66,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:28.041428,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:30.264478,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:32.470954,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:34.694871,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:36.907571,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:39.109649,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:41.301754,1,1,72,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:43.509777,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:45.741781,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:47.992087,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:50.302716,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:52.583087,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:54.824566,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:57.065205,1,1,66,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:37:59.297735,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:01.572168,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:03.807635,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:06.029986,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:08.263447,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:10.520229,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:12.766147,1,1,71,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:14.957752,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:17.181779,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:19.384707,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:21.580869,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:23.797619,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:25.994427,1,1,70,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:28.197809,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:30.419351,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:32.641933,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:34.910493,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:37.105448,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:39.327584,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:41.562354,1,1,69,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:43.831954,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:46.097738,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:48.337916,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:50.583781,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:52.909763,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:55.107909,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:57.329748,1,1,50,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:38:59.540659,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:01.745773,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:04.001320,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:06.207786,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:08.438310,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:10.644835,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:12.894572,1,1,86,51,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:15.149754,1,1,95,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:17.401819,1,1,95,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:19.673851,1,1,95,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
2025-09-06T08:39:21.978686,1,1,95,52,"fibonacci-python-a1-00001-deployment-f94bbf486-5vzkc:Ready"
