min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
5275,555505,11593.23,7770.0,17468.99999999997,107323.00999999998,26139.265635829048,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5318,266319,7979.3966666666665,6899.0,10755.599999999999,19311.37,9478.665435562234,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5318,194930,8716.629166666668,7120.0,11883.049999999996,37525.109999999935,11514.3233209041,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4686,346131,9302.794914547729,6778.0,14939.099999999997,84899.07999999986,17166.703143050643,40.0,39.98,2399,target_rps40.00_iter01_rps39.98_lat.csv
4603,890863,12076.749166666666,6709.0,13847.549999999976,161916.58999999886,42819.320888516544,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
4856,1997443,20788.099166666667,6967.0,17194.899999999994,349838.40999998926,117959.67381504155,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
4587,563523,12366.801014957266,6738.0,19111.949999999986,178592.62000000008,33361.61758300211,60.0,62.4,3744,target_rps60.00_iter01_rps62.40_lat.csv
4135,1059653,13665.892809409248,6339.0,17116.0,181312.59999999966,55667.73464817539,60.0,62.35,3741,target_rps60.00_iter02_rps62.35_lat.csv
4624,513617,10986.7208,6637.0,17483.84999999999,128665.87999999971,26651.91632798251,60.0,62.5,3750,target_rps60.00_iter03_rps62.50_lat.csv
4573,609314,16613.205005005006,6641.0,59755.40000000007,249069.50000000012,43880.55746290457,80.0,83.25,4995,target_rps80.00_iter01_rps83.25_lat.csv
4459,340542,10446.522932104946,6613.0,19781.199999999953,107333.75999999998,19621.51526078212,80.0,83.22,4993,target_rps80.00_iter02_rps83.22_lat.csv
4361,714787,15850.443220508712,6589.0,47981.79999999991,224276.59999999995,47140.23542757359,80.0,83.22,4993,target_rps80.00_iter03_rps83.22_lat.csv
4383,505559,16804.98460251046,6728.0,71954.80000000003,191333.7800000001,34977.86239266581,100.0,99.58,5975,target_rps100.00_iter01_rps99.58_lat.csv
4024,1309019,16847.82065853251,6755.0,62269.399999999885,226922.76,44085.86759657451,100.0,99.72,5983,target_rps100.00_iter02_rps99.72_lat.csv
4310,845385,20473.05388618432,6839.0,85965.39999999997,271209.11999999825,52243.841436491304,100.0,99.28,5957,target_rps100.00_iter03_rps99.28_lat.csv
4230,1030259,56180.74454533135,20194.0,209586.4999999996,496130.060000002,94713.47323539792,120.0,122.98,7379,target_rps120.00_iter01_rps122.98_lat.csv
4181,908590,42354.2448266595,13387.5,167170.44999999998,373626.0200000002,69485.26770233481,120.0,124.03,7442,target_rps120.00_iter02_rps124.03_lat.csv
3800,1340180,37054.71764232009,8589.0,150669.39999999997,316220.50999999954,81253.69782466987,120.0,124.13,7448,target_rps120.00_iter03_rps124.13_lat.csv
4022,1288805,51833.10697893374,23235.0,175657.8,379110.1599999997,87546.61564911818,140.0,141.61,8497,target_rps140.00_iter01_rps141.61_lat.csv
4059,885406,59056.07813053228,33317.0,192125.1999999999,369987.00000000204,78102.74895436625,140.0,141.2,8473,target_rps140.00_iter02_rps141.20_lat.csv
4373,1108281,75143.5851798904,44317.5,245565.04999999978,551631.2099999997,101952.5413534079,140.0,139.9,8394,target_rps140.00_iter03_rps139.90_lat.csv
4174,1118773,75371.37091435664,52313.5,215684.09999999992,437301.04999999976,89416.71767275425,160.0,161.13,9668,target_rps160.00_iter01_rps161.13_lat.csv
4219,924094,73222.84559201729,51970.0,216566.0,374110.19999999955,77690.27580495422,160.0,162.01,9721,target_rps160.00_iter02_rps162.01_lat.csv
4253,1096328,84562.80833505261,55224.5,261969.8500000001,587689.0599999998,110022.29711872962,160.0,161.57,9694,target_rps160.00_iter03_rps161.57_lat.csv
4274,1053161,101046.35065046954,71282.0,292217.6999999999,605331.9800000001,110368.98533125206,180.0,193.45,11607,target_rps180.00_iter01_rps193.45_lat.csv
4400,784865,99863.81639146886,72223.0,298461.3,496064.4099999996,99838.39715468699,180.0,193.8,11628,target_rps180.00_iter02_rps193.80_lat.csv
4073,3845159,201809.93786441564,74436.0,1012529.5,2613237.600000002,451527.694111682,180.0,191.52,11491,target_rps180.00_iter03_rps191.52_lat.csv
4128,1362294,103631.42529528408,73276.0,295414.2000000001,602058.2400000008,113684.19322187867,200.0,193.31,11599,target_rps200.00_iter01_rps193.31_lat.csv
4191,866023,95814.36679206566,67957.5,285010.5,559814.6499999999,102903.89763537222,200.0,194.93,11696,target_rps200.00_iter02_rps194.93_lat.csv
4007,3518900,102301.27757146559,71068.0,304992.60000000003,567268.9199999993,114142.18197452543,200.0,192.98,11579,target_rps200.00_iter03_rps192.98_lat.csv
4366,959634,124150.3672429873,90758.0,350847.3999999999,559956.7999999995,112028.96252558571,220.0,232.31,13939,target_rps220.00_iter01_rps232.31_lat.csv
4182,1544287,132524.14566564572,99833.0,356822.29999999946,662118.0599999977,128229.3916524496,220.0,233.98,14039,target_rps220.00_iter02_rps233.98_lat.csv
4106,1605423,144033.93216474276,111859.0,391212.19999999995,627081.4900000001,133001.3250080124,220.0,233.81,14034,target_rps220.00_iter03_rps233.81_lat.csv
4497,1156544,128649.19456052128,99631.0,339607.3999999999,569040.1799999999,111321.36652891502,240.0,235.32,14119,target_rps240.00_iter01_rps235.32_lat.csv
4146,909377,115615.62546579484,86880.0,323940.7,546001.4600000002,105911.03110517176,240.0,237.04,14223,target_rps240.00_iter02_rps237.04_lat.csv
4351,1443001,140417.49329777528,103238.0,386086.3999999998,682241.4000000004,133599.18448312505,240.0,237.48,14249,target_rps240.00_iter03_rps237.48_lat.csv
4666,1734277,210009.41782134838,169845.0,516451.9999999999,777556.0199999947,163432.73539465124,260.0,304.27,18259,target_rps260.00_iter01_rps304.27_lat.csv
4275,1985685,198722.988288732,162215.0,477575.39999999997,716297.7599999999,151383.3293555179,260.0,304.55,18273,target_rps260.00_iter02_rps304.55_lat.csv
5171,1536518,203632.34771170185,170384.0,470200.0,699430.4400000009,143317.34734441363,260.0,304.08,18245,target_rps260.00_iter03_rps304.08_lat.csv
4645,1542388,191879.62451669117,161779.0,453210.0999999998,672322.3200000001,136979.6293884601,280.0,306.05,18363,target_rps280.00_iter01_rps306.05_lat.csv
5041,1153609,178842.0679931842,153169.0,430811.2,640380.8799999999,128660.41530080633,280.0,303.22,18193,target_rps280.00_iter02_rps303.22_lat.csv
4866,1841737,249013.00341936908,189012.5,653248.5500000014,961448.7799999997,202196.2325453024,280.0,302.2,18132,target_rps280.00_iter03_rps302.20_lat.csv
4806,1508599,189931.46733912293,158751.0,461407.5999999998,658958.62,137070.2374009361,300.0,308.87,18539,target_rps300.00_iter01_rps308.87_lat.csv
4313,1506788,193797.3599475008,163241.0,461352.0,721411.3500000013,147661.11115509828,300.0,304.77,18286,target_rps300.00_iter02_rps304.77_lat.csv
4212,1518243,185558.31805616984,154927.5,455524.44999999914,671937.3100000011,140210.4792646175,300.0,301.38,18088,target_rps300.00_iter03_rps301.38_lat.csv
4492,1376827,211063.20128042388,173831.0,506636.3999999999,730752.9599999997,153176.30587687233,320.0,301.98,18119,target_rps320.00_iter01_rps301.98_lat.csv
5439,1330713,227735.0009387079,183505.5,547886.5,793408.25,164910.4142626147,320.0,301.83,18110,target_rps320.00_iter02_rps301.83_lat.csv
4520,1231702,173620.35128303754,148398.0,433546.0,589453.24,125094.70039504053,320.0,303.32,18199,target_rps320.00_iter03_rps303.32_lat.csv
9369,16121089,4383000.708348262,4212228.5,8359011.849999999,8676626.79,2635073.659739608,340.0,372.13,22328,target_rps340.00_iter01_rps372.13_lat.csv
8710,18250330,5116078.453910807,4598001.0,9600506.799999999,10021985.399999999,2970052.124941415,340.0,362.88,21773,target_rps340.00_iter02_rps362.88_lat.csv
6593,17454433,4339714.048775015,4526785.5,8634469.75,8901764.250000002,2576358.099215217,340.0,371.42,22286,target_rps340.00_iter03_rps371.42_lat.csv
4835,334179518,13398209.711391512,2486136.0,94450861.59999996,272583469.88,46127303.88304423,360.0,350.6,25519,target_rps360.00_iter01_rps350.60_lat.csv
50853,20565663,6166402.936269733,5851431.0,11050085.0,11580682.820000002,3242178.220756449,360.0,341.23,20524,target_rps360.00_iter02_rps341.23_lat.csv
8383,16080272,4194026.947652774,4153215.0,8259781.5,9029456.5,2548903.910903913,360.0,367.1,22026,target_rps360.00_iter03_rps367.10_lat.csv
8691,19271746,5756010.997247236,5366703.0,10383178.4,10669873.68,3114029.041698897,380.0,357.22,21433,target_rps380.00_iter01_rps357.22_lat.csv
7916,17678702,5140510.550572878,4992586.0,9277015.25,9563289.45,2878165.832183322,380.0,354.93,21296,target_rps380.00_iter02_rps354.93_lat.csv
9256,19681927,5009128.184917307,5021389.0,9402238.700000001,9698470.739999998,2881388.308557053,380.0,361.78,21707,target_rps380.00_iter03_rps361.78_lat.csv
17608,23911066,5528412.623128159,6206526.0,10175511.6,10702852.799999999,3002154.0549593735,400.0,352.81,21169,target_rps400.00_iter01_rps352.81_lat.csv
9257,17338348,5188723.2918099845,5530762.5,8801313.5,9078990.33,2829727.149250372,400.0,358.57,21514,target_rps400.00_iter02_rps358.57_lat.csv
2283,12962934,3591997.154683108,2917359.0,7034853.55,7400683.84,2238637.850120603,400.0,356.37,22058,target_rps400.00_iter03_rps356.37_lat.csv
