min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4117,28742,6133.318333333334,5554.5,9512.249999999993,15728.729999999996,2118.9362776317485,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
3627,26021,6160.345,5634.5,9607.15,15543.319999999998,2161.1091733895196,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
3615,32300,5897.23,5439.0,8666.599999999999,15411.419999999998,1848.2368937539727,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
3524,29768,5608.170833333334,5178.0,8264.249999999998,15132.929999999978,1952.8075722275623,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
3461,52688,5739.9454166666665,5238.0,8639.15,15912.239999999994,2190.6003012729925,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
3399,37975,5646.505833333334,5135.5,8584.699999999997,16043.319999999992,2149.178025618005,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
3403,42167,5882.451414842499,5181.5,9720.25,18385.650000000027,2846.6417780633124,62.43333333333333,62.43333333333333,3746,target_rps60.00_iter01_rps62.43_lat.csv
3294,50669,6237.842582710779,5420.0,11266.099999999995,18078.249999999993,2928.823499919887,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter02_rps62.47_lat.csv
3166,33573,5646.176721836626,4953.0,9997.0,17184.75000000001,2603.3649954989305,62.43333333333333,62.43333333333333,3746,target_rps60.00_iter03_rps62.43_lat.csv
3252,34700,5606.90612489992,4988.5,9414.25,16677.600000000013,2288.086193773877,83.26666666666667,83.26666666666667,4996,target_rps80.00_iter01_rps83.27_lat.csv
3107,90383,5980.059614612605,5044.0,11067.099999999993,21551.14,3531.7472469697227,83.03333333333333,83.03333333333333,4982,target_rps80.00_iter02_rps83.03_lat.csv
3238,48544,5572.595190380762,4866.0,9523.0,16990.08999999996,2688.5865804280565,83.16666666666667,83.16666666666667,4990,target_rps80.00_iter03_rps83.17_lat.csv
3163,70939,5580.425752508361,4893.5,9642.300000000001,16605.800000000007,2587.0166375477465,99.66666666666667,99.66666666666667,5980,target_rps100.00_iter01_rps99.66_lat.csv
3110,54182,5866.366045965442,4983.0,11018.0,20475.399999999947,3189.4289655362436,99.35,99.35,5961,target_rps100.00_iter02_rps99.35_lat.csv
3248,50454,5490.401973904316,4809.5,9295.3,16854.719999999972,2570.333320582906,99.63333333333334,99.63333333333334,5978,target_rps100.00_iter03_rps99.63_lat.csv
3068,27275,5188.423849036402,4637.0,8381.0,14983.629999999997,2043.1653793777853,124.53333333333333,124.53333333333333,7472,target_rps120.00_iter01_rps124.53_lat.csv
2999,70398,5606.775466380352,4882.0,9825.5,17196.5,2701.58511028005,124.18333333333334,124.18333333333334,7451,target_rps120.00_iter02_rps124.18_lat.csv
2977,32559,5574.9599088227405,4815.5,10036.499999999996,18029.54000000005,2629.477521652327,124.3,124.3,7458,target_rps120.00_iter03_rps124.30_lat.csv
3049,38098,5511.6021897810215,4703.5,10315.349999999999,18253.89999999998,2749.2226285039783,141.56666666666666,141.56666666666666,8494,target_rps140.00_iter01_rps141.56_lat.csv
2875,55883,5709.166116870877,4868.5,10563.849999999997,18728.549999999974,2971.49613770437,141.46666666666667,141.46666666666667,8488,target_rps140.00_iter02_rps141.44_lat.csv
3054,81617,5940.990902646503,4951.0,11776.499999999984,21167.650000000038,3582.3770254133356,141.06666666666666,141.06666666666666,8464,target_rps140.00_iter03_rps141.06_lat.csv
3012,46009,5702.69275215408,4812.0,10845.799999999992,18583.48000000004,2932.874654714514,164.41666666666666,164.41666666666666,9865,target_rps160.00_iter01_rps164.42_lat.csv
2979,36256,5511.988091633868,4685.0,10118.000000000004,17929.68,2743.6027791883816,165.15,165.15,9909,target_rps160.00_iter02_rps165.15_lat.csv
2972,44682,5625.144610080113,4716.0,10743.0,18231.399999999987,2965.0925665107807,164.35,164.35,9861,target_rps160.00_iter03_rps164.35_lat.csv
2787,41976,5693.8938196038425,4709.0,11538.399999999998,19191.899999999958,3072.178880353149,196.05,196.05,11763,target_rps180.00_iter01_rps196.05_lat.csv
2964,70033,5707.558930844293,4670.0,11576.599999999999,20018.159999999978,3368.501809661158,196.41666666666666,196.41666666666666,11785,target_rps180.00_iter02_rps196.41_lat.csv
2801,77226,5984.256425531915,4872.0,11990.649999999998,21676.240000000005,3696.743253907387,195.83333333333334,195.83333333333334,11750,target_rps180.00_iter03_rps195.83_lat.csv
2852,49512,5555.294417105039,4699.5,10530.0,17477.15,2829.1270271322473,196.43333333333334,196.43333333333334,11786,target_rps200.00_iter01_rps196.43_lat.csv
2856,54123,5594.448208524367,4676.0,10969.15,18432.709999999966,2991.0224956148077,196.3,196.3,11778,target_rps200.00_iter02_rps196.30_lat.csv
2890,56051,5899.527403107393,4822.0,12196.35,21695.520000000077,3444.4204535289205,195.23333333333332,195.23333333333332,11714,target_rps200.00_iter03_rps195.23_lat.csv
2808,79004,6066.014382576536,4965.0,12267.0,20706.0,3521.0454014481193,243.35,243.35,14601,target_rps220.00_iter01_rps243.35_lat.csv
2784,79794,5677.64463091827,4769.5,10839.599999999999,18965.010000000002,3051.262871465636,244.3,244.3,14658,target_rps220.00_iter02_rps244.30_lat.csv
2842,54725,6062.3312807881775,5012.0,12172.25,20595.850000000013,3383.6161084473583,243.6,243.6,14616,target_rps220.00_iter03_rps243.60_lat.csv
2750,85955,6434.730393853395,5171.0,13880.999999999989,23208.859999999993,3959.1417799164374,240.78333333333333,240.78333333333333,14447,target_rps240.00_iter01_rps240.78_lat.csv
2825,66615,5945.557548271834,4852.0,12092.0,19918.839999999986,3444.01411706038,242.55,242.55,14553,target_rps240.00_iter02_rps242.55_lat.csv
