rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_c4,3,1200.0,0.0,1200,1200,5941.0,221.11309323511352,5730,6171,455938.3333333333,365939.685858658,232126,878236,11702.062777777777,3658.631597191535,9377.315,15919.309166666666,7940.5,251.1538373188831,7767.0,8228.5,14234.349999999991,1628.9815061872198,12955.199999999997,16068.249999999985,124997.18666666653,142286.93199139962,31912.089999999997,288787.0999999996,20.0,0.0,20.0,20.0,1200.0,5941.0,455938.3333333333,11702.062777777777,7940.5,14234.349999999991,124997.18666666653,20.0
40,60,fibonacci_nodejs_c4,3,2399.6666666666665,0.5773502691896258,2399,2400,5152.0,156.36815532582074,4973,5262,445461.3333333333,146731.8986803256,297780,591225,9608.169650085683,625.6477004620328,8987.480616923718,10238.660833333333,7395.5,123.84567008983399,7323.0,7538.5,14541.533333333324,1149.2133182457094,13216.5,15266.549999999976,59731.24333333166,13876.239716521693,44685.91999999997,72026.60999999518,39.99333333333333,0.01154700538379432,39.98,40.0,2399.6666666666665,5152.0,445461.3333333333,9608.169650085683,7395.5,14541.533333333324,59731.24333333166,39.99333333333333
60,60,fibonacci_nodejs_c4,3,3746.3333333333335,1.5275252316519465,3745,3748,5034.666666666667,69.81642595645621,4979,5113,461667.0,93593.80327243893,391613,567962,9828.945221965696,1038.7270613331648,8899.293457943926,10950.097704217833,7049.5,141.13025898084365,6912.0,7194.0,15019.449999999995,1840.6677884670066,13659.599999999988,17114.0,75614.41000000016,31130.793886602583,49593.11999999998,110102.85000000085,62.44,0.02645751311064467,62.42,62.47,3746.3333333333335,5034.666666666667,461667.0,9828.945221965696,7049.5,15019.449999999995,75614.41000000016,62.44
80,60,fibonacci_nodejs_c4,3,4989.0,3.605551275463989,4985,4992,4514.666666666667,146.50711018013197,4369,4662,645548.6666666666,192470.2224665762,495796,862641,10084.31010387177,762.129432698839,9275.05035105316,10788.381563126253,6710.5,237.25039515246334,6473.0,6947.5,15566.916666666666,516.7861654817431,15079.550000000007,16108.799999999988,90616.53999999996,16721.95395423598,77655.03999999982,109491.77999999945,83.14999999999999,0.062449979983986346,83.08,83.2,4989.0,4514.666666666667,645548.6666666666,10084.31010387177,6710.5,15566.916666666666,90616.53999999996,83.14999999999999
100,60,fibonacci_nodejs_c4,3,5970.333333333333,8.504900548115383,5962,5979,4423.0,55.054518434003214,4377,4484,473131.0,96513.02593950725,392171,579935,10556.49098756422,454.58462638516005,10083.662318113396,10990.318517276082,6703.333333333333,123.61769021193258,6628.0,6846.0,18380.13333333332,358.41754398093036,17994.35,18702.799999999963,111693.85333333339,18433.857757337035,91143.52000000002,126772.1400000001,99.50333333333333,0.14502873278538375,99.36,99.65,5970.333333333333,4423.0,473131.0,10556.49098756422,6703.333333333333,18380.13333333332,111693.85333333339,99.50333333333333
120,60,fibonacci_nodejs_c4,3,7446.666666666667,15.01110699893027,7438,7464,4388.666666666667,197.88969991723502,4165,4541,996741.3333333334,61526.11609173241,930654,1052364,13239.573386451737,210.26180770225886,13043.121134713632,13461.350766335036,6641.333333333333,77.42308010750628,6579.0,6728.0,27491.86666666661,3435.864034465481,25242.29999999997,31446.79999999996,161402.00000000006,16667.189250836404,142473.2800000002,173878.48000000007,124.10666666666667,0.25423086620891394,123.95,124.4,7446.666666666667,4388.666666666667,996741.3333333334,13239.573386451737,6641.333333333333,27491.86666666661,161402.00000000006,124.10666666666667
140,60,fibonacci_nodejs_c4,3,8461.0,18.35755975068582,8448,8482,4244.0,87.78952101475437,4143,4302,1087285.6666666667,376454.6494457644,652645,1310413,17999.308210563042,1531.050209927754,16241.900377269512,19044.604521780304,6780.333333333333,50.73788853838256,6727.0,6828.0,59873.999999999876,3643.9721723005837,56536.199999999684,63761.64999999999,252448.4433333328,41939.58003312098,208920.27000000008,292594.63999999827,141.00666666666666,0.2993882651897506,140.8,141.35,8461.0,4244.0,1087285.6666666667,17999.308210563042,6780.333333333333,59873.999999999876,252448.4433333328,141.00666666666666
160,60,fibonacci_nodejs_c4,3,9859.666666666666,28.290163190291665,9836,9891,4202.666666666667,57.72636601530824,4138,4249,1099648.3333333333,374335.2788842287,675693,1384587,18580.610806448134,4160.269521931978,13780.941057527045,21154.2853227771,7028.166666666667,259.1072815135332,6732.0,7213.0,68248.41666666658,19639.75739147078,45669.0,81367.75,239757.92333333322,74168.7102392213,156973.00000000032,300150.1199999994,164.32666666666668,0.47289886163251554,163.93,164.85,9859.666666666666,4202.666666666667,1099648.3333333333,18580.610806448134,7028.166666666667,68248.41666666658,239757.92333333322,164.32666666666668
180,60,fibonacci_nodejs_c4,3,11721.333333333334,10.598742063723098,11710,11731,4156.0,75.31932023060219,4077,4227,804890.6666666666,213131.90992982103,607221,1030691,30875.774697732908,3562.260485297772,27003.99316823228,34014.4458272952,9242.833333333334,745.1517183321349,8382.5,9684.0,128660.34999999993,15296.861721362999,113667.94999999997,144244.5,318255.1033333337,44881.72798837061,281204.30999999994,368162.0000000011,195.35333333333332,0.18147543451755552,195.16,195.52,11721.333333333334,4156.0,804890.6666666666,30875.774697732908,9242.833333333334,128660.34999999993,318255.1033333337,195.35333333333332
200,60,fibonacci_nodejs_c4,3,11647.666666666666,25.32455988429677,11619,11667,4146.333333333333,118.44970803397251,4040,4274,911562.0,471939.053714566,574667,1450958,30487.72769961422,4703.145511614459,25525.380217708065,34879.63645752647,9184.666666666666,321.6773746058826,8857.0,9500.0,130619.13333333311,25567.338158739643,101804.49999999958,150592.10000000006,305673.82000000024,72469.79498122215,235796.50000000038,380484.04,194.12666666666667,0.4214656965084194,193.65,194.45,11647.666666666666,4146.333333333333,911562.0,30487.72769961422,9184.666666666666,130619.13333333311,305673.82000000024,194.12666666666667
220,60,fibonacci_nodejs_c4,3,14269.333333333334,87.36894948054105,14196,14366,4215.333333333333,52.214301999867175,4178,4275,1069061.3333333333,466894.33062560664,680185,1586875,53300.62685834502,2297.7074531682338,50785.725556494785,55290.13838229152,30262.666666666668,1422.4753366344646,29191.0,31876.5,175214.91666666666,6297.222266272116,170177.75,182275.0,358983.8833333335,29458.419147432476,339731.1499999992,392895.99999999965,237.80333333333337,1.4617227279252907,236.6,239.43,14269.333333333334,4215.333333333333,1069061.3333333333,53300.62685834502,30262.666666666668,175214.91666666666,358983.8833333335,237.80333333333337
240,60,fibonacci_nodejs_c4,3,14200.0,122.38872497088937,14070,14313,4101.666666666667,75.48068185524912,4015,4153,1243098.0,529483.3035129625,909168,1853595,55299.747184896805,2464.8004095648553,52951.55271857635,57866.58564321251,29885.333333333332,1239.9461009791246,28789.0,31231.0,184089.1333333332,14085.793859535795,172597.99999999962,199803.3999999999,413101.87666666665,19226.196002445,396257.9600000001,434048.14999999997,236.66333333333333,2.0451242831019663,234.49,238.55,14200.0,4101.666666666667,1243098.0,55299.747184896805,29885.333333333332,184089.1333333332,413101.87666666665,236.66333333333333
260,60,fibonacci_nodejs_c4,3,18364.333333333332,36.90979996333404,18323,18394,4084.0,35.0,4044,4109,1039485.0,119148.65861183667,903682,1126480,75973.63161676633,4720.454654433542,73020.74578666956,81417.8246626034,53290.0,1864.3425114500822,51721.0,55351.0,222280.86666666635,22528.614227318732,207835.09999999902,248239.5,444664.5599999996,37955.85326330091,417842.0399999992,488093.5,306.04999999999995,0.6486139067272626,305.32,306.56,18364.333333333332,4084.0,1039485.0,75973.63161676633,53290.0,222280.86666666635,444664.5599999996,306.04999999999995
280,60,fibonacci_nodejs_c4,3,18406.0,75.07995737878386,18329,18479,4154.333333333333,181.1555501035873,3969,4331,1632682.6666666667,313775.0843794538,1295086,1915394,73527.05268259549,5354.879197013437,68036.24356328082,78734.77172786294,51862.0,2377.256191494724,50200.0,54585.0,211603.2833333332,23639.2187799392,190606.54999999993,237206.7999999998,434153.59333333356,67330.34036211732,358391.17999999993,487148.28000000026,306.74333333333334,1.282198632557894,305.42,307.98,18406.0,4154.333333333333,1632682.6666666667,73527.05268259549,51862.0,211603.2833333332,434153.59333333356,306.74333333333334
