timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T23:52:38.837011,8,7,7,262,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:41.135920,8,7,7,262,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:43.625540,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:45.885748,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:48.175175,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:50.429789,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:52.697784,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:54.965755,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:57.246143,8,7,11,267,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:52:59.502286,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:53:01.844433,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:53:04.106025,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:53:06.473860,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:53:08.766760,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
2025-09-06T23:53:11.088780,8,7,74,285,"fibonacci-nodejs-c4-00001-deployment-6459855f4-2jzhl:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-4hl6n:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-6q9rn:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-b42gw:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mkrb9:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-mtwm2:Ready|fibonacci-nodejs-c4-00001-deployment-6459855f4-sb7jd:Pending|fibonacci-nodejs-c4-00001-deployment-6459855f4-zsrjw:Ready"
