min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
5602,244245,9390.384166666667,7028.0,12945.249999999998,42181.299999999595,16810.793246450805,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5255,101792,8173.919166666667,7077.5,10990.24999999999,19521.5,7335.5115361938215,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5395,253958,8702.688333333334,7136.5,12208.65,29604.709999999966,11716.155356651652,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4858,288940,9032.505,7007.5,14168.84999999999,40857.75999999965,13775.890203962923,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
4853,262295,8153.252083333334,6638.5,11590.699999999997,33231.749999999294,10910.575239083593,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
5037,444517,8763.687083333334,6817.0,12651.449999999997,43463.759999999864,16929.46886839139,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
4819,801938,9874.930481283422,7102.0,15749.699999999957,54217.02000000024,24519.527841204344,60.0,62.33,3740,target_rps60.00_iter01_rps62.33_lat.csv
4552,586702,9254.44370330843,6965.0,14015.599999999999,59367.569999999425,18166.05718577718,60.0,62.47,3748,target_rps60.00_iter02_rps62.47_lat.csv
4580,415843,10045.991993594876,6745.0,14191.199999999999,93900.73999999995,23085.260216056995,60.0,62.45,3747,target_rps60.00_iter03_rps62.45_lat.csv
4026,798481,8928.95875875876,5969.0,14975.500000000015,75641.16000000031,22089.052452483094,80.0,83.25,4995,target_rps80.00_iter01_rps83.25_lat.csv
3863,400174,9252.099959935897,5878.0,16289.199999999993,87458.11000000004,20863.69522500103,80.0,83.2,4992,target_rps80.00_iter02_rps83.20_lat.csv
4124,590375,10875.732558139534,6100.0,18975.84999999997,132365.7900000005,28568.984868511656,80.0,83.13,4988,target_rps80.00_iter03_rps83.13_lat.csv
3693,386440,10843.747944285955,6117.0,20202.1,138403.60000000012,24655.80071868713,100.0,99.32,5959,target_rps100.00_iter01_rps99.32_lat.csv
3919,470164,9939.829623430962,5906.0,16901.200000000004,117571.66000000009,23829.21893535077,100.0,99.58,5975,target_rps100.00_iter02_rps99.58_lat.csv
3685,628172,11622.148946840522,6067.0,19961.449999999993,148327.79999999976,31341.73984166518,100.0,99.7,5982,target_rps100.00_iter03_rps99.70_lat.csv
3746,677424,11070.258840930483,5888.0,21449.399999999998,132514.36000000057,30300.018181712683,120.0,123.95,7437,target_rps120.00_iter01_rps123.95_lat.csv
3646,639289,8819.280685316557,5602.0,16058.5,90590.00000000012,18473.203447977226,120.0,124.52,7471,target_rps120.00_iter02_rps124.52_lat.csv
3883,614794,13163.98833310983,5887.0,33953.599999999984,195156.31999999942,36349.73062457287,120.0,124.28,7457,target_rps120.00_iter03_rps124.28_lat.csv
3778,977653,14763.848038638238,6036.0,51364.79999999995,205303.92000000062,38787.36676597464,140.0,141.48,8489,target_rps140.00_iter01_rps141.48_lat.csv
3673,577012,12057.509676658014,5816.0,28780.24999999971,159170.4700000002,30565.957341987592,140.0,141.22,8474,target_rps140.00_iter02_rps141.22_lat.csv
3728,634654,12257.952834627147,5800.5,36215.79999999999,160027.41999999998,31674.835640133355,140.0,141.7,8502,target_rps140.00_iter03_rps141.70_lat.csv
3643,963336,15020.612110796603,5850.0,52203.34999999991,194491.72000000015,46436.6338279814,160.0,164.85,9892,target_rps160.00_iter01_rps164.85_lat.csv
3585,687407,14748.328415521422,5783.0,47353.25,231897.44999999832,42593.41213403963,160.0,164.91,9896,target_rps160.00_iter02_rps164.91_lat.csv
3751,1358351,24034.4857171799,6284.0,94403.54999999987,423041.13999999495,79973.33755931545,160.0,164.53,9872,target_rps160.00_iter03_rps164.53_lat.csv
3747,609941,22033.92421159715,6759.0,97510.75,226155.6999999981,44505.550845917285,180.0,196.6,11796,target_rps180.00_iter01_rps196.60_lat.csv
3621,1025644,33753.07503190132,7679.0,148450.19999999995,398794.9199999992,76769.18767270274,180.0,195.91,11755,target_rps180.00_iter02_rps195.91_lat.csv
3682,704375,24288.561272217026,6948.0,104765.40000000002,273414.98000000004,52173.21121640379,180.0,195.98,11759,target_rps180.00_iter03_rps195.98_lat.csv
3662,1180368,25395.897165233677,7129.0,108066.69999999978,296265.07999999996,59153.655160700015,200.0,195.78,11747,target_rps200.00_iter01_rps195.78_lat.csv
3674,874808,27484.026999316473,7758.5,115141.10000000002,296347.6399999995,59876.4762818726,200.0,195.06,11704,target_rps200.00_iter02_rps195.06_lat.csv
3661,1124582,25478.282020751827,7131.0,98838.84999999992,302212.75000000035,69294.39641498066,200.0,195.96,11758,target_rps200.00_iter03_rps195.96_lat.csv
3758,1196534,46636.915631721364,22431.0,157029.59999999998,364869.64,73482.18177516636,220.0,240.22,14413,target_rps220.00_iter01_rps240.22_lat.csv
3765,1179513,50594.37955598589,23048.0,182208.09999999992,409471.0400000001,80772.97591777628,220.0,240.97,14459,target_rps220.00_iter02_rps240.97_lat.csv
3596,1468407,45192.94249445061,18351.5,163299.0,396454.35000000097,77075.11022104687,220.0,240.27,14416,target_rps220.00_iter03_rps240.27_lat.csv
3316,1716558,44468.808282954626,18635.0,155804.0,326381.1000000003,84697.17841162374,240.0,239.85,14391,target_rps240.00_iter01_rps239.85_lat.csv
3577,1647535,46723.363497677,22445.0,153434.0,344517.9999999991,84084.59728521247,240.0,240.32,14421,target_rps240.00_iter02_rps240.32_lat.csv
3599,1266964,48006.45984690327,22491.5,164026.0499999999,368549.4799999995,82714.68533469428,240.0,239.5,14370,target_rps240.00_iter03_rps239.50_lat.csv
3661,944805,76767.66925541736,49851.0,253237.9999999999,496571.96000000066,95028.6419260678,260.0,306.67,18413,target_rps260.00_iter01_rps306.67_lat.csv
3701,965939,62559.623811558595,43608.0,181748.70000000007,371545.0800000005,73939.99024083835,260.0,312.02,18722,target_rps260.00_iter02_rps312.02_lat.csv
3582,1298546,68165.20843166702,45337.5,207429.7499999999,438606.2599999997,85932.0841093601,260.0,310.73,18644,target_rps260.00_iter03_rps310.73_lat.csv
3668,1782514,67684.03269872002,45807.0,199351.75,411465.4199999993,88975.3294407593,280.0,309.9,18594,target_rps280.00_iter01_rps309.90_lat.csv
3528,1074077,67386.4553638814,45826.5,199703.3499999999,441797.92999999993,81682.12600716235,280.0,309.17,18550,target_rps280.00_iter02_rps309.17_lat.csv
3705,1337818,73539.22461488392,49887.0,223335.75,426655.300000001,88233.49737992109,280.0,307.27,18436,target_rps280.00_iter03_rps307.27_lat.csv
3466,1151422,71818.69896025128,48564.0,221277.0,445546.59999999934,86780.95132466452,300.0,307.77,18466,target_rps300.00_iter01_rps307.77_lat.csv
3621,869817,58451.8985646958,42193.0,172389.2,297858.05000000127,62706.18925419637,300.0,311.2,18672,target_rps300.00_iter02_rps311.20_lat.csv
3781,1522759,77416.39356070942,50612.0,240859.59999999995,512603.5599999962,102535.31151655075,300.0,305.41,18325,target_rps300.00_iter03_rps305.41_lat.csv
3575,948228,64304.19955975518,45003.0,187768.5,373831.25,75284.9764972488,320.0,310.43,18626,target_rps320.00_iter01_rps310.43_lat.csv
3520,1202363,71947.40993449782,48323.0,217533.8499999999,444810.4400000003,88620.04019787573,320.0,305.35,18320,target_rps320.00_iter02_rps305.35_lat.csv
3713,979987,70453.89363656007,48715.5,212582.85000000018,393877.3099999998,78251.9448562751,320.0,308.53,18512,target_rps320.00_iter03_rps308.53_lat.csv
3647,1423082,111993.88028462208,76461.0,339401.0,605801.3999999996,121754.90642540711,340.0,440.35,26421,target_rps340.00_iter01_rps440.35_lat.csv
3774,1660983,104614.05392527605,75527.5,296943.24999999994,492548.69,100679.69927088213,340.0,440.73,26444,target_rps340.00_iter02_rps440.73_lat.csv
3951,1770068,114413.3348718526,77708.0,349002.3999999999,632669.6000000014,121686.1000015854,340.0,444.14,26649,target_rps340.00_iter03_rps444.14_lat.csv
3691,1135074,104678.8270866866,75135.0,297795.9999999999,535794.5299999997,103348.33497851252,360.0,434.87,26094,target_rps360.00_iter01_rps434.87_lat.csv
3588,1738557,108152.38553078957,76093.5,308683.3499999999,529517.5000000001,114836.70668332603,360.0,440.95,26470,target_rps360.00_iter02_rps440.95_lat.csv
3459,1895847,98612.1526567119,70854.5,282347.75,503448.65000000084,100533.38347849404,360.0,439.76,26386,target_rps360.00_iter03_rps439.76_lat.csv
3850,1305617,106216.27647506661,74489.0,315257.14999999997,521297.34,106290.8022630391,380.0,437.82,26270,target_rps380.00_iter01_rps437.82_lat.csv
3809,1371943,105067.28609422492,73237.0,311613.94999999984,555343.0600000012,107227.16131782853,380.0,438.65,26320,target_rps380.00_iter02_rps438.65_lat.csv
3692,1135188,102930.89284083992,73671.5,296328.95,490796.08000000095,101625.74284587843,380.0,438.13,26288,target_rps380.00_iter03_rps438.13_lat.csv
3209,1226675,94825.71387206156,69056.0,269685.49999999965,484040.8400000002,97134.45815293692,400.0,437.43,26247,target_rps400.00_iter01_rps437.43_lat.csv
3907,1254409,115332.2756162073,80764.0,340499.7999999998,540711.4599999994,110478.29570257112,400.0,434.78,26087,target_rps400.00_iter02_rps434.78_lat.csv
4003,1599679,109853.987906416,76166.0,330984.2999999995,588226.5599999973,115763.2201373988,400.0,442.35,26543,target_rps400.00_iter03_rps442.35_lat.csv
3849,2192741,105303.77630292547,73081.5,304668.09999999986,591580.09,114962.24621774469,420.0,443.25,26594,target_rps420.00_iter01_rps443.25_lat.csv
4134,1234327,101850.43931675157,73231.0,293455.5,506287.8999999992,98961.85242559949,420.0,444.93,26696,target_rps420.00_iter02_rps444.93_lat.csv
3806,1578130,110587.66301629406,77722.5,320576.0,560447.7600000001,114038.02076370938,420.0,439.8,26390,target_rps420.00_iter03_rps439.80_lat.csv
3697,1252519,100867.99703354377,73970.5,276684.84999999986,478150.18999999994,99578.1587127127,440.0,438.23,26294,target_rps440.00_iter01_rps438.23_lat.csv
3518,1127223,95256.33551149166,69586.5,270536.9499999995,480831.62999999966,95842.70798135929,440.0,443.8,26628,target_rps440.00_iter02_rps443.80_lat.csv
4217,1853615,103775.7863001215,75818.5,285766.75,532039.8000000018,103170.15064207111,440.0,438.88,26336,target_rps440.00_iter03_rps438.88_lat.csv
3681,1182795,105994.50825618742,75561.0,306823.9999999998,533137.68,105579.92906223996,460.0,440.95,26465,target_rps460.00_iter01_rps440.95_lat.csv
3272,935805,95080.00765897034,70193.5,263671.25,488253.0999999998,92836.01329035836,460.0,446.09,26766,target_rps460.00_iter02_rps446.09_lat.csv
3949,1214482,104102.18024263432,74074.5,300660.19999999995,520410.68000000017,105197.99231129626,460.0,442.34,26542,target_rps460.00_iter03_rps442.34_lat.csv
3995,1380707,118957.45666001731,80578.0,356308.6,661373.5199999999,125559.75650164204,480.0,442.82,26569,target_rps480.00_iter01_rps442.82_lat.csv
3779,1332278,113770.32725832013,79899.0,326952.99999999965,595663.9299999999,115776.43800139212,480.0,441.68,26502,target_rps480.00_iter02_rps441.68_lat.csv
3633,1375282,107248.61510344048,74120.0,321705.19999999943,599710.0799999993,113125.28960701133,480.0,442.28,26537,target_rps480.00_iter03_rps442.28_lat.csv
3440,2050757,104821.85682977518,75394.0,293685.9999999999,526299.9200000002,107040.41873356409,500.0,441.08,26465,target_rps500.00_iter01_rps441.08_lat.csv
3661,1509965,110815.69326635478,76316.5,328089.0499999997,606173.3999999994,116782.49959548592,500.0,434.63,26078,target_rps500.00_iter02_rps434.63_lat.csv
3933,1327804,116009.99878907137,79344.0,347285.5,638577.5,121149.45471808173,500.0,440.42,26426,target_rps500.00_iter03_rps440.42_lat.csv
5611,1331584,276535.7691915067,229562.5,650715.2499999999,865875.4599999997,191180.4366302823,520.0,653.07,39184,target_rps520.00_iter01_rps653.07_lat.csv
6972,1908230,333310.7338665555,289318.0,710397.9,916107.3,208112.2282906851,520.0,639.12,38383,target_rps520.00_iter02_rps639.12_lat.csv
5495,3182560,640384.7625734383,627556.0,1323538.7999999998,1760598.8000000012,420155.727516898,520.0,632.57,37957,target_rps520.00_iter03_rps632.57_lat.csv
7039,2362793,439239.67238050513,364191.0,970466.8,1230456.320000005,302785.3700102423,540.0,638.84,38328,target_rps540.00_iter01_rps638.84_lat.csv
7603,2234239,469158.4732345069,395678.0,1032068.5,1323405.3499999996,310999.18702145194,540.0,647.55,38856,target_rps540.00_iter02_rps647.55_lat.csv
6285,1351007,281318.66980227525,251152.0,596845.3999999999,778748.4800000001,170005.66318912775,540.0,643.14,38589,target_rps540.00_iter03_rps643.14_lat.csv
6250,2795368,468510.1695831925,394572.0,1171726.8999999997,1462654.3999999994,334421.47646602604,560.0,640.83,38459,target_rps560.00_iter01_rps640.83_lat.csv
11657,4038176,942626.470608312,1023145.0,1708985.5999999999,2324307.3200000003,544759.2635320859,560.0,634.8,38089,target_rps560.00_iter02_rps634.80_lat.csv
6736,2725732,488080.03714919725,378769.0,1074628.2,1378928.0799999998,344069.99935329234,560.0,638.41,38305,target_rps560.00_iter03_rps638.41_lat.csv
4954,1844710,278956.9466106779,249127.0,577649.0,781789.7999999999,163494.7780417026,580.0,638.89,38341,target_rps580.00_iter01_rps638.89_lat.csv
9820,2846947,737109.1821598465,764661.0,1255719.4,1685616.9199999995,344335.4649928288,580.0,634.15,38049,target_rps580.00_iter02_rps634.15_lat.csv
8586,3446782,703398.3393810585,729289.5,1388462.15,1871350.5000000005,469156.1484789886,580.0,642.9,38582,target_rps580.00_iter03_rps642.90_lat.csv
8357,3591399,742563.6835449612,768279.0,1375010.0,1917844.700000001,435925.2557199406,600.0,641.87,38511,target_rps600.00_iter01_rps641.87_lat.csv
6669,1810408,351196.04457921884,309333.0,824168.7000000001,1064496.9600000004,230158.1879286383,600.0,643.02,38583,target_rps600.00_iter02_rps643.02_lat.csv
4589,2140874,309233.62809939065,279769.0,647045.6499999999,842297.2300000001,181381.94875013904,600.0,634.49,38072,target_rps600.00_iter03_rps634.49_lat.csv
5641,1747010,253045.757760364,216502.5,574668.1499999997,785261.2199999995,166338.6578888502,620.0,658.45,39560,target_rps620.00_iter01_rps658.45_lat.csv
7973,1611651,303145.9272575251,274389.0,630782.1999999991,801160.6000000006,179838.18263040762,620.0,637.8,38272,target_rps620.00_iter02_rps637.80_lat.csv
8016,2656301,624867.0695940998,665272.5,1147095.25,1535922.4000000025,347681.10051730485,620.0,637.06,38236,target_rps620.00_iter03_rps637.06_lat.csv
7046,2156265,408322.64534219546,373451.0,830591.25,1070865.4499999983,235388.05924221018,640.0,641.93,38516,target_rps640.00_iter01_rps641.93_lat.csv
6347,1999222,466700.82247231336,455232.5,883037.9000000004,1143898.0000000002,262952.94536225806,640.0,649.94,39008,target_rps640.00_iter02_rps649.94_lat.csv
