rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_go_b4,3,1198.6666666666667,1.1547005383792515,1198,1200,6018.333333333333,244.2177989691442,5817,6290,256570.0,237561.22666167558,88611,528373,25183.161212669263,1412.5277107782265,23596.300833333335,26303.14941569282,23468.5,1121.1738268439913,22215.5,24377.0,41363.89999999999,2869.927297424108,39279.84999999999,44637.299999999996,56720.72666666666,5220.655068421326,51300.35,61715.61999999999,19.977777777777778,0.019245008972988482,19.966666666666665,20.0,1198.6666666666667,6018.333333333333,256570.0,25183.161212669263,23468.5,41363.89999999999,56720.72666666666,19.977777777777778
40,60,fibonacci_go_b4,3,2397.0,1.0,2396,2398,5463.666666666667,204.3950423403986,5267,5675,153541.66666666666,50557.52151098126,111299,209559,27576.78609580331,277.56948769795065,27400.99123904881,27896.776063386154,25789.666666666668,629.340395440602,25063.0,26159.0,55158.799999999996,1621.7343655790348,53471.79999999998,56706.25,74788.69666666667,3799.869284598317,70478.43999999994,77654.65000000005,39.949999999999996,0.016666666666669272,39.93333333333333,39.96666666666667,2397.0,5463.666666666667,153541.66666666666,27576.78609580331,25789.666666666668,55158.799999999996,74788.69666666667,39.949999999999996
60,60,fibonacci_go_b4,3,3721.3333333333335,14.29452109492771,3709,3737,4615.666666666667,302.4340148418054,4398,4961,204925.0,7228.113100941351,198558,212782,30275.563673428158,3173.5963032276463,26952.92587637142,33275.45346960732,26976.5,2652.806202872724,24526.0,29793.5,65496.78333333332,8135.364093931697,56272.399999999994,71647.54999999996,92568.51666666666,12901.29693649575,77715.55999999994,100987.82999999999,62.02222222222222,0.23824201824879251,61.81666666666667,62.28333333333333,3721.3333333333335,4615.666666666667,204925.0,30275.563673428158,26976.5,65496.78333333332,92568.51666666666,62.02222222222222
80,60,fibonacci_go_b4,3,4947.0,18.681541692269406,4927,4964,4767.333333333333,816.034517243807,4097,5676,222297.0,61749.39445856939,168211,289577,30723.90792570269,3229.457013748774,27516.095688960515,33974.58303030303,26168.0,4036.4979871170503,22232.0,30298.0,68549.78333333331,4654.655213421679,63652.59999999995,72916.45000000001,94125.18333333339,5897.4693422207865,87347.54,98086.55000000019,82.45,0.311359028204494,82.11666666666666,82.73333333333333,4947.0,4767.333333333333,222297.0,30723.90792570269,26168.0,68549.78333333331,94125.18333333339,82.45
100,60,fibonacci_go_b4,3,5917.0,24.43358344574123,5889,5934,4743.0,142.53420642077467,4579,4837,289638.3333333333,20030.832242653658,267431,306342,32257.622789741683,4141.969595772923,27953.23222109875,36215.386822890134,27185.333333333332,3618.7342170064567,23364.0,30560.0,72004.91666666661,9965.479049239562,62016.59999999999,81947.39999999992,103784.53666666655,18222.57813141798,85893.81000000003,122321.75999999998,98.61666666666667,0.40722639076235195,98.15,98.9,5917.0,4743.0,289638.3333333333,32257.622789741683,27185.333333333332,72004.91666666661,103784.53666666655,98.61666666666667
120,60,fibonacci_go_b4,3,7316.333333333333,33.48631561299829,7297,7355,4618.333333333333,148.01801692136445,4469,4765,284957.0,49641.96950162231,238397,337193,36669.5580855472,1991.9143678027694,34447.05084976207,38293.71426613677,31695.666666666668,2235.741562286065,29230.0,33591.0,83391.59999999999,1819.8752814410223,81345.79999999997,84830.4,116372.06,2201.97551330617,114351.54000000001,118719.04,121.93888888888888,0.5581052602166393,121.61666666666666,122.58333333333333,7316.333333333333,4618.333333333333,284957.0,36669.5580855472,31695.666666666668,83391.59999999999,116372.06,121.93888888888888
140,60,fibonacci_go_b4,3,8259.333333333334,36.67878587594379,8218,8288,4698.666666666667,297.5925626310801,4358,4908,454703.6666666667,261697.05755383137,276512,755155,38336.885228498875,2584.5736487953786,35497.48005319149,40552.423624517374,31857.833333333332,1850.0057657567809,29902.5,33580.5,88739.28333333333,7521.491217560061,80318.4,94790.74999999997,124909.05999999998,13136.83552615698,112690.46999999999,138803.34,137.65555555555557,0.6113130979323937,136.96666666666667,138.13333333333333,8259.333333333334,4698.666666666667,454703.6666666667,38336.885228498875,31857.833333333332,88739.28333333333,124909.05999999998,137.65555555555557
160,60,fibonacci_go_b4,3,9503.666666666666,25.166114784235834,9477,9527,4709.333333333333,1165.9032264014597,3393,5612,370661.3333333333,38008.195831074816,327361,398511,51722.12881423739,2491.656575310366,49966.17397706953,54573.8892620972,41938.666666666664,2942.8355940033985,39430.0,45178.0,129242.56666666661,4881.749662091802,123635.29999999993,132546.59999999998,193044.15333333344,20565.778341743466,169302.20000000036,205352.13999999998,158.39444444444445,0.4194352464039349,157.95,158.78333333333333,9503.666666666666,4709.333333333333,370661.3333333333,51722.12881423739,41938.666666666664,129242.56666666661,193044.15333333344,158.39444444444445
180,60,fibonacci_go_b4,3,11116.333333333334,141.7474279602044,10965,11246,4520.0,129.64181424216494,4433,4669,469435.3333333333,108314.95180414074,357333,573517,58335.409520301146,10824.356671628,48140.063756002135,69694.70287277702,45946.333333333336,9886.041122882978,37343.5,56746.0,145102.88333333327,26365.13908821321,117398.25,169884.9999999998,247081.5233333333,49970.06600043115,210933.74999999983,304104.24000000005,185.2722222222222,2.3624571326700745,182.75,187.43333333333334,11116.333333333334,4520.0,469435.3333333333,58335.409520301146,45946.333333333336,145102.88333333327,247081.5233333333,185.2722222222222
200,60,fibonacci_go_b4,3,11285.666666666666,112.72237281628405,11186,11408,4596.666666666667,177.34241831364918,4398,4739,436872.6666666667,130424.657827166,306070,566916,54094.991911715864,2770.900809420047,52384.73167952314,57291.94797123324,44678.666666666664,2002.113966120144,42689.0,46693.0,130369.11666666664,12763.74197486115,119746.75,144528.29999999993,190238.9033333332,21239.253919241753,177352.09999999995,214753.0999999997,188.09444444444443,1.8787062136047281,186.43333333333334,190.13333333333333,11285.666666666666,4596.666666666667,436872.6666666667,54094.991911715864,44678.666666666664,130369.11666666664,190238.9033333332,188.09444444444443
220,60,fibonacci_go_b4,3,13635.333333333334,100.38094108611124,13548,13745,5233.333333333333,613.3435687551744,4812,5937,562660.0,38617.945815384846,523135,600302,87160.18974138488,6788.542131743992,80526.90053625211,94094.00312841033,69145.66666666667,6040.607281832956,63981.0,75788.0,222183.16666666663,21314.43584952069,198434.99999999997,239653.99999999994,358590.7466666663,14547.221342501465,343435.80000000005,372442.55999999994,227.25555555555556,1.6730156847685216,225.8,229.08333333333334,13635.333333333334,5233.333333333333,562660.0,87160.18974138488,69145.66666666667,222183.16666666663,358590.7466666663,227.25555555555556
240,60,fibonacci_go_b4,3,13608.666666666666,14.364307617610162,13598,13625,6134.0,594.6822681062553,5472,6623,702988.6666666666,41686.13254228957,656666,737481,89724.46583697466,3905.7850216661036,85982.14511504814,93775.40447706422,73048.83333333333,3463.910230264828,70175.0,76895.0,216201.39999999994,14269.61457643473,199875.8,226294.99999999985,328601.7166666665,18351.020229732425,311020.8799999993,347636.43000000017,226.81111111111113,0.23940512696017718,226.63333333333333,227.08333333333334,13608.666666666666,6134.0,702988.6666666666,89724.46583697466,73048.83333333333,216201.39999999994,328601.7166666665,226.81111111111113
260,60,fibonacci_go_b4,3,14669.666666666666,718.1485454509626,14131,15485,6596.333333333333,658.8568382686282,6045,7326,671171.3333333334,120241.65058885932,581532,807815,123232.86818035634,25258.66791015831,102922.27964982978,151515.77397481434,104155.33333333333,19874.63270939449,87500.0,126156.0,287722.6666666666,72289.03363092728,232964.5999999999,369662.39999999997,412279.5466666667,92967.26277309723,351955.12,519341.91999999987,244.49444444444444,11.969142424182696,235.51666666666668,258.0833333333333,14669.666666666666,6596.333333333333,671171.3333333334,123232.86818035634,104155.33333333333,287722.6666666666,412279.5466666667,244.49444444444444
280,60,fibonacci_go_b4,3,14342.333333333334,228.38636853659486,14206,14606,6423.333333333333,784.730102221989,5724,7272,644084.3333333334,12761.221192869172,634190,658488,110769.5353163428,5190.753514340452,104937.55033415406,114883.39483773791,90195.83333333333,3090.846984781572,86984.0,93149.5,267707.3166666666,18672.740823211752,246198.19999999975,279761.75,391867.69000000024,43515.340059389244,347872.1200000004,434886.3500000001,239.0388888888889,3.8064394756099156,236.76666666666668,243.43333333333334,14342.333333333334,6423.333333333333,644084.3333333334,110769.5353163428,90195.83333333333,267707.3166666666,391867.69000000024,239.0388888888889
300,60,fibonacci_go_b4,3,14536.0,239.05647868233984,14260,14678,6062.333333333333,1188.4398736719218,4809,7173,594616.3333333334,118216.45100971918,458763,674077,110165.75601017424,11799.59537943809,96980.68471248247,119732.49277436946,92684.66666666667,11616.412229399117,79456.5,101223.0,251847.8833333333,23274.15133948677,231114.55,277022.75,368402.10999999987,33690.8489255509,333468.04,400694.1699999998,242.26666666666665,3.984274644705667,237.66666666666666,244.63333333333333,14536.0,6062.333333333333,594616.3333333334,110165.75601017424,92684.66666666667,251847.8833333333,368402.10999999987,242.26666666666665
320,60,fibonacci_go_b4,3,15414.666666666666,141.84616079870943,15251,15502,5821.0,329.81964768642877,5561,6192,1027098.0,151578.32677530122,877044,1180156,146466.46577182537,12414.223831488416,138550.89432573752,160774.16694620048,116923.5,8117.325406191377,112067.0,126294.5,364748.74999999994,41309.36537048822,335527.0,412009.7499999998,558690.8966666668,57378.498500579764,495996.0,608593.7899999999,256.9111111111111,2.3641026799784917,254.18333333333334,258.3666666666667,15414.666666666666,5821.0,1027098.0,146466.46577182537,116923.5,364748.74999999994,558690.8966666668,256.9111111111111
340,60,fibonacci_go_b4,3,16967.0,92.71461589199407,16893,17071,8972.0,1211.2287149832603,7677,10077,1526994.0,237389.14186836767,1254126,1686031,248562.14462058278,24259.430677573226,221165.78713076422,267319.9354076873,185197.0,22223.399649918552,167563.0,210159.0,682100.2666666666,135145.51257815893,578478.9999999999,834961.7999999998,1047695.6733333302,112471.42718750608,930425.2999999993,1154658.5599999996,282.78333333333336,1.545243598199884,281.55,284.51666666666665,16967.0,8972.0,1526994.0,248562.14462058278,185197.0,682100.2666666666,1047695.6733333302,282.78333333333336
360,60,fibonacci_go_b4,3,16976.333333333332,37.43438704364389,16949,17019,6880.333333333333,228.10596952586167,6622,7054,1335068.0,244481.1004310967,1166436,1615454,255732.7956491128,24013.129856417978,228266.0921323227,272754.8483579978,200995.0,23882.970753237547,173429.0,215473.0,650834.4333333331,51115.20997651616,595945.0999999999,697071.0,866951.3400000002,123629.1731485689,765996.6199999999,1004837.4000000001,282.93888888888887,0.6239064507273789,282.48333333333335,283.65,16976.333333333332,6880.333333333333,1335068.0,255732.7956491128,200995.0,650834.4333333331,866951.3400000002,282.93888888888887
380,60,fibonacci_go_b4,3,16899.333333333332,219.68689841074578,16771,17153,7182.333333333333,1220.072265619268,5775,7942,1435338.3333333333,102127.77115130505,1338456,1542007,314965.83728540066,58395.5791167228,253032.3000058299,369024.1927136128,249191.0,52547.33317686065,195763.0,300811.0,808992.5,112666.46764406002,681320.7999999998,894477.5,1056213.5866666662,79050.15654236036,964940.5199999999,1102770.84,281.65555555555557,3.661448306845764,279.51666666666665,285.8833333333333,16899.333333333332,7182.333333333333,1435338.3333333333,314965.83728540066,249191.0,808992.5,1056213.5866666662,281.65555555555557
400,60,fibonacci_go_b4,3,16028.333333333334,344.89756933520613,15739,16410,6686.0,464.09912734242454,6380,7220,1354036.0,102030.79303327992,1275442,1469343,200783.7868122935,30862.46373374044,176013.75853413655,235357.22004875075,158991.33333333334,19640.313046978994,144494.5,181343.5,488699.5499999999,80384.87297382194,416713.25,575439.1999999998,806145.5366666663,260439.88673666713,567564.6999999998,1083986.6499999997,267.1388888888889,5.748292822253434,262.31666666666666,273.5,16028.333333333334,6686.0,1354036.0,200783.7868122935,158991.33333333334,488699.5499999999,806145.5366666663,267.1388888888889
420,60,fibonacci_go_b4,3,16882.0,209.21520021260406,16713,17116,8999.666666666666,977.8800199070096,8083,10029,1155870.0,147397.8924306586,1011269,1305914,259974.82858943453,11597.425855008905,248179.22599174295,271363.3589819825,217412.66666666666,16250.93946002302,199716.0,231666.0,618601.2,19165.66112191283,598064.3999999999,636011.2,836504.9433333332,55725.966158225376,775339.3499999993,884392.68,281.3666666666666,3.4869200035433834,278.55,285.26666666666665,16882.0,8999.666666666666,1155870.0,259974.82858943453,217412.66666666666,618601.2,836504.9433333332,281.3666666666666
440,60,fibonacci_go_b4,3,17083.333333333332,75.39451792626129,17001,17149,8175.333333333333,1544.5961716038705,6444,9412,1585022.0,331307.1825858896,1320209,1956531,320717.6440732206,31525.17330983504,284669.759053006,343128.95953216375,253850.83333333334,25572.69340690052,225575.0,275359.0,835723.8833333332,141906.50818088232,704436.9999999999,986280.6499999998,1132927.9899999995,230213.17168864782,932235.28,1384237.689999999,284.72222222222223,1.2565752987710073,283.35,285.81666666666666,17083.333333333332,8175.333333333333,1585022.0,320717.6440732206,253850.83333333334,835723.8833333332,1132927.9899999995,284.72222222222223
460,60,fibonacci_go_b4,3,17050.666666666668,133.62759196114152,16901,17158,10191.333333333334,912.5241549314371,9275,11100,1278779.0,82046.92912595815,1190514,1352722,294026.9815684453,36729.99809112382,259150.24631678598,332365.176069472,245564.16666666666,33398.32837258975,220710.0,283528.5,698807.3666666666,98496.72153236032,593965.0,789407.9,952677.5166666666,138347.1433915108,802407.0,1074759.6700000002,284.17777777777775,2.227126532685678,281.68333333333334,285.96666666666664,17050.666666666668,10191.333333333334,1278779.0,294026.9815684453,245564.16666666666,698807.3666666666,952677.5166666666,284.17777777777775
480,60,fibonacci_go_b4,3,17260.666666666668,305.4575802518794,16909,17460,6669.333333333333,592.9792014340245,6102,7285,2031768.3333333333,174763.287284067,1917568,2232955,358512.80649463227,83268.58622723313,293642.9395853673,452409.78293241694,275679.3333333333,87985.76729411032,205099.0,374257.0,1003188.4499999996,135918.34649699638,911823.4,1159383.95,1542139.833333333,105625.8523038122,1420175.3199999984,1603682.26,287.67777777777775,5.0909596708646525,281.81666666666666,291.0,17260.666666666668,6669.333333333333,2031768.3333333333,358512.80649463227,275679.3333333333,1003188.4499999996,1542139.833333333,287.67777777777775
500,60,fibonacci_go_b4,3,17503.333333333332,65.53116307020144,17465,17579,6425.333333333333,1708.5737716977085,4517,7813,1237818.3333333333,192086.3068631737,1101275,1457464,272891.0418191965,63189.945943284794,226420.10231892357,344843.12172220316,216396.0,49501.549258583815,173813.0,270709.0,704333.9333333328,188848.04998276656,589808.5999999987,922303.0,910658.3266666665,228149.95997649417,770454.68,1173917.0999999992,291.72222222222223,1.0921860511700319,291.0833333333333,292.98333333333335,17503.333333333332,6425.333333333333,1237818.3333333333,272891.0418191965,216396.0,704333.9333333328,910658.3266666665,291.72222222222223
