min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5703,202994,21265.77666666667,20727.0,35492.1,46820.7,11691.57294871491,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5966,371734,25265.580833333333,23055.0,38026.35,75491.03999999989,23795.48253559485,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
5110,363986,25588.058333333334,23235.0,37271.0,68710.73999999998,21541.377687060718,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4075,187302,26598.565833333334,24651.0,47201.09999999999,69207.92999999906,14134.983334113485,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
4668,72820,23179.47333333333,23154.0,41460.34999999996,52990.439999999915,10883.803805929045,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
4034,176705,24199.638599416423,23359.0,42675.69999999999,55469.24,12575.080284996193,39.983333333333334,39.983333333333334,2399,target_rps40.00_iter03_rps39.98_lat.csv
3913,656320,32892.617647058825,25570.0,58796.99999999997,326427.74000000005,51036.69443534682,62.333333333333336,62.333333333333336,3740,target_rps60.00_iter01_rps62.33_lat.csv
4072,136492,25310.158288770053,23867.5,52611.79999999996,72183.32,15534.800532792857,62.333333333333336,62.333333333333336,3740,target_rps60.00_iter02_rps62.33_lat.csv
4281,157237,22696.419561731695,22350.5,46677.549999999996,63849.49000000002,14176.52601688248,62.36666666666667,62.36666666666667,3742,target_rps60.00_iter03_rps62.37_lat.csv
3754,783874,41562.13716814159,27909.5,76169.59999999998,499394.84999999945,76991.67428365546,82.86666666666666,82.86666666666666,4972,target_rps80.00_iter01_rps82.87_lat.csv
3420,210083,27502.854871175525,24463.0,62699.6,94389.37999999989,20818.960740374423,82.8,82.8,4968,target_rps80.00_iter02_rps82.79_lat.csv
3948,898647,38459.63370922271,23177.5,82300.0,494027.90000000026,77828.25797349331,82.76666666666667,82.76666666666667,4966,target_rps80.00_iter03_rps82.77_lat.csv
3641,645836,43974.373481781375,30241.0,116303.69999999997,461452.82999999955,66045.93842447049,98.8,98.8,5928,target_rps100.00_iter01_rps98.80_lat.csv
4275,215770,35634.868664758375,30413.0,84357.79999999997,133587.13999999996,26442.018277797826,98.98333333333333,98.98333333333333,5939,target_rps100.00_iter02_rps98.98_lat.csv
3290,682801,46332.158911473205,26684.0,136416.19999999984,528459.7999999992,81324.05971526977,99.21666666666667,99.21666666666667,5953,target_rps100.00_iter03_rps99.22_lat.csv
3853,1932540,296023.3918974783,176109.0,856260.7999999999,1530743.9999999998,310089.6012569194,120.95,120.95,7257,target_rps120.00_iter01_rps120.94_lat.csv
4358,2358028,562625.4270988742,496222.0,1194969.4,1990267.2,425107.9972955465,122.88333333333334,122.88333333333334,7373,target_rps120.00_iter02_rps122.88_lat.csv
4027,2445866,215027.59978234253,80221.0,1100792.0,1264269.5,324265.8130429937,122.51666666666667,122.51666666666667,7351,target_rps120.00_iter03_rps122.52_lat.csv
8973,9476773,2240117.333985649,1920579.0,4656249.399999999,5079986.6,1572462.49403055,127.75,127.75,7665,target_rps140.00_iter01_rps127.75_lat.csv
4956,10114107,2763115.7616675408,2633416.5,5252319.4,5817517.54,1477983.830435187,127.13333333333334,127.13333333333334,7628,target_rps140.00_iter02_rps127.13_lat.csv
7245,10610591,2909948.9515853175,2655161.0,5406487.0,5828965.0,1527436.0520025014,126.68333333333334,126.68333333333334,7601,target_rps140.00_iter03_rps126.67_lat.csv
7695,21070934,5564480.372533749,4837990.5,11518802.75,12894019.990000002,3362340.6303090053,128.4,128.4,7704,target_rps160.00_iter01_rps128.40_lat.csv
9223,29780718,8042509.053387232,7857293.0,16328124.7,16676815.61,4796044.461642156,119.56666666666666,119.56666666666666,7174,target_rps160.00_iter02_rps119.55_lat.csv
7055,25526673,6605594.4608938545,7096120.5,13167475.1,14001788.31,3900560.822961431,125.3,125.3,7518,target_rps160.00_iter03_rps125.30_lat.csv
