min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5124,88082,22614.460833333334,21963.5,36813.299999999996,47718.11999999999,8821.849021329523,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5942,100088,24734.90742285238,23604.0,37461.79999999999,46185.019999999975,7953.035219017479,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter02_rps19.98_lat.csv
4735,83251,24901.72560467056,24246.0,39765.89999999997,49360.09999999998,8737.728275517838,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter03_rps19.98_lat.csv
4243,311754,25474.532831451277,24073.0,47712.5,66716.19999999997,15123.58837480305,39.85,39.85,2391,target_rps40.00_iter01_rps39.85_lat.csv
4648,263629,27494.03796412182,26100.0,50987.59999999999,68649.51999999999,15448.393548943237,39.95,39.95,2397,target_rps40.00_iter02_rps39.95_lat.csv
4440,125165,26103.586221294365,24575.0,51861.69999999995,69415.57999999997,14115.76544182941,39.916666666666664,39.916666666666664,2395,target_rps40.00_iter03_rps39.92_lat.csv
4346,159032,29465.93703108253,28235.0,59337.79999999999,79984.58000000002,16970.310354369893,62.2,62.2,3732,target_rps60.00_iter01_rps62.20_lat.csv
4266,143410,26027.74919527897,23480.0,56321.549999999974,81706.03,17240.982822142614,62.13333333333333,62.13333333333333,3728,target_rps60.00_iter02_rps62.13_lat.csv
3998,674199,26722.633145615448,24835.0,53317.399999999994,73157.72,22787.901414334767,62.15,62.15,3729,target_rps60.00_iter03_rps62.15_lat.csv
4221,126685,28375.725339274864,25839.0,61377.79999999999,80651.16000000019,17811.69585039436,82.28333333333333,82.28333333333333,4937,target_rps80.00_iter01_rps82.28_lat.csv
4142,167894,27653.01867641088,24893.5,60751.5,82288.0,17643.162868606563,82.1,82.1,4926,target_rps80.00_iter02_rps82.10_lat.csv
3672,173556,24990.05740853042,21576.0,56963.999999999985,78989.51999999999,17238.1510796364,82.45,82.45,4947,target_rps80.00_iter03_rps82.45_lat.csv
3806,176356,29427.33765790372,25696.0,65904.54999999996,90729.94000000008,19588.484873782654,97.63333333333334,97.63333333333334,5858,target_rps100.00_iter01_rps97.62_lat.csv
3437,203303,31205.189847367517,27502.0,69717.5,94005.09999999998,20334.559552654504,97.18333333333334,97.18333333333334,5831,target_rps100.00_iter02_rps97.18_lat.csv
3933,154351,27258.691759918616,23466.5,60560.59999999999,82180.84999999995,17637.180806914843,98.3,98.3,5898,target_rps100.00_iter03_rps98.30_lat.csv
3709,181106,34977.1318207127,31442.0,76024.39999999994,105497.53,22141.749273432553,119.73333333333333,119.73333333333333,7184,target_rps120.00_iter01_rps119.73_lat.csv
3524,178256,33629.64787366671,29709.0,75327.19999999994,103221.56,22400.878714907885,120.31666666666666,120.31666666666666,7219,target_rps120.00_iter02_rps120.32_lat.csv
3765,296518,30429.491027959382,25332.0,71049.99999999997,103498.39999999997,21858.75509788607,119.81666666666666,119.81666666666666,7189,target_rps120.00_iter03_rps119.82_lat.csv
4688,195367,39635.818552875695,35896.0,84824.8,112877.76,23714.639026395376,134.75,134.75,8085,target_rps140.00_iter01_rps134.74_lat.csv
3857,188883,34349.3772114314,29270.0,78546.29999999999,111985.96000000006,23916.10335382709,134.71666666666667,134.71666666666667,8083,target_rps140.00_iter02_rps134.71_lat.csv
4176,155380,32611.029386236827,27181.0,74049.19999999995,101619.19999999994,21375.23661663457,134.41666666666666,134.41666666666666,8065,target_rps140.00_iter03_rps134.40_lat.csv
3953,333488,39616.046021505375,34873.0,86196.5,120291.70000000004,25546.696314127767,155.0,155.0,9300,target_rps160.00_iter01_rps154.98_lat.csv
4706,246903,38928.57771797632,33181.5,87250.74999999997,127536.26000000004,25787.54486045684,154.83333333333334,154.83333333333334,9290,target_rps160.00_iter02_rps154.83_lat.csv
4034,200689,36291.14313704147,30980.0,83352.29999999997,116366.97999999997,24709.179257473654,153.11666666666667,153.11666666666667,9187,target_rps160.00_iter03_rps153.11_lat.csv
3928,233044,45402.24384808246,39705.0,100299.6,139740.03999999995,28940.51740275562,179.48333333333332,179.48333333333332,10769,target_rps180.00_iter01_rps179.48_lat.csv
3861,256883,46443.150632675846,40933.5,103576.39999999994,142210.4000000001,30584.652595592906,179.13333333333333,179.13333333333333,10748,target_rps180.00_iter02_rps179.13_lat.csv
4093,490538,42183.648814006025,36014.5,95850.35000000002,136457.07000000012,29325.523902214867,177.06666666666666,177.06666666666666,10624,target_rps180.00_iter03_rps177.07_lat.csv
4282,275215,51179.93412033511,44917.5,111905.05,161046.0699999996,32662.44569404054,175.06666666666666,175.06666666666666,10504,target_rps200.00_iter01_rps175.07_lat.csv
4035,232279,38288.09659090909,32201.5,89608.04999999986,122498.77999999947,26457.140170998773,181.86666666666667,181.86666666666667,10912,target_rps200.00_iter02_rps181.86_lat.csv
4630,379211,46722.31476190476,39463.0,107871.1,157263.33000000007,32276.361120823116,175.0,175.0,10500,target_rps200.00_iter03_rps175.00_lat.csv
5073,830703,55554.45812926535,45720.0,130727.19999999998,186972.09999999963,42999.69084264234,207.58333333333334,207.58333333333334,12455,target_rps220.00_iter01_rps207.55_lat.csv
5393,371849,60841.65946683796,52867.5,128615.94999999995,200232.03999999966,38595.574986832624,207.56666666666666,207.56666666666666,12454,target_rps220.00_iter02_rps207.56_lat.csv
3680,321229,55733.210683477104,47536.5,131818.0,194920.75000000023,40551.88361720112,200.93333333333334,200.93333333333334,12056,target_rps220.00_iter03_rps200.93_lat.csv
4854,583226,67683.65115902091,58630.0,153338.44999999998,227944.63999999972,49248.02565115771,205.63333333333333,205.63333333333333,12338,target_rps240.00_iter01_rps205.62_lat.csv
4664,224163,52058.944054269756,45213.5,116069.94999999995,154428.55,33122.76220391442,208.83333333333334,208.83333333333334,12530,target_rps240.00_iter02_rps208.83_lat.csv
4274,362140,59302.55703560184,49185.0,141188.49999999994,201736.45999999973,42687.5517016133,206.45,206.45,12387,target_rps240.00_iter03_rps206.45_lat.csv
