min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4668,1041994,17897.794166666667,6757.0,15084.499999999996,399716.12999999966,84066.53718077604,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4714,169398,7830.0725,6564.0,13108.699999999993,23617.219999999998,7497.032006884041,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4599,162642,8001.793333333333,6485.5,12161.849999999999,61790.15,9041.40614509835,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4287,888960,8608.869166666667,6251.5,12935.299999999967,40481.259999995076,22844.419005187006,40.0,40.0,2400,target_rps40.00_iter01_rps40.00_lat.csv
4255,247741,7989.975,6239.5,10854.199999999999,47917.169999999925,12795.04118696152,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
4351,470760,8403.359583333333,6317.5,12346.849999999962,45432.54999999968,17312.31562817204,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
3886,529305,7758.579354494532,5873.0,12693.999999999989,41766.79999999997,14935.681155222104,60.0,62.48,3749,target_rps60.00_iter01_rps62.48_lat.csv
4172,806840,9974.4688,6095.5,14117.199999999999,107779.03999999954,27966.619720506562,60.0,62.5,3750,target_rps60.00_iter02_rps62.50_lat.csv
4185,699236,9697.660352187833,6159.5,14449.099999999995,86561.42999999992,27797.175665330065,60.0,62.47,3748,target_rps60.00_iter03_rps62.47_lat.csv
3842,362284,8053.337069655725,6047.5,13089.5,59749.00000000078,12390.865091536114,80.0,83.27,4996,target_rps80.00_iter01_rps83.27_lat.csv
4073,541072,9457.561899038461,5806.0,13915.59999999997,102138.07000000024,25295.499472195665,80.0,83.2,4992,target_rps80.00_iter02_rps83.20_lat.csv
3969,688472,8784.773482876026,5773.0,13326.399999999974,82930.43999999986,23455.481187112076,80.0,83.22,4993,target_rps80.00_iter03_rps83.22_lat.csv
3709,600844,9186.32725447549,5951.0,16555.199999999993,79933.43999999996,21319.864485013557,100.0,99.62,5977,target_rps100.00_iter01_rps99.62_lat.csv
4019,530521,8793.252047467826,5796.0,13801.899999999996,90315.38000000024,21181.823092018618,100.0,99.72,5983,target_rps100.00_iter02_rps99.72_lat.csv
3838,635461,10243.297220361688,5876.0,17412.549999999992,107060.32,28823.841596103037,100.0,99.53,5972,target_rps100.00_iter03_rps99.53_lat.csv
3775,732408,10653.327243417518,5856.0,18494.949999999986,117565.57999999994,29657.60474652371,120.0,124.05,7444,target_rps120.00_iter01_rps124.05_lat.csv
3719,890670,13070.448419078242,5699.0,26274.64999999996,207613.51999999984,42651.19200421615,120.0,124.4,7464,target_rps120.00_iter02_rps124.40_lat.csv
3703,423483,9182.030428954424,5666.5,15893.999999999942,104763.75999999988,19318.88582852998,120.0,124.33,7460,target_rps120.00_iter03_rps124.33_lat.csv
3549,486539,10486.500471253534,5769.5,20144.949999999946,128647.44999999659,25752.274910312575,140.0,141.47,8488,target_rps140.00_iter01_rps141.47_lat.csv
3719,916305,12892.466902237928,5848.5,25313.349999999944,183433.51000000123,40925.24114273719,140.0,141.5,8490,target_rps140.00_iter02_rps141.50_lat.csv
3707,694549,11941.089852008457,5765.0,22392.849999999995,161202.3000000036,35054.99522135217,140.0,141.89,8514,target_rps140.00_iter03_rps141.89_lat.csv
3579,1076972,15869.27027027027,6125.0,43942.60000000015,229642.8399999988,53347.94168827303,160.0,164.65,9879,target_rps160.00_iter01_rps164.65_lat.csv
3646,891629,15661.456413386228,6087.0,44876.0,239537.40000000014,47200.33570703483,160.0,163.85,9831,target_rps160.00_iter02_rps163.85_lat.csv
