rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
20,60,fibonacci_nodejs_a2,3,1200.0,0.0,1200,1200,5354.333333333333,437.3389227285096,5019,5849,84797.33333333333,18769.023425136784,70722,106107,22813.478611111113,2178.749993353945,20443.615833333333,24729.685833333333,22568.666666666668,1544.0628495412138,20840.5,23812.5,36415.45,1938.3565364761967,34316.2,38137.45,45092.35333333333,2771.467391262852,42006.92,47370.67,20.0,0.0,20.0,20.0,1200.0,5354.333333333333,84797.33333333333,22813.478611111113,22568.666666666668,36415.45,45092.35333333333,20.0
40,60,fibonacci_nodejs_a2,3,2399.3333333333335,1.1547005383792517,2398,2400,4284.333333333333,580.7601340771707,3859,4946,100452.33333333333,21998.327398539495,86049,125774,23361.602183764247,973.7958446781928,22239.57125,23986.361551292743,23149.833333333332,240.10223516938225,22968.0,23422.0,42821.86666666666,1177.1207301434047,41654.6,44008.600000000006,57492.5366666666,6109.392280451039,53253.529999999984,64495.460000000094,39.98888888888889,0.019245008972986432,39.96666666666667,40.0,2399.3333333333335,4284.333333333333,100452.33333333333,23361.602183764247,23149.833333333332,42821.86666666666,57492.5366666666,39.98888888888889
60,60,fibonacci_nodejs_a2,3,3744.3333333333335,2.309401076758503,3743,3747,3852.6666666666665,397.4422389899359,3405,4164,122894.33333333333,45093.73156363679,88404,173922,22178.18524243208,1870.20267755559,20648.999732834625,24263.327811915577,21940.333333333332,1594.765290985897,20493.0,23650.0,45090.19999999999,521.2906674783226,44752.79999999999,45690.599999999984,61995.13999999996,3276.809092943912,59018.53999999998,65506.39999999995,62.40555555555556,0.038490017945976965,62.38333333333333,62.45,3744.3333333333335,3852.6666666666665,122894.33333333333,22178.18524243208,21940.333333333332,45090.19999999999,61995.13999999996,62.40555555555556
80,60,fibonacci_nodejs_a2,3,4981.0,4.358898943540674,4976,4984,3646.0,80.46738469715541,3561,3721,141077.66666666666,12303.635817648918,131907,155060,25248.191288074933,2086.8994953120837,23297.769895498393,27448.98013245033,23353.166666666668,2166.5975822319506,21395.5,25681.0,54906.483333333315,1943.2473918246524,53019.75,56901.69999999999,75713.08333333334,4873.810689946154,70091.0,78743.59,83.01666666666667,0.07264831572567376,82.93333333333334,83.06666666666666,4981.0,3646.0,141077.66666666666,25248.191288074933,23353.166666666668,54906.483333333315,75713.08333333334,83.01666666666667
100,60,fibonacci_nodejs_a2,3,5951.666666666667,8.504900548115383,5943,5960,3668.0,186.87964041061295,3520,3878,263348.3333333333,134394.15051382754,141882,407725,29692.46482123851,2089.203295647799,27850.454805107525,31962.550900218746,24722.0,853.0715093120857,24113.0,25697.0,73337.79999999999,12812.858327867334,65350.49999999999,88116.69999999995,136237.3699999999,40016.889236319905,93980.69999999997,173556.18999999986,99.19444444444444,0.1417483424685889,99.05,99.33333333333333,5951.666666666667,3668.0,263348.3333333333,29692.46482123851,24722.0,73337.79999999999,136237.3699999999,99.19444444444444
120,60,fibonacci_nodejs_a2,3,7392.666666666667,19.087517736293876,7371,7407,3831.6666666666665,410.4659953435039,3400,4217,1695745.0,1195718.643008881,925978,3073270,214137.45947361042,101025.9715767209,127103.23076923077,324922.9111651141,93084.66666666667,15552.395453219846,75364.0,104467.0,775783.1999999996,436554.62857203797,408812.5,1258566.5999999999,1150147.9833333332,721109.8489952433,572439.7000000003,1958318.2799999984,123.21111111111111,0.3181252956049013,122.85,123.45,7392.666666666667,3831.6666666666665,1695745.0,214137.45947361042,93084.66666666667,775783.1999999996,1150147.9833333332,123.21111111111111
140,60,fibonacci_nodejs_a2,3,7731.666666666667,136.6979638960776,7574,7817,5653.666666666667,747.8464637432828,4836,6303,10260719.0,1810781.2606107343,8706704,12249216,2393412.8939726134,657290.1812235042,1763505.1578677602,3075030.866252971,2605898.0,1070625.2383937854,1602826.5,3733232.5,5261669.383333333,1410508.9993284845,4341173.999999999,6885554.4,5985010.056666668,1087302.6666371995,5120986.04,7205897.1899999995,128.86111111111111,2.278299398267958,126.23333333333333,130.28333333333333,7731.666666666667,5653.666666666667,10260719.0,2393412.8939726134,2605898.0,5261669.383333333,5985010.056666668,128.86111111111111
160,60,fibonacci_nodejs_a2,3,7566.333333333333,171.34273644754637,7378,7713,7631.333333333333,793.4742171824698,7044,8534,24664532.666666668,2956287.8846215797,22538785,28040529,6677227.131591597,742288.4618366025,6097329.641692955,7513784.819463269,6788598.833333333,1237318.0939326328,5687583.0,8127636.5,13157380.766666666,824383.8208729253,12555570.2,14097016.6,14927681.243333332,1940043.0990475009,12955091.780000001,16833451.549999993,126.10555555555555,2.8557122741257763,122.96666666666667,128.55,7566.333333333333,7631.333333333333,24664532.666666668,6677227.131591597,6788598.833333333,13157380.766666666,14927681.243333332,126.10555555555555
180,60,fibonacci_nodejs_a2,3,7448.333333333333,153.05010072957592,7286,7590,7841.333333333333,1131.9745285709098,6869,9084,30047460.333333332,63149.28966610261,30007299,30120249,10138098.80928483,302136.80385964084,9908980.219440354,10480507.071918748,10058748.166666666,842477.7747365703,9139868.0,10794798.5,20920582.93333333,1491652.9121946963,19285129.94999999,22206282.25,22988312.58666667,553923.827792568,22356439.28,23390177.7,124.1388888888889,2.5508350121595966,121.43333333333334,126.5,7448.333333333333,7841.333333333333,30047460.333333332,10138098.80928483,10058748.166666666,20920582.93333333,22988312.58666667,124.1388888888889
200,60,fibonacci_nodejs_a2,3,7314.0,64.02343321003646,7251,7379,8984.0,1737.4984892079763,7899,10988,30015085.333333332,4289.500709095796,30011521,30019846,10573091.126016391,284916.24926450045,10303029.060035234,10870840.103571922,10468037.166666666,339531.79910073715,10133752.0,10812583.0,21381653.8,669723.3701600461,20633556.7,21925385.7,22746468.63,1070565.129043626,21647573.36,23786254.5,121.89999999999999,1.0670572201672779,120.85,122.98333333333333,7314.0,8984.0,30015085.333333332,10573091.126016391,10468037.166666666,21381653.8,22746468.63,121.89999999999999
