min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4999,344599,14691.5075,7291.5,44954.549999999996,194097.03,31581.727413067147,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4860,562951,21016.265833333335,7024.0,66962.99999999994,412490.83999999997,63502.965658819165,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4805,329593,11792.36,6931.5,30829.549999999996,129374.99,21886.09208002653,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
5935,10543838,5306281.225366347,5548847.0,9885426.1,10371062.32,2913934.2252542167,40.0,32.98,1979,target_rps40.00_iter01_rps32.98_lat.csv
4912,12300967,5524427.739654269,5355167.0,11580945.0,12185861.76,3558689.814618733,40.0,31.82,1909,target_rps40.00_iter02_rps31.82_lat.csv
4577,14473051,6714451.091607241,6097208.0,13473226.099999985,14274072.66,4271963.737197498,40.0,30.38,1823,target_rps40.00_iter03_rps30.38_lat.csv
