timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T14:20:15.270622,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:17.481801,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:19.721012,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:21.943878,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:24.139142,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:26.354394,2,2,69,96,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:28.574516,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:30.819617,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:33.104659,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:35.409953,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:37.649509,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:39.909701,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:42.133829,2,2,79,100,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:44.331331,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:46.629852,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:48.857627,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:51.097878,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:53.346533,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:55.589541,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:20:57.833405,2,2,74,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:00.143144,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:02.371358,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:04.631863,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:06.953249,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:09.205847,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:11.428085,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:13.697009,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:15.989036,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:18.301546,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:20.574918,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:22.851546,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:25.072155,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:27.348102,2,2,77,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:29.565803,2,2,97,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
2025-09-06T14:21:31.789707,2,2,97,102,"fibonacci-python-c2-00001-deployment-5ddcdb4b6b-2cmj4:Ready|fibonacci-python-c2-00001-deployment-5ddcdb4b6b-7b88h:Ready"
