min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
5030,583175,12880.906666666666,7050.0,17420.19999999999,182738.90999999965,39909.427648296616,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
4755,301257,9877.544166666667,7519.0,14009.55,97647.23,14950.993700020388,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4999,409196,8204.61,6790.5,11927.349999999997,23155.27999999994,13333.14122195391,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4245,392525,12343.727386411005,6737.0,24191.899999999314,166632.27999999997,27833.58673569491,40.0,39.98,2399,target_rps40.00_iter01_rps39.98_lat.csv
4368,389191,12442.798249270529,6682.0,28189.29999999999,186188.28,29150.06860589469,40.0,39.98,2399,target_rps40.00_iter02_rps39.98_lat.csv
4356,1899897,27214.346828046746,6810.0,42861.0,701578.2500000101,147129.60505082534,40.0,39.93,2396,target_rps40.00_iter03_rps39.93_lat.csv
4241,719176,48810.26647027316,10664.5,204878.94999999992,432473.3400000002,83324.55746816238,60.0,62.23,3734,target_rps60.00_iter01_rps62.23_lat.csv
4131,1280855,45963.82429906542,8376.0,198751.99999999948,440243.3999999997,86424.54234690784,60.0,62.42,3745,target_rps60.00_iter02_rps62.42_lat.csv
4034,549907,38595.56066274719,9706.0,156131.3999999999,272949.8400000001,57745.847883256574,60.0,62.37,3742,target_rps60.00_iter03_rps62.37_lat.csv
4043,1076895,89456.93246492987,58587.5,270899.8500000001,561183.6799999963,110767.5941998638,80.0,83.17,4990,target_rps80.00_iter01_rps83.17_lat.csv
3912,679707,74293.47635270542,50895.5,218579.15000000005,412502.9899999994,82419.94537857543,80.0,83.17,4990,target_rps80.00_iter02_rps83.17_lat.csv
3791,1382619,89376.32898172324,52060.0,296325.09999999887,610589.1200000009,126876.30724208224,80.0,82.98,4979,target_rps80.00_iter03_rps82.98_lat.csv
4074,1255213,107028.60614712798,74512.5,293765.39999999985,624109.6200000003,122590.11561588092,100.0,99.23,5954,target_rps100.00_iter01_rps99.23_lat.csv
4117,1385783,117424.29454119223,84586.0,346233.55,637265.2699999998,130390.04991228465,100.0,99.53,5972,target_rps100.00_iter02_rps99.53_lat.csv
3998,1033313,128974.31453906643,93568.0,362516.39999999997,656630.9999999997,129174.48806037051,100.0,99.62,5977,target_rps100.00_iter03_rps99.62_lat.csv
4018,1646953,163257.61854697397,130196.0,426853.79999999923,825916.959999998,160643.2695618696,120.0,123.65,7419,target_rps120.00_iter01_rps123.65_lat.csv
3878,1418442,162036.42585346109,134260.0,427486.0,683153.5999999999,138543.453734468,120.0,123.52,7411,target_rps120.00_iter02_rps123.52_lat.csv
4240,1406973,159579.09078627397,132680.5,409652.14999999997,673948.0499999998,136331.82983315244,120.0,123.31,7402,target_rps120.00_iter03_rps123.31_lat.csv
4451,1715153,244939.17130518233,172954.0,711813.5,1170822.8,234204.24283012594,140.0,138.93,8336,target_rps140.00_iter01_rps138.93_lat.csv
4499,1883223,285594.7240521327,193367.0,895224.5999999993,1449402.3100000017,284759.85065125313,140.0,140.66,8440,target_rps140.00_iter02_rps140.66_lat.csv
4364,2104541,286781.27182729007,199981.5,825796.7499999999,1185845.01,255365.82155032785,140.0,139.73,8384,target_rps140.00_iter03_rps139.73_lat.csv
4317,4272540,419259.40456753125,249413.0,1264910.5999999975,3263595.5999999973,496570.4057549663,160.0,161.28,9677,target_rps160.00_iter01_rps161.28_lat.csv
5132,2464150,334654.9716854397,252319.0,899596.7999999998,1580577.6399999997,285338.1862890634,160.0,161.28,9677,target_rps160.00_iter02_rps161.28_lat.csv
4108,2324071,329707.0572856994,275762.0,772844.0,1216824.0,238540.29807647632,160.0,160.01,9601,target_rps160.00_iter03_rps160.01_lat.csv
4689,3084856,795828.627133403,711719.0,1748224.45,2103439.0100000002,492777.21065722953,180.0,191.4,11484,target_rps180.00_iter01_rps191.40_lat.csv
4885,3377921,875845.3103117087,828684.0,1721371.5999999996,2091639.3999999983,481571.7632567146,180.0,190.88,11453,target_rps180.00_iter02_rps190.88_lat.csv
5073,11107538,3810757.5386009426,3487848.0,6077664.0,8712509.899999999,1550898.1488500747,180.0,183.93,11036,target_rps180.00_iter03_rps183.93_lat.csv
6901,2332355,637020.8069249351,569732.0,1346648.7999999993,1704690.2399999993,386037.35822817794,200.0,186.28,11177,target_rps200.00_iter01_rps186.28_lat.csv
6728,2743635,662765.3326325011,581537.0,1419394.9999999993,1837660.7400000028,422032.1706655054,200.0,190.25,11415,target_rps200.00_iter02_rps190.25_lat.csv
6963,3091142,994393.6555819478,965554.0,1971078.499999999,2446990.4400000004,570662.0940150544,200.0,189.44,11367,target_rps200.00_iter03_rps189.44_lat.csv
6847,15858405,4910550.279324056,4777766.5,8721952.299999999,9202629.469999997,2564456.1345935552,220.0,201.2,12072,target_rps220.00_iter01_rps201.20_lat.csv
5544,16962179,4731815.576043068,4131628.5,9383889.25,10064500.439999998,3038959.1194767505,220.0,198.13,11888,target_rps220.00_iter02_rps198.13_lat.csv
9219,17235463,5230625.26545833,5354258.0,9806447.5,11055366.100000003,2580442.912791212,220.0,192.18,11531,target_rps220.00_iter03_rps192.18_lat.csv
6955,14031457,4318923.285831219,3994501.0,7744052.999999999,8183596.24,2229748.163738423,240.0,203.62,12217,target_rps240.00_iter01_rps203.62_lat.csv
7068,14491128,3791753.072451768,2999338.0,7828272.8,8828665.88,2298885.739726599,240.0,201.28,12077,target_rps240.00_iter02_rps201.28_lat.csv
5979,16839423,5384504.032383958,6206577.0,9352638.1,9986332.42,2787052.374060989,240.0,200.72,12043,target_rps240.00_iter03_rps200.72_lat.csv
7789,30021398,11640137.934397459,11613677.0,21146730.25,21995322.650000002,6341837.7900471,260.0,198.35,11966,target_rps260.00_iter01_rps198.35_lat.csv
6966,30041471,11039453.887799105,10153039.0,20842286.099999998,22049558.82,6605476.264245367,260.0,196.27,11827,target_rps260.00_iter02_rps196.27_lat.csv
6979,421526971,75570439.37014733,9152643.5,406461102.85,412019243.16,138740649.07439223,260.0,189.1,18598,target_rps260.00_iter03_rps189.10_lat.csv
