min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
5694,80495,26695.121666666666,24950.5,40036.15,49127.58,7437.534412930844,20.0,20.0,1200,target_rps20.00_iter01_rps20.00_lat.csv
5329,72229,24509.434166666666,23540.5,37100.45,47726.72,7725.601520313222,20.0,20.0,1200,target_rps20.00_iter02_rps20.00_lat.csv
4824,83709,23024.238333333335,22988.0,36185.75,42077.68,7570.99369478872,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
4040,116779,23441.50625,22791.0,43242.549999999996,56513.92999999998,11297.004684943155,40.0,40.0,2400,target_rps40.00_iter01_rps39.98_lat.csv
3737,82285,20799.98,21814.5,40293.49999999999,50636.38999999985,11514.050826509032,40.0,40.0,2400,target_rps40.00_iter02_rps40.00_lat.csv
3927,119480,22059.145416666666,22356.0,40932.19999999999,54546.219999999994,11592.50897164216,40.0,40.0,2400,target_rps40.00_iter03_rps40.00_lat.csv
3958,148570,24542.906492118622,23624.0,50323.799999999996,64581.439999999995,14403.301774387712,62.38333333333333,62.38333333333333,3743,target_rps60.00_iter01_rps62.38_lat.csv
3927,105783,24322.752668089648,23494.5,49255.74999999998,64672.419999999845,13786.191391445635,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter02_rps62.46_lat.csv
3836,141904,23735.663820704376,23514.5,46955.2,59225.45999999998,13595.773502150414,62.46666666666667,62.46666666666667,3748,target_rps60.00_iter03_rps62.47_lat.csv
3639,172421,26305.859462710505,24033.5,58284.499999999985,86673.40000000001,18578.3617827129,83.13333333333334,83.13333333333334,4988,target_rps80.00_iter01_rps83.13_lat.csv
3709,155983,24256.337414692895,22175.0,55138.999999999985,82016.39999999989,17267.84272439488,83.03333333333333,83.03333333333333,4982,target_rps80.00_iter02_rps83.03_lat.csv
3485,161569,25127.09311659643,22215.0,58427.69999999998,89936.86000000016,18957.099372220076,83.05,83.05,4983,target_rps80.00_iter03_rps83.05_lat.csv
3590,198308,30493.56207069861,26851.0,72956.99999999999,105458.95999999989,22543.629354631812,99.48333333333333,99.48333333333333,5969,target_rps100.00_iter01_rps99.48_lat.csv
3505,161930,28042.55737979561,23703.0,69700.59999999996,100562.95999999979,21727.027920814144,99.48333333333333,99.48333333333333,5969,target_rps100.00_iter02_rps99.48_lat.csv
3328,164103,29671.34206109433,26439.5,67412.44999999997,100422.4600000001,20813.59853077829,99.3,99.3,5958,target_rps100.00_iter03_rps99.30_lat.csv
3213,878323,114133.76253907842,64957.0,350042.2,605080.1599999996,126467.80095817015,122.61666666666666,122.61666666666666,7357,target_rps120.00_iter01_rps122.62_lat.csv
3417,1169841,179827.41358275723,130368.0,502913.0,880320.9999999995,177617.85572812447,122.95,122.95,7377,target_rps120.00_iter02_rps122.95_lat.csv
3319,1065416,184838.31043360435,108983.5,593090.5,777874.63,193842.39682713948,123.0,123.0,7380,target_rps120.00_iter03_rps123.00_lat.csv
4976,7079220,1606853.2195152738,1463211.5,3451298.3999999994,4279870.53,942026.0285147768,132.03333333333333,132.03333333333333,7922,target_rps140.00_iter01_rps132.03_lat.csv
5763,4653202,1197368.7256995582,1203555.5,2604309.3,3650001.8899999987,834869.874778582,135.8,135.8,8148,target_rps140.00_iter02_rps135.80_lat.csv
3910,8585704,1304743.4242955542,1151035.0,3451743.199999996,4570401.799999999,1148880.8497181006,133.08333333333334,133.08333333333334,7985,target_rps140.00_iter03_rps133.08_lat.csv
7815,24859377,5595499.703123008,5254716.0,11352497.199999964,13053239.639999999,3412430.9330313927,130.75,130.75,7845,target_rps160.00_iter01_rps130.75_lat.csv
7971,23485277,5410811.310029282,5250116.0,9968778.25,11289056.4,2876015.074891788,136.6,136.6,8196,target_rps160.00_iter02_rps136.57_lat.csv
7419,18553280,5090879.34505192,4905823.0,10347176.799999999,12578630.64,3266806.5076789283,133.21666666666667,133.21666666666667,7993,target_rps160.00_iter03_rps133.21_lat.csv
8103,30003230,8620395.979968047,7948698.0,17859785.599999998,18721712.4,5266845.317677922,135.61666666666667,135.61666666666667,8137,target_rps180.00_iter01_rps135.60_lat.csv
7347,30006594,8374357.578914535,7301898.0,17754513.999999996,18237087.08,5375508.385080194,133.58333333333334,133.58333333333334,8015,target_rps180.00_iter02_rps133.57_lat.csv
6341,30005737,8898275.237837156,8706043.0,17120028.65,19527825.71,5369515.663788334,132.23333333333332,132.23333333333332,7934,target_rps180.00_iter03_rps132.18_lat.csv
6672,30012611,10029270.074560832,9644863.0,20458757.8,22580030.279999997,5792707.487473235,128.08333333333334,128.08333333333334,7685,target_rps200.00_iter01_rps127.94_lat.csv
7079,30005043,9412408.415166603,8916782.0,17701776.599999998,19987104.52,5696209.00914957,130.55,130.55,7833,target_rps200.00_iter02_rps130.45_lat.csv
7432,30005514,9389182.524137037,9063180.5,20351715.75,21660802.599999998,5953459.237446892,128.43333333333334,128.43333333333334,7706,target_rps200.00_iter03_rps128.29_lat.csv
7286,30014506,13517069.155285917,12843440.0,27198403.8,28735461.98,8281024.86670061,129.11666666666667,129.11666666666667,7747,target_rps220.00_iter01_rps128.22_lat.csv
5423,30021082,14214039.605052125,13968639.5,26885283.75,29882256.43,8342300.132662804,124.7,124.7,7482,target_rps220.00_iter02_rps123.75_lat.csv
9661,30045114,14000385.745235574,13691204.5,27760389.25,30002238.8,8378600.720619437,125.93333333333334,125.93333333333334,7556,target_rps220.00_iter03_rps123.80_lat.csv
7525,30019131,13841069.397272969,13763147.0,26799311.249999996,28514345.3,8506001.753109686,125.9,125.9,7554,target_rps240.00_iter01_rps125.38_lat.csv
9235,30018498,13433659.03220426,13827105.5,25962264.65,29252014.72,7791913.789979644,129.9,129.9,7794,target_rps240.00_iter02_rps129.18_lat.csv
6327,30032396,13335812.323841574,13299967.0,26080877.75,27978733.75,8046089.606744566,128.76666666666668,128.76666666666668,7726,target_rps240.00_iter03_rps128.12_lat.csv
7667,30049035,19062489.384066463,20895390.0,30005879.2,30013982.0,10245339.67221966,156.48333333333332,156.48333333333332,9389,target_rps260.00_iter01_rps116.93_lat.csv
9791,30253829,18296649.01471384,19357490.0,30010689.9,30039557.32,10225963.767598292,154.05,154.05,9243,target_rps260.00_iter02_rps120.33_lat.csv
6411,30147504,19032024.511408675,21232294.0,30010158.0,30028809.66,10461694.118384965,155.58333333333334,155.58333333333334,9335,target_rps260.00_iter03_rps114.55_lat.csv
6369,30075861,18980478.268599853,20421802.0,30007539.6,30018785.44,10407474.95110915,157.48333333333332,157.48333333333332,9449,target_rps280.00_iter01_rps114.63_lat.csv
6146,30205595,18397016.173899136,19899397.0,30010244.9,30031414.68,10620449.155476023,156.31666666666666,156.31666666666666,9379,target_rps280.00_iter02_rps114.42_lat.csv
9672,30095009,18892900.724557284,20984310.0,30008261.6,30026636.99,10512109.800591696,156.23333333333332,156.23333333333332,9374,target_rps280.00_iter03_rps114.23_lat.csv
7536,30103713,20028203.462259073,22534089.0,30009592.7,30023735.8,10202571.447808623,154.78333333333333,154.78333333333333,9287,target_rps300.00_iter01_rps109.65_lat.csv
8029,30048179,19226516.336812656,20506149.0,30007765.6,30019195.44,10255834.438624997,154.88333333333333,154.88333333333333,9293,target_rps300.00_iter02_rps116.66_lat.csv
8001,30079003,19363397.45509244,21662146.0,30009969.0,30022466.8,10483400.54442303,152.35,152.35,9141,target_rps300.00_iter03_rps108.27_lat.csv
9576,30071252,18763699.845134664,20081939.5,30006611.2,30016720.32,10433221.602513848,153.46666666666667,153.46666666666667,9208,target_rps320.00_iter01_rps114.67_lat.csv
7021,30104788,18749514.204844877,19305158.5,30008926.35,30026243.3,10348927.388967633,156.86666666666667,156.86666666666667,9412,target_rps320.00_iter02_rps114.32_lat.csv
7521,30093193,18692641.59488342,20613943.5,30005419.0,30014145.8,10184713.878924612,154.4,154.4,9264,target_rps320.00_iter03_rps120.03_lat.csv
7462,34493773,18199331.089018017,18867508.0,30765891.2,33057830.080000002,9894087.252738226,341.31666666666666,341.31666666666666,20479,target_rps340.00_iter01_rps104.42_lat.csv
7391,32462984,17993876.003967118,18844259.5,30233061.900000002,31510232.180000003,9848835.087587014,348.7,348.7,20922,target_rps340.00_iter02_rps111.85_lat.csv
13420,30892073,22255347.39951066,30002008.5,30033059.0,30128097.06,10877699.661936024,190.73333333333332,190.73333333333332,11444,target_rps340.00_iter03_rps89.04_lat.csv
1813,31067007,19647113.215380985,25578245.0,30020128.6,30049570.32,11474384.86610603,211.95,211.95,12717,target_rps360.00_iter01_rps101.80_lat.csv
9033,34641792,19794018.100146778,21672072.5,30939443.85,32766880.3,9937379.5828563,295.23333333333335,295.23333333333335,17714,target_rps360.00_iter02_rps99.07_lat.csv
1640,31045456,21050514.290741425,30001817.0,30025953.1,30057962.4,11309610.587163826,225.91666666666666,225.91666666666666,13555,target_rps360.00_iter03_rps95.59_lat.csv
7007,31980044,18023377.591382388,19012460.5,30178923.049999993,31347195.859999992,9868877.19300994,336.1333333333333,336.1333333333333,20168,target_rps380.00_iter01_rps101.36_lat.csv
9113,34765827,18398494.388157245,18890904.5,30736652.999999993,32608430.049999997,9850414.06100038,336.6333333333333,336.6333333333333,20198,target_rps380.00_iter02_rps101.33_lat.csv
15521,30146040,22602145.494972616,30001655.0,30018221.4,30039376.8,10440371.962920913,203.88333333333333,203.88333333333333,12233,target_rps380.00_iter03_rps95.68_lat.csv
1938,31374318,16251752.328751097,16640739.0,30021662.5,30891735.15,10059365.267193766,341.9,341.9,20514,target_rps400.00_iter01_rps104.74_lat.csv
11744,32316704,21267582.09499708,26963536.0,30086468.0,30992595.6,10433677.12207228,256.85,256.85,15411,target_rps400.00_iter02_rps92.83_lat.csv
14819,30491972,22001997.227919567,30001673.5,30028211.3,30125063.83,10459353.281115407,215.5,215.5,12930,target_rps400.00_iter03_rps100.45_lat.csv
12005,30118152,22809326.94025616,30002050.5,30019000.5,30034884.25,10285553.819429707,205.6,205.6,12336,target_rps420.00_iter01_rps93.18_lat.csv
1462,31241333,19881439.703984704,23855474.5,30036555.05,30755344.99,10936234.035176918,270.2,270.2,16212,target_rps420.00_iter02_rps96.79_lat.csv
1617,34425015,18968242.665642258,20505970.0,30667332.4,32596255.799999997,10303001.79507839,347.0833333333333,347.0833333333333,20825,target_rps420.00_iter03_rps95.10_lat.csv
7770,30514513,22046923.353039134,30001665.5,30029402.75,30129304.2,10700913.120768715,200.16666666666666,200.16666666666666,12010,target_rps440.00_iter01_rps98.28_lat.csv
7312,35143481,19163611.67750915,19817537.0,32046565.099999998,33326667.28,9713350.824919082,323.31666666666666,323.31666666666666,19399,target_rps440.00_iter02_rps98.48_lat.csv
